id	sceneId	camera	cameraDirection	battleCamera	battleCameraDirection	superCamera	superCameraDirection	superBattleCamera	superBattleCameraDirection	Switchover	uiWeight	superUiWeight	battleWeight	superBattleWeight	roleDirection	monsterDirection	directionFocus	sky	sceneEffect	sceneCam	enemyAoe	enemyAoeRotation	teamAoe	teamAoeRotation	roleSummon	roleSummonDirection	enemySummon	enemySummonDirection	catPosition	catDirection	rolePosition	enemyPosition	sceneCenter	view	voiceId	blockIndex	surroundingsId	enterCamera	enterSound	whetherBoss	cameraFuse	catEndCam	Limit	teamBg	regionBg	lateUpdateScript	ifRepertory	catEnd	towerScript	enemyLightDirection	status	address1	address1_zh_TW	address1_en_UK	address1_ja_JP	address1_ko_KR	address1_th_TH	address2	address2_zh_TW	address2_en_UK	address2_ja_JP	address2_ko_KR	address2_th_TH
81201	fightmap36	5.8;4.1;17.5	17.75003;208.22;0	3.9;1.88;16.31	6.73;193.14;0	5.8;4.1;17.5	17.75003;208.22;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.34;0;20.54	1	0	600001	0.24;0;2.46	0;0;0	2.43;0;11.9	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.54,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;12.3,0,-1.524945,0;7.75,0,-1.773118,0;3.04,0,-1.47,0;-1.3,0,-0.37,0	1.55;0;7.05	57.22092	bgm_battle_03		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap36	91:BG_fightmap36		1	0,0,0;0,0,0			1												
81202	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81203	fightmap36	5.8;4.1;17.5	17.75003;208.22;0	3.9;1.88;16.31	6.73;193.14;0	5.8;4.1;17.5	17.75003;208.22;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.34;0;20.54	1	0	600001	0.24;0;2.46	0;0;0	2.43;0;11.9	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.54,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;12.3,0,-1.524945,0;7.75,0,-1.773118,0;3.04,0,-1.47,0;-1.3,0,-0.37,0	1.55;0;7.05	57.22092	bgm_battle_jietoutuya		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap36	91:BG_fightmap36		1	0,0,0;0,0,0			1												
81204	fightmap36	5.8;4.1;17.5	17.75003;208.22;0	3.9;1.88;16.31	6.73;193.14;0	5.8;4.1;17.5	17.75003;208.22;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.34;0;20.54	1	0	600001	0.24;0;2.46	0;0;0	2.43;0;11.9	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.54,0;10.38,0,1.452093,0;7.79,0,1.82,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;12.3,0,-1.524945,0;7.75,0,-1.773118,0;3.04,0,-1.47,0;-1.3,0,-0.37,0	1.55;0;7.05	57.22092	bgm_battle_jietoutuya		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap36	91:BG_fightmap36		1	0,0,0;0,0,0			1												
81205	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81206	fightmap35	3;4.1;17.19	19.07007;210.5;0	1.5;3;16.12	13.55008;196.83;0	3;4.1;17.19	19.07007;210.5;0	1.5;3;16.12	13.55008;196.83;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	3.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-7,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-8.72,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	-1.88;0;7.05	57.22092	bgm_chapter03_bewitch		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap35	91:BG_fightmap35		1	0,0,0;0,0,0			1												
81207	fightmap35	3;4.1;17.19	19.07007;210.5;0	1.5;3;16.12	13.55008;196.83;0	3;4.1;17.19	19.07007;210.5;0	1.5;3;16.12	13.55008;196.83;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	3.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-7,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-8.72,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	-1.88;0;7.05	57.22092	bgm_chapter03_bewitch		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap35	91:BG_fightmap35		1	0,0,0;0,0,0			1												
81208	fightmap35	3;4.1;17.19	19.07007;210.5;0	1.5;3;16.12	13.55008;196.83;0	3;4.1;17.19	19.07007;210.5;0	1.5;3;16.12	13.55008;196.83;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	3.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-7,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-8.72,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	-1.88;0;7.05	57.22092	bgm_battle_02		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap35	91:BG_fightmap35		1	0,0,0;0,0,0			1												
81209	fightmap22	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_plot_reverse01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap22	91:BG_fightmap22		1	0,0,0;0,0,0			1												
81210	fightmap37	5.84;4.6;16.09	20.3;204.6;0	4.15;3.1;14.6	14.10006;189.55;359.61	5.84;4.6;16.09	20.3;204.6;0	4.15;3.1;14.6	14.10006;189.55;359.61	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	4.37;0;17.54	1	0	600001	1.68;0;1.86	0;0;0	3.1;0;9.9	0;0;0	6.72;0;7.76	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.4,0,9.7;0,10.68,0;9.9,0,1.63,0;7.59,0,2.04,0;5.36,0,1.9,0;3.03,0,1.46,0	-3.76,0,3.88;0,6.55,0;11.98,0,-1.524945,0;7.97,0,-1.773118,0;3.35,0,-1.184777,0;-0.5,0,0.07278576,0	2.42;0;5.98	57.22092	bgm_battle_04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap37	91:BG_fightmap37		1	0,0,0;0,0,0			1												
81211	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81212	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81213	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81214	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81215	fightmap1037	5.84;4.6;16.09	20.3;204.6;0	4.15;3.1;14.6	14.10006;189.55;359.61	5.84;4.6;16.09	20.3;204.6;0	4.15;3.1;14.6	14.10006;189.55;359.61	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	4.37;0;17.54	1	0	600001	1.68;0;1.86	0;0;0	3.1;0;9.9	0;0;0	6.72;0;7.76	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.4,0,9.7;0,10.68,0;9.9,0,1.63,0;7.59,0,2.04,0;5.36,0,1.9,0;3.03,0,1.46,0	-3.76,0,3.88;0,6.55,0;11.98,0,-1.524945,0;7.97,0,-1.773118,0;3.35,0,-1.184777,0;-0.5,0,0.07278576,0	2.42;0;5.98	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap1037	91:BG_fightmap1037		1	0,0,0;0,0,0			1												
81216	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81217	fightmap38	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_op_strange		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap38	91:BG_fightmap38		1	0,0,0;0,0,0			1												
81218	fightmap23	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_BF04		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap23	91:BG_fightmap23		1	0,0,0;0,0,0			1												
81301	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81302	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81303	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81304	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81305	fightmap22	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_plot_reverse01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap22	91:BG_fightmap22		1	0,0,0;0,0,0			1												
81306	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0	0	0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
81307	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_02		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1												
81308	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_plot_reverse01		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1												
81309	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_02		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1												
81310	fightmap40	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_02		0	0	0	0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap40	91:BG_fightmap40		1	0,0,0;0,0,0			1												
