id	talentId	level	attAddTypeId	param1	param2	param3	attAddNum	buffId	costItem	costNum	combat	status	descrp	descrp_zh_TW	descrp_en_UK	descrp_ja_JP	descrp_ko_KR	descrp_th_TH
281	1021301	3	8	4004			0.03	61401001_3	4119001	14	56	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
282	1021301	4	8	4004			0.04	61401001_4	4119001	14	67	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
283	1021301	5	8	4004			0.05	61401001_5	4119001	15	77	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
284	1021302	1	9	4004			0.01	61402001_1	4119001	13	29	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
285	1021302	2	9	4004			0.02	61402001_2	4119001	13	44	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
286	1021302	3	9	4004			0.03	61402001_3	4119001	14	56	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
287	1021302	4	9	4004			0.04	61402001_4	4119001	14	67	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
288	1021302	5	9	4004			0.05	61402001_5	4119001	15	77	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
289	1021401	1	8	4004			0.02	61401002_1	4119001	14	30	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
290	1021401	2	8	4004			0.04	61401002_2	4119001	14	46	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
291	1021401	3	8	4004			0.06	61401002_3	4119001	15	59	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
292	1021401	4	8	4004			0.08	61401002_4	4119001	15	70	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
293	1021401	5	8	4004			0.1	61401002_5	4119001	16	80	1	社团特训中造成最终伤害提升_num_	社團特訓中造成最終傷害提升_num_	Final DMG dealt in Clan Campaign +_num_	ギルド特訓中与える最終ダメージ＋_num_	클럽 트레이닝에서 부여하는 최종 대미지 +_num_	ดา​เม​จ​สุดท้าย​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ +_num_​
294	1021402	1	9	4004			0.02	61402002_1	4119001	14	30	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
295	1021402	2	9	4004			0.04	61402002_2	4119001	14	46	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
296	1021402	3	9	4004			0.06	61402002_3	4119001	15	59	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
297	1021402	4	9	4004			0.08	61402002_4	4119001	15	70	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
298	1021402	5	9	4004			0.1	61402002_5	4119001	16	80	1	社团特训中受到最终伤害降低_num_	社團特訓中受到最終傷害降低_num_	Final DMG received in Clan Campaign -_num_	ギルド特訓中受ける最終ダメージ−_num_	클럽 트레이닝에서 적용되는 최종 대미지 -_num_	ดา​เม​จ​สุดท้าย​ที่​ได้รับ​ใน​ "​การ​ฝึก​พิเศษ​ของ​ชมรม​"​ -_num_​
299	1021501	1	11	2007			1		4119001	30	32	1	幻影斗技证每日上限数量提高_num_	幻影鬥技證每日上限數量提高_num_	Phantom Clash Ticket Daily Limit +_num_	ファントム闘技券毎日上限＋_num_	팬텀 특기장 입장권 매일 획득 상한 +_num_	จำนวน​สูงสุด​ของ​พาส​แฟน​ธอม​อารี​น่า​ +_num_​
300	1030101	1	12				0.06		4119001	1	6	1	外卖奖励产出提高_num_	外賣獎勵產出提高_num_	Delivery Bonus +_num_	出前報酬＋_num_	배달 보상 획득량 +_num_	รางวัล​ส่ง​อาหาร​ +_num_​
301	1030101	2	12				0.12		4119001	1	9	1	外卖奖励产出提高_num_	外賣獎勵產出提高_num_	Delivery Bonus +_num_	出前報酬＋_num_	배달 보상 획득량 +_num_	รางวัล​ส่ง​อาหาร​ +_num_​
302	1030101	3	12				0.18		4119001	2	12	1	外卖奖励产出提高_num_	外賣獎勵產出提高_num_	Delivery Bonus +_num_	出前報酬＋_num_	배달 보상 획득량 +_num_	รางวัล​ส่ง​อาหาร​ +_num_​
303	1030101	4	12				0.24		4119001	2	14	1	外卖奖励产出提高_num_	外賣獎勵產出提高_num_	Delivery Bonus +_num_	出前報酬＋_num_	배달 보상 획득량 +_num_	รางวัล​ส่ง​อาหาร​ +_num_​
304	1030101	5	12				0.3		4119001	3	16	1	外卖奖励产出提高_num_	外賣獎勵產出提高_num_	Delivery Bonus +_num_	出前報酬＋_num_	배달 보상 획득량 +_num_	รางวัล​ส่ง​อาหาร​ +_num_​
305	1030102	1	13				0.02		4119001	1	6	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
306	1030102	2	13				0.04		4119001	1	9	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
307	1030102	3	13				0.06		4119001	2	12	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
308	1030102	4	13				0.08		4119001	2	14	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
309	1030102	5	13				0.1		4119001	3	16	1	外卖员消耗心情值减少_num_	外賣員消耗心情值減少_num_	Mood cost of delivery members -_num_	出前気分値消費−_num_	배달 이모션 파워 소모량 -_num_	ใช้​ค่า​สภาพ​จิตใจ​ของ​ไรเดอร์​ส่ง​อาหาร​ -_num_​
310	1030201	1	14	2001	6		0.1		4119001	4	9	1	经验副本消耗体力减少_num_	經驗副本消耗體力減少_num_	Pathos cost in EXP Stages -_num_	EXPステージエモーション消費量−_num_	EXP 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ EXP​ -_num_​
311	1030201	2	14	2001	6		0.2		4119001	4	14	1	经验副本消耗体力减少_num_	經驗副本消耗體力減少_num_	Pathos cost in EXP Stages -_num_	EXPステージエモーション消費量−_num_	EXP 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ EXP​ -_num_​
312	1030201	3	14	2001	6		0.3		4119001	6	18	1	经验副本消耗体力减少_num_	經驗副本消耗體力減少_num_	Pathos cost in EXP Stages -_num_	EXPステージエモーション消費量−_num_	EXP 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ EXP​ -_num_​
313	1030201	4	14	2001	6		0.4		4119001	6	21	1	经验副本消耗体力减少_num_	經驗副本消耗體力減少_num_	Pathos cost in EXP Stages -_num_	EXPステージエモーション消費量−_num_	EXP 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ EXP​ -_num_​
314	1030201	5	14	2001	6		0.5		4119001	8	25	1	经验副本消耗体力减少_num_	經驗副本消耗體力減少_num_	Pathos cost in EXP Stages -_num_	EXPステージエモーション消費量−_num_	EXP 던전 행동력 소모량 -_num_	การ​ใช้​พลังงาน​ใน​ดัน​เจี้ยน​ EXP​ -_num_​
315	1030301	1	15				0.01		4119001	3	12	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
316	1030301	2	15				0.02		4119001	3	18	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
317	1030301	3	15				0.03		4119001	4	23	1	钓鱼中大鱼基础概率增加_num_	釣魚中大魚基礎機率增加_num_	Big Catch's base chance +_num_	大物の出現率＋_num_	낚시에서 월척 기본 획득 확률 +_num_	โอกาส​ตก​ได้​ปลา​ขนาด​กลาง​-​ใหญ่​ +_num_​
