index	id	desc	wave	wave1NpcId	wave1Level	wave1NpcType	classId	classUpDate	intiSp	maxSp	ai	skinId	attribute	hpCount	equipId	summonPool	summonLevel	enemyNum	summonPoolSpecial	summonLevelSpecial	halo	behavior	SceneList	wavefront	waveafter	waveInitAction	waveLoopAction	script	scriptState	MonsterDialogue	PlayerDialogue	victory	defeat	tips	bubble	status
96404_1	96404	噩梦回响泰国第5期小曼-02	1	31104051;34006051;31104051	338;372;338	1;2;1	1111;3111;1111	1,1.1;3,1.56	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96405_1	96405	噩梦回响泰国第5期小曼-03	1	31018051;34043051;31012051	364;401;364	1;2;1	1111;3111;1111	1,1.1;3,1.6	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96406_1	96406	噩梦回响泰国第5期小曼-03	1	31012051;34008051;31104051	364;401;364	1;2;1	1111;3111;1111	1,1.1;3,1.6	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96407_1	96407	噩梦回响泰国第5期小曼-04	1	31031051;34002051;31042051	390;429;390	1;2;1	1111;3111;1111	1,1.1;3,1.65	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96408_1	96408	噩梦回响泰国第5期小曼-04	1	31017051;34003051;31017051	390;429;390	1;2;1	1111;3111;1111	1,1.1;3,1.65	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96409_1	96409	噩梦回响泰国第5期小曼-05	1	31031051;34001051;31004051	415;457;415	1;2;1	1111;3111;1111	1,1.1;3,1.72	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96410_1	96410	噩梦回响泰国第5期小曼-05	1	31059051;34026051;31009051	415;457;415	1;2;1	1111;3111;1111	1,1.1;3,1.72	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96411_1	96411	噩梦回响泰国第5期小曼-06	1	31104051;34033051;31104051	441;487;441	1;3;1	1111;3111;1111	1,1.1;3,1.77	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96412_1	96412	噩梦回响泰国第5期小曼-06	1	31043051;34004051;31024051	441;487;441	1;3;1	1111;3111;1111	1,1.1;3,1.77	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96413_1	96413	噩梦回响泰国第5期小曼-07	1	31059051;34036051;31042051	467;515;467	1;3;1	1111;3111;1111	1,1.1;3,1.82	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96414_1	96414	噩梦回响泰国第5期小曼-07	1	31013051;34035051;31104051	467;515;467	1;3;1	1111;3111;1111	1,1.1;3,1.82	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96415_1	96415	噩梦回响泰国第5期小曼-08	1	31005051;34001051;31022051	493;544;493	1;3;1	1111;3111;1111	1,1.1;3,1.89	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96416_1	96416	噩梦回响泰国第5期小曼-08	1	31104051;34041051;31104051	493;544;493	1;3;1	1111;3111;1111	1,1.1;3,1.89	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96417_1	96417	噩梦回响泰国第5期小曼-09	1	31042051;31024051;31024051	519;572;519	1;1;1	1111;3111;1111	1,1.1;3,1.18	1;2;0				1;1;1					3			8010133	0										0	-1	900039		1
96417_2	96417	噩梦回响泰国第5期小曼-09	2	31042051;34003051;31024051	519;572;519	1;3;1	1111;3111;1111	1,1.1;3,2.12	0;2;1				1;1;1	5				3			8010133	0										0	-1	900039		1
96418_1	96418	噩梦回响泰国第5期小曼-09	1	31044051;31044051;31030051	519;572;519	1;1;1	1111;3111;1111	1,1.1;3,1.18	1;2;0				3;3;3					3			8010116	0										0	-1	900025		1
96418_2	96418	噩梦回响泰国第5期小曼-09	2	31044051;34031053;31030051	519;572;519	1;3;1	1111;3111;1111	1,1.1;3,2.12	0;2;1				3;3;3	5				3			8010116	0										0	-1	900025		1
96419_1	96419	噩梦回响泰国第5期小曼-10	1	34026051;34001051	606;606	1;1	2111;2111	1,1.1;3,1.22	1;2				1;1					3			8010133	0										0	-1	900039		1
96419_2	96419	噩梦回响泰国第5期小曼-10	2	34026051;34031053;34001051	499;518;499	1;3;1	2111;3111;2111	1,1.1;3,2.34	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96420_1	96420	噩梦回响泰国第5期小曼-10	1	34026051;34014051	606;606	1;1	2111;2111	1,1.1;3,1.22	1;2				3;3					3			8010116	0										0	-1	900025		1
96420_2	96420	噩梦回响泰国第5期小曼-10	2	34026051;34021051;34014051	499;518;499	1;3;1	2111;3111;2111	1,1.1;3,2.34	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96431_1	96431	困难·噩梦回响泰国第5期小曼-01	1	31059051;34018051;31009051	519;572;519	1;2;1	1111;3111;1111	1,1;3,2.28	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96432_1	96432	困难·噩梦回响泰国第5期小曼-01	1	31024051;34025051;31006051	519;572;519	1;2;1	1111;3111;1111	1,1.1;3,2.04	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96433_1	96433	困难·噩梦回响泰国第5期小曼-02	1	31006051;34010051;31041051	544;600;544	1;2;1	1111;3111;1111	1,1.1;3,2.34	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96434_1	96434	困难·噩梦回响泰国第5期小曼-02	1	31104051;34006051;31104051	544;600;544	1;2;1	1111;3111;1111	1,1.1;3,2.09	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96435_1	96435	困难·噩梦回响泰国第5期小曼-03	1	31018051;34043051;31012051	571;629;571	1;2;1	1111;3111;1111	1,1.1;3,2.39	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96436_1	96436	困难·噩梦回响泰国第5期小曼-03	1	31012051;34008051;31104051	571;629;571	1;2;1	1111;3111;1111	1,1.1;3,2.13	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96437_1	96437	困难·噩梦回响泰国第5期小曼-04	1	31031051;34002051;31042051	596;657;596	1;2;1	1111;3111;1111	1,1.15;3,2.45	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96438_1	96438	困难·噩梦回响泰国第5期小曼-04	1	31017051;34003051;31017051	596;657;596	1;2;1	1111;3111;1111	1,1.15;3,2.19	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96439_1	96439	困难·噩梦回响泰国第5期小曼-05	1	31031051;34001051;31004051	623;686;623	1;2;1	1111;3111;1111	1,1.15;3,3.2	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96440_1	96440	困难·噩梦回响泰国第5期小曼-05	1	31059051;34026051;31009051	623;686;623	1;2;1	1111;3111;1111	1,1.15;3,2.86	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96441_1	96441	困难·噩梦回响泰国第5期小曼-06	1	31104051;34033051;31104051	648;714;648	1;3;1	1111;3111;1111	1,1.15;3,3.51	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96442_1	96442	困难·噩梦回响泰国第5期小曼-06	1	31043051;34004051;31024051	648;714;648	1;3;1	1111;3111;1111	1,1.15;3,3.14	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96443_1	96443	困难·噩梦回响泰国第5期小曼-07	1	31059051;34036051;31042051	674;743;674	1;3;1	1111;3111;1111	1,1.15;3,3.82	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96444_1	96444	困难·噩梦回响泰国第5期小曼-07	1	31013051;34035051;31104051	674;743;674	1;3;1	1111;3111;1111	1,1.15;3,3.41	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96445_1	96445	困难·噩梦回响泰国第5期小曼-08	1	31005051;34001051;31022051	700;772;700	1;3;1	1111;3111;1111	1,1.15;3,4.13	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96446_1	96446	困难·噩梦回响泰国第5期小曼-08	1	31104051;34041051;31104051	700;772;700	1;3;1	1111;3111;1111	1,1.15;3,3.69	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96447_1	96447	困难·噩梦回响泰国第5期小曼-09	1	31042051;31024051;31024051	738;814;738	1;1;1	1111;3111;1111	1,1.15;3,2.98	1;2;0				1;1;1					3			8010133	0										0	-1	900039		1
96447_2	96447	困难·噩梦回响泰国第5期小曼-09	2	31042051;34003051;31024051	738;814;738	1;3;1	1111;3111;1111	1,1.15;3,4.92	0;2;1				1;1;1	5				3			8010133	0										0	-1	900039		1
96448_1	96448	困难·噩梦回响泰国第5期小曼-09	1	31044051;31044051;31030051	738;814;738	1;1;1	1111;3111;1111	1,1.15;3,2.98	1;2;0				3;3;3					3			8010116	0										0	-1	900025		1
96448_2	96448	困难·噩梦回响泰国第5期小曼-09	2	31044051;34031053;31030051	738;814;738	1;3;1	1111;3111;1111	1,1.15;3,4.92	0;2;1				3;3;3	5				3			8010116	0										0	-1	900025		1
96449_1	96449	困难·噩梦回响泰国第5期小曼-10	1	34026051;34001051	864;864	1;1	2111;2111	1,1.15;3,3.28	1;2				1;1					3			8010133	0										0	-1	900039		1
96449_2	96449	困难·噩梦回响泰国第5期小曼-10	2	34026051;34031053;34001051	713;740;713	1;3;1	2111;3111;2111	1,1.15;3,5.41	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96450_1	96450	困难·噩梦回响泰国第5期小曼-10	1	34026051;34014051	864;864	1;1	2111;2111	1,1.15;3,3.28	1;2				3;3					3			8010116	0										0	-1	900025		1
96450_2	96450	困难·噩梦回响泰国第5期小曼-10	2	34026051;34021051;34014051	713;740;713	1;3;1	2111;3111;2111	1,1.15;3,5.41	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96461_1	96461	绝境·噩梦回响泰国第5期小曼-01	1	31059051;34018051;31009051	816;899;816	1;2;1	1111;3111;1111	1,1;3,5.33	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96462_1	96462	绝境·噩梦回响泰国第5期小曼-01	1	31024051;34025051;31006051	816;899;816	1;2;1	1111;3111;1111	1,1.1;3,4.44	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96463_1	96463	绝境·噩梦回响泰国第5期小曼-02	1	31006051;34010051;31041051	868;956;868	1;2;1	1111;3111;1111	1,1.1;3,5.92	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96464_1	96464	绝境·噩梦回响泰国第5期小曼-02	1	31104051;34006051;31104051	868;956;868	1;2;1	1111;3111;1111	1,1.1;3,4.94	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96465_1	96465	绝境·噩梦回响泰国第5期小曼-03	1	31018051;34043051;31012051	920;1014;920	1;2;1	1111;3111;1111	1,1.1;3,6.52	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96466_1	96466	绝境·噩梦回响泰国第5期小曼-03	1	31012051;34008051;31104051	920;1014;920	1;2;1	1111;3111;1111	1,1.1;3,5.43	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96467_1	96467	绝境·噩梦回响泰国第5期小曼-04	1	31031051;34002051;31042051	972;1071;972	1;2;1	1111;3111;1111	1,1.15;3,7.11	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96468_1	96468	绝境·噩梦回响泰国第5期小曼-04	1	31017051;34003051;31017051	972;1071;972	1;2;1	1111;3111;1111	1,1.15;3,5.93	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96469_1	96469	绝境·噩梦回响泰国第5期小曼-05	1	31031051;34001051;31004051	1024;1128;1024	1;2;1	1111;3111;1111	1,1.15;3,7.71	1;1;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96470_1	96470	绝境·噩梦回响泰国第5期小曼-05	1	31059051;34026051;31009051	1024;1128;1024	1;2;1	1111;3111;1111	1,1.15;3,6.42	1;1;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96471_1	96471	绝境·噩梦回响泰国第5期小曼-06	1	31104051;34033051;31104051	1075;1184;1075	1;3;1	1111;3111;1111	1,1.15;3,8.3	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96472_1	96472	绝境·噩梦回响泰国第5期小曼-06	1	31043051;34004051;31024051	1075;1184;1075	1;3;1	1111;3111;1111	1,1.15;3,6.92	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96473_1	96473	绝境·噩梦回响泰国第5期小曼-07	1	31059051;34036051;31042051	1127;1242;1127	1;3;1	1111;3111;1111	1,1.15;3,8.89	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96474_1	96474	绝境·噩梦回响泰国第5期小曼-07	1	31013051;34035051;31104051	1127;1242;1127	1;3;1	1111;3111;1111	1,1.15;3,7.41	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96475_1	96475	绝境·噩梦回响泰国第5期小曼-08	1	31005051;34001051;31022051	1178;1299;1178	1;3;1	1111;3111;1111	1,1.15;3,9.49	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96476_1	96476	绝境·噩梦回响泰国第5期小曼-08	1	31104051;34041051;31104051	1178;1299;1178	1;3;1	1111;3111;1111	1,1.15;3,7.91	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96477_1	96477	绝境·噩梦回响泰国第5期小曼-09	1	31042051;31024051;31024051	1230;1356;1230	1;1;1	1111;3111;1111	1,1.15;3,6.11	1;2;0				1;1;1					3			8010133	0										0	-1	900039		1
96477_2	96477	绝境·噩梦回响泰国第5期小曼-09	2	31042051;34003051;31024051	1230;1356;1230	1;3;1	1111;3111;1111	1,1.15;3,10.42	0;2;1				1;1;1	5				3			8010133	0										0	-1	900039		1
96478_1	96478	绝境·噩梦回响泰国第5期小曼-09	1	31044051;31044051;31030051	1230;1356;1230	1;1;1	1111;3111;1111	1,1.15;3,6.11	1;2;0				3;3;3					3			8010116	0										0	-1	900025		1
96478_2	96478	绝境·噩梦回响泰国第5期小曼-09	2	31044051;34031053;31030051	1230;1356;1230	1;3;1	1111;3111;1111	1,1.15;3,8.74	0;2;1				3;3;3	5				3			8010116	0										0	-1	900025		1
96479_1	96479	绝境·噩梦回响泰国第5期小曼-10	1	34026051;34001051	1421;1421	1;1	2111;2111	1,1.15;3,6.47	1;2				1;1					3			8010133	0										0	-1	900039		1
96479_2	96479	绝境·噩梦回响泰国第5期小曼-10	2	34026051;34031053;34001051	1176;1221;1176	1;3;1	2111;3111;2111	1,1.15;3,11.03	1;2;0				1;1;1	5				3			8010133	0										0	-1	900039		1
96480_1	96480	绝境·噩梦回响泰国第5期小曼-10	1	34026051;34014051	1421;1421	1;1	2111;2111	1,1.15;3,6.47	1;2				3;3					3			8010116	0										0	-1	900025		1
96480_2	96480	绝境·噩梦回响泰国第5期小曼-10	2	34026051;34021051;34014051	1176;1221;1176	1;3;1	2111;3111;2111	1,1.15;3,11.03	1;2;0				3;3;3	5				3			8010116	0										0	-1	900025		1
96481_1	96481	挑战·噩梦回响泰国第5期小曼-01	1	31059051;34036051	1267;1396	1;3	2111;3111	1,1.4;3,16.17	0;1				1;1	5				3			8010210	0										0	-1	900111		1
96482_1	96482	挑战·噩梦回响泰国第5期小曼-01	1	31013051;34035051	1267;1396	1;3	2111;3111	1,1.4;3,16.17	0;1				1;1	5				3			8010166	0										0	-1	900072		1
96483_1	96483	挑战·噩梦回响泰国第5期小曼-02	1	31005051;34001051	1543;1701	1;3	2111;3111	1,1.5;3,24.39	0;1				1;1	5				3			8010210	0										0	-1	900111		1
96484_1	96484	挑战·噩梦回响泰国第5期小曼-02	1	31104051;34041051	1543;1701	1;3	2111;3111	1,1.5;3,24.39	0;1				1;1	5				3			8010166	0										0	-1	900072		1
96485_1	96485	挑战·噩梦回响泰国第5期小曼-03	1	34026051;34031053	1543;1701	1;3	2111;3111	1,1.8;3,10000	0;1				1;1	100				3			8010210	0										10022	10023	900111		1
96486_1	96486	挑战·噩梦回响泰国第5期小曼-03	1	34026051;34021051	1543;1701	1;3	2111;3111	1,1.8;3,10000	0;1				1;1	100				3			8010166	0										10022	10023	900072		1
96501_1	96501	噩梦回响全地区第12期-01	1	31104051;34025051	296;327	1;2	1111;3111	1,1.1;3,1.5	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96502_1	96502	噩梦回响全地区第12期-01	1	31009051;34002051	296;327	1;2	1111;3111	1,1.1;3,1.5	0;1					5				3			8010211	0										0	-1	900113		1
96503_1	96503	噩梦回响全地区第12期-02	1	31104051;34006051	321;354	1;2	1111;3111	1,1.1;3,1.56	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96504_1	96504	噩梦回响全地区第12期-02	1	31042051;34001051	321;354	1;2	1111;3111	1,1.1;3,1.56	0;1					5				3			8010211	0										0	-1	900113		1
96505_1	96505	噩梦回响全地区第12期-03	1	31012051;34002051	345;381	1;2	1111;3111	1,1.1;3,1.6	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96506_1	96506	噩梦回响全地区第12期-03	1	31013051;34035051	345;381	1;2	1111;3111	1,1.1;3,1.6	0;1					5				3			8010211	0										0	-1	900113		1
96507_1	96507	噩梦回响全地区第12期-04	1	31004051;34043051	370;408	1;2	1111;3111	1,1.1;3,1.65	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96508_1	96508	噩梦回响全地区第12期-04	1	31009051;34033051	370;408	1;2	1111;3111	1,1.1;3,1.65	0;1					5				3			8010211	0										0	-1	900113		1
96509_1	96509	噩梦回响全地区第12期-05	1	31004051;34001051	394;435	1;2	1111;3111	1,1.1;3,1.72	1;1				2;2	5				3			8010207	0										0	-1	900109		1
96510_1	96510	噩梦回响全地区第12期-05	1	31042051;34041051	394;435	1;2	1111;3111	1,1.1;3,1.72	1;1					5				3			8010211	0										0	-1	900113		1
96511_1	96511	噩梦回响全地区第12期-06	1	31023051;34004051	419;462	1;3	1111;3111	1,1.1;3,1.77	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96512_1	96512	噩梦回响全地区第12期-06	1	31044051;34016051	419;462	1;3	1111;3111	1,1.1;3,1.77	1;2					5				3			8010211	0										0	-1	900113		1
96513_1	96513	噩梦回响全地区第12期-07	1	31013051;34037051	443;489	1;3	1111;3111	1,1.1;3,1.82	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96514_1	96514	噩梦回响全地区第12期-07	1	31009051;34008051	443;489	1;3	1111;3111	1,1.1;3,1.82	1;2					5				3			8010211	0										0	-1	900113		1
96515_1	96515	噩梦回响全地区第12期-08	1	31104051;34016051	468;516	1;3	1111;3111	1,1.1;3,1.89	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96516_1	96516	噩梦回响全地区第12期-08	1	31042051;34004051	468;516	1;3	1111;3111	1,1.1;3,1.89	1;2					5				3			8010211	0										0	-1	900113		1
96517_1	96517	噩梦回响全地区第12期-09	1	31044051	1163	1	2111	1,1.1;3,1.18	2				2					3			8010207	0										0	-1	900109		1
96517_2	96517	噩梦回响全地区第12期-09	2	31044051;34010051	491;542	1;3	1111;3111	1,1.1;3,2.12	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96518_1	96518	噩梦回响全地区第12期-09	1	31044051	1163	1	2111	1,1.1;3,1.18	2									3			8010211	0										0	-1	900113		1
96518_2	96518	噩梦回响全地区第12期-09	2	31044051;38002051	491;542	1;3	1111;3111	1,1.1;3,2.12	1;2					5				3			8010211	0										0	-1	900113		1
96519_1	96519	噩梦回响全地区第12期-10	1	34001051	1220	1	2111	1,1.1;3,1.22	2				2					3			8010207	0										0	-1	900109		1
96519_2	96519	噩梦回响全地区第12期-10	2	34026051;34033051	496;515	1;3	2111;3111	1,1.1;3,2.34	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96520_1	96520	噩梦回响全地区第12期-10	1	34026051	1220	1	2111	1,1.1;3,1.22	2									3			8010211	0										0	-1	900113		1
96520_2	96520	噩梦回响全地区第12期-10	2	34031053;34005051	496;515	1;3	2111;3111	1,1.1;3,2.34	1;2					5				3			8010211	0										0	-1	900113		1
96531_1	96531	困难·噩梦回响全地区第12期-01	1	31104051;34025051	516;569	1;2	1111;3111	1,1;3,2.28	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96532_1	96532	困难·噩梦回响全地区第12期-01	1	31009051;34002051	516;569	1;2	1111;3111	1,1.1;3,2.04	0;1				1;1	5				3			8010211	0										0	-1	900113		1
96533_1	96533	困难·噩梦回响全地区第12期-02	1	31104051;34006051	540;596	1;2	1111;3111	1,1.1;3,2.34	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96534_1	96534	困难·噩梦回响全地区第12期-02	1	31042051;34001051	540;596	1;2	1111;3111	1,1.1;3,2.09	0;1				1;1	5				3			8010211	0										0	-1	900113		1
96535_1	96535	困难·噩梦回响全地区第12期-03	1	31012051;34002051	565;623	1;2	1111;3111	1,1.1;3,2.39	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96536_1	96536	困难·噩梦回响全地区第12期-03	1	31013051;34035051	565;623	1;2	1111;3111	1,1.1;3,2.13	0;1				1;1	5				3			8010211	0										0	-1	900113		1
96537_1	96537	困难·噩梦回响全地区第12期-04	1	31004051;34043051	589;650	1;2	1111;3111	1,1.15;3,2.45	0;1				2;2	5				3			8010207	0										0	-1	900109		1
96538_1	96538	困难·噩梦回响全地区第12期-04	1	31009051;34033051	589;650	1;2	1111;3111	1,1.15;3,2.19	0;1				1;1	5				3			8010211	0										0	-1	900113		1
96539_1	96539	困难·噩梦回响全地区第12期-05	1	31004051;34001051	614;677	1;2	1111;3111	1,1.15;3,3.2	1;1				2;2	5				3			8010207	0										0	-1	900109		1
96540_1	96540	困难·噩梦回响全地区第12期-05	1	31042051;34041051	614;677	1;2	1111;3111	1,1.15;3,2.86	1;1				1;1	5				3			8010211	0										0	-1	900113		1
96541_1	96541	困难·噩梦回响全地区第12期-06	1	31023051;34004051	638;704	1;3	1111;3111	1,1.15;3,3.51	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96542_1	96542	困难·噩梦回响全地区第12期-06	1	31044051;34016051	638;704	1;3	1111;3111	1,1.15;3,3.14	1;2				1;1	5				3			8010211	0										0	-1	900113		1
96543_1	96543	困难·噩梦回响全地区第12期-07	1	31013051;34037051	663;731	1;3	1111;3111	1,1.15;3,3.82	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96544_1	96544	困难·噩梦回响全地区第12期-07	1	31009051;34008051	663;731	1;3	1111;3111	1,1.15;3,3.41	1;2				1;1	5				3			8010211	0										0	-1	900113		1
96545_1	96545	困难·噩梦回响全地区第12期-08	1	31104051;34016051	699;771	1;3	1111;3111	1,1.15;3,4.13	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96546_1	96546	困难·噩梦回响全地区第12期-08	1	31042051;34004051	699;771	1;3	1111;3111	1,1.15;3,3.69	1;2				1;1	5				3			8010211	0										0	-1	900113		1
96547_1	96547	困难·噩梦回响全地区第12期-09	1	31044051	1735	1	2111	1,1.15;3,2.98	2				2					3			8010207	0										0	-1	900109		1
96547_2	96547	困难·噩梦回响全地区第12期-09	2	31044051;34010051	735;811	1;3	1111;3111	1,1.15;3,4.92	1;2				2;2	5				3			8010207	0										0	-1	900109		1
96548_1	96548	困难·噩梦回响全地区第12期-09	1	31044051	1735	1	2111	1,1.15;3,2.98	2				1					3			8010211	0										0	-1	900113		1
96548_2	96548	困难·噩梦回响全地区第12期-09	2	31044051;38002051	735;811	1;3	1111;3111	1,1.15;3,4.92	1;2				1;1	5				3			8010211	0										0	-1	900113		1
96549_1	96549	困难·噩梦回响全地区第12期-10	1	34001051	1822	1	2111	1,1.15;3,3.28	2				2					3			8010207	0										0	-1	900109		1
