id	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
9100783	1	【困倦】	【困倦】	[Drowsiness]	【眠気】	[졸음]	[อ่อนล้า]	每层【困倦】使自身在受到破灭伤害时有10%概率陷入【眩晕】状态	每層【困倦】使自身在受到破滅傷害時有10%機率陷入【眩暈】狀態	Each stack of [Drowsiness] has a 10% chance of causing this Combatant to be [Stunned] when hit by Dire DMG.	弱体特攻ダメージを受けると、【眠気】1スタックにつき、自身が10％の確率で【スタン】になる	[졸음] 스택이 중첩될 때마다 자신에게 파멸 대미지 적용 시 10%의 확률로 [스턴] 상태에 빠진다.	แต่ละ​ชั้น​ของ​ [​อ่อนล้า​]​ ทำให้​มีโอกาส​ 10%​ ที่จะ​ติด​สถานะ​ [​มึนงง​]​ เมื่อ​ได้รับ​ดา​เม​จ​ทำลายล้าง​
320066	1	专属加成	專屬加成	Exclusive Bonus	専属ボーナス	전용 버프	โบนัสพิเศษ	生命值提升_#num_percent_0_1_1_	生命值提升_#num_percent_0_1_1_	Increases HP by _#num_percent_0_1_1_.	HP＋_#num_percent_0_1_1_	HP +_#num_percent_0_1_1_	HP​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
112000801	1	防御力/生命值提升	防禦力/生命值提升	DEF/HP Boost	防御力/HPアップ	방어력/HP 증가	DEF / HP เพิ่มขึ้น	防御力和生命值提升_#num_percent_0_1_1_	防禦力和生命值提升_#num_percent_0_1_1_	Increases DEF and HP by _#num_percent_0_1_1_.	防御力＋_#num_percent_0_1_1_、HP＋_#num_percent_0_1_1_	방어력과 HP +_#num_percent_0_1_1_	DEF​ /​ HP​ เพิ่มขึ้น​ _#num_percent_0_1_1_​
112000802	1	暴击伤害提升	爆擊傷害提升	CRIT DMG Boost	会心ダメージアップ	크리티컬 대미지 증가	ดาเมจคริติคอลเพิ่มขึ้น	暴击伤害提升，数值等同于“旋风初成”暴击伤害的_#num_percent_0_1_1_	爆擊傷害提升，數值等同于“旋風初成”爆擊傷害的_#num_percent_0_1_1_	Increases CRIT DMG by _#num_percent_0_1_1_ of the CRIT DMG dealt by Zephyr's Birth.	会心ダメージアップ。ダメージは「若き旋風」の会心ダメージの_#num_percent_0_1_1_に相当する	크리티컬 대미지 증가, '새로운 바람'의 크리티컬 대미지 _#num_percent_0_1_1_와 같다.	ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เท่ากับ​_#num_percent_0_1_1_​ของ​ดา​เม​จค​ริ​ติ​คอ​ล​จาก​ "​วายุ​แห่ง​รุ่งอรุณ​"​
7100148	1	果园效果I	果園效果I	Orchard Effect I	農園効果I	과수원 효과I	เอฟเฟกต์สวนผลไม้ I	释放2星技能牌提升15%穿透效果，最高10层	釋放2星技能牌提升15%穿透效果，最高10層	Casts 2★ skill cards to gain a 15% increase in Armor PEN, stacking up to 10 times.	★2スキルカードを発動すると貫通率＋15％(最大10スタックまで)	2★ 스킬 카드 시전 시 관통 효과 +15%, 최대 10스택 중첩 가능	เมื่อ​ใช้​การ์ด​สกิล​ 2★​ จะ​เพิ่ม​เอฟเฟกต์​เจาะ​เกราะ​ 15%​ ซ้อนทับ​ได้​ 10​ ชั้น​
7100149	1	果园效果II	果園效果II	Orchard Effect II	農園効果II	과수원 효과II	เอฟเฟกต์สวนผลไม้ II	释放3星技能牌提升30%攻击力，最高10层	釋放3星技能牌提升30%攻擊力，最高10層	Casts 3★ skill cards to gain a 30% increase in ATK, stacking up to 10 times.	★3スキルカードを発動すると攻撃力＋30％(最大10スタックまで)	3★ 스킬 카드 시전 시 공격력 +30%, 최대 10스택 중첩 가능	เมื่อ​ใช้​การ์ด​สกิล​ 3★​ ATK​ จะ​เพิ่มขึ้น​ 30%​ ซ้อนทับ​ได้​ 10​ ชั้น​
320067	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	造成穿刺伤害提升_#num_percent_0_1_1_	造成穿刺傷害提升_#num_percent_0_1_1_	Increases Jab DMG dealt by _#num_percent_0_1_1_.	与える穿刺ダメージ＋_#num_percent_0_1_1_	부여하는  크리티컬 관통 대미지 +_#num_percent_0_1_1_	สร้าง​ดา​เม​จ​ทะลวง​เพิ่มขึ้น​ _#num_percent_0_1_1_​
111900801	1	星芒	星芒	Starlight	星芒	아스트랄	ประกายดาว	星月夜的专属标记，可叠加8层	星月夜的專屬標記，可疊加8層	Popping Star's exclusive mark, stacking up to 8 times.	「パンクダッシュ」の専用バフ（最大8スタックまで）	팝핑 캔디의 전용 마크, 최대 8스택 중첩 가능	ตรา​เฉพาะ​ของ​ไนต์​ออฟ​สตาร์​ ซ้อนทับ​ได้​ 8​ ชั้น​
112300801	1	业火	業火	Hellfire	業火	업화	เปลวไฟ	伤害传递类效果，将受到伤害的20%传递给其他拥有「业火」的目标	傷害傳遞類效果，將受到傷害的20%傳遞給其他擁有「業火」的目標	Transferal effect. Transfers 20% of the DMG received to other targets with the Hellfire.	被ダメージ時、他の「業火」を付与されている味方に被ダメージの20%分のダメージを与える	대미지 공유 효과를 통해 적용된 대미지의 20%를 다른 "업화" 보유자에게 공유한다.	เอฟเฟกต์​ประเภท​ถ่ายทอด​ดา​เม​จ​ จะ​ส่งต่อ​ 20%​ ของ​ดา​เม​จ​ที่​ได้รับ​ไป​ยัง​เป้าหมาย​ที่​มี​ [​เปลวไฟ​]​
320068	1	专属加成	專屬加成	Exclusive Bonus	専属ボーナス	전용 버프	โบนัสพิเศษ	穿透率提升_#num_percent_0_1_1_	穿透率提升_#num_percent_0_1_1_	Increases Armor PEN by _#num_percent_0_1_1_.	貫通率＋_#num_percent_0_1_1_	관통률 +_#num_percent_0_1_1_	อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​ _#num_percent_0_1_1_​
320069	1	梦魇涌动	夢魘湧動	Nightmare Surge	ステージ効果	나이트메어 침식	กระแสฝันร้าย	造成蓄势伤害提升_#num_percent_0_1_1_	造成蓄勢傷害提升_#num_percent_0_1_1_	Increases Charged DMG dealt by _#num_percent_0_1_1_.	与える蓄勢ダメージ＋_#num_percent_0_1_1_。	차지 대미지 +_#num_percent_0_1_1_	สร้าง​ดา​เม​จ​สะสม​เพิ่มขึ้น​ _#num_percent_0_1_1_​
110300301	1	凝聚力	凝聚力	Cohesion	団結力	결속력	รวมพลัง	任意友方受到攻击时，所受伤害将由友方全体平摊	任意友方受到攻擊時，所受傷害將由友方全體平攤	Whenever any ally is attacked, the damage dealt to them is shared among all allies.	任意の味方が攻撃を受けた時、そのダメージを味方全員で均等に分担する。	임의의 아군이 피격 당할 시, 적용되는 대미지를 아군 전체가 함께 분담한다.	เมื่อ​ฝ่าย​เรา​โดน​โจมตี​ ดา​เม​จ​ที่​ได้รับ​จะ​เฉลี่ย​ให้​กับ​ทั้ง​ทีม​
320070	1	克制增强	克制增強	Counter Boost	有利属性アップ	상성 증가	เสริมการเอาชนะทาง	造成的情绪颜色克制伤害提升20%	造成的情緒顏色克制傷害提升20%	Increases DMG dealt by 20% when exploiting Pathos advantages.	有利属性の敵に対して与ダメージ＋20％	부여하는 이모션 상성 대미지 +20%	สร้าง​ดา​เม​จ​ชนะ​ทาง​จาก​สี​พา​โธส​เพิ่มขึ้น​ 20%​
12015013	1	恐惧	恐懼	Fear	恐怖	공포	หวาดกลัว	攻击时会造成恐惧效果	攻擊時會造成恐懼效果	Inflicts Fear when attacking.	攻撃時に「恐怖」を付与する	공격 시 공포 효과가 발생한다.	เมื่อ​โจมตี​จะ​ติด​เอฟเฟกต์​หวาดกลัว​
12015015	1	防御强化	防禦強化	Defense Boost	防御強化	방어력 강화	เสริมพลังป้องกัน	受到伤害时，对全体友方添加防御力提升100%效果	受到傷害時，對全體友方添加防禦力提升100%效果	When receiving damage, grants all allies a 100% increase in DEF.	ダメージを受けた時、味方全体に防御力100％アップ効果を付与する。	대미지가 적용되면 아군 전체의 방어력 +100% 	เมื่อ​ได้รับ​ดา​เม​จ​ จะ​มอบ​เอฟเฟกต์​เพิ่ม​ DEF​ 100%​ ให้​กับ​เพื่อน​ร่วม​ทีม​ทุกคน​
12015017	1	限星三	限星三	3★ Only	★3限定	3★ 제한	จำกัดที่ 3★	释放三星技能时，敌方获得30%最大生命值的治疗效果	釋放三星技能時，敵方獲得30%最大生命值的治療效果	When using a 3★ skill, enemies receive healing equal to 30% of max HP.	★3スキル発動時、敵はHPを30%回復する	3★ 스킬 카드 시전 시 적에게 최대 HP의 30%에 해당하는 치유 효과를 획득한다.	เมื่อ​ใช้​สกิล​ 3★​ ศัตรู​จะ​ได้รับ​การฟื้นฟู​ HP​ 30%​ ของ​ MaxHP​
12015018	1	限星一	限星一	1★ Only	★1限定	1★ 제한	จำกัดที่ 1★	释放一星技能时，敌方攻击力提升10%	釋放一星技能時，敵方攻擊力提升10%	When using a 1★ skill, increases the enemy's ATK by 10%.	★1スキルを発動した時、敵の攻撃力＋10％。	1★ 스킬 사용 시 적의 공격력 +10% 	เมื่อ​ใช้​สกิล​ 1★​ ฝ่าย​ศัตรู​จะ​ได้รับ​ ATK​ เพิ่มขึ้น​ 10%​
12015020	1	情绪克制一	情緒克制一	Pathos Advantage I	属性相性1	이모션 상성1	ชนะทางพาโธส 1	造成的情绪颜色克制伤害提升_#num_percent_0_1_1_	造成的情緒顏色克制傷害提升_#num_percent_0_1_1_	Increases DMG dealt by _#num_percent_0_1_1_ when exploiting Pathos advantages.	有利属性の敵に対して与えるダメージが_#num_percent_0_1_1_アップする	이모션 색상 상성 대미지 +_#num_percent_0_1_1_	เพิ่ม​ดา​เม​จ​ชนะ​ทาง​พา​โธส​ขึ้น​ _#num_percent_0_1_1_​
12015021	1	情绪克制二	情緒克制二	Pathos Advantage II	属性相性2	이모션 상성2	ชนะทางพาโธส 2	造成的情绪颜色克制伤害提升_#num_percent_0_1_1_	造成的情緒顏色克制傷害提升_#num_percent_0_1_1_	Increases DMG dealt by _#num_percent_0_1_1_ when exploiting Pathos advantages.	有利属性の敵に対して与えるダメージが_#num_percent_0_1_1_アップする	이모션 색상 상성 대미지 +_#num_percent_0_1_1_	เพิ่ม​ดา​เม​จ​ชนะ​ทาง​พา​โธส​ขึ้น​ _#num_percent_0_1_1_​
12015022	1	情绪克制三	情緒克制三	Pathos Advantage III	属性相性3	이모션 상성3	ชนะทางพาโธส 3	造成的情绪颜色克制伤害提升_#num_percent_0_1_1_	造成的情緒顏色克制傷害提升_#num_percent_0_1_1_	Increases DMG dealt by _#num_percent_0_1_1_ when exploiting Pathos advantages.	有利属性の敵に対して与えるダメージが_#num_percent_0_1_1_アップする	이모션 색상 상성 대미지 +_#num_percent_0_1_1_	เพิ่ม​ดา​เม​จ​ชนะ​ทาง​พา​โธส​ขึ้น​ _#num_percent_0_1_1_​
12015024	1	伤害均摊	傷害均攤	DMG Sharing	ダメージ分担	대미지 분산	เฉลี่ยดาเมจ	受到的伤害会均摊给其他友方	受到的傷害會均攤給其他友方	Damage received will be shared among other allies.	自分の受けたダメージを他の味方が肩代わりしてくれる。	자신에게 적용된 대미지를 다른 아군에게 분산한다.	จะ​เฉลี่ย​ดา​เม​จ​ที่​ได้รับ​ให้​กับ​เพื่อน​ร่วม​ทีม​
12015025	1	伤害反射	傷害反射	Harm Bounce	ダメージ反射	대미지 카운터	สะท้อนดาเมจ	受到伤害的15%返还给攻击方	受到傷害的15%返還給攻擊方	Returns 15% of the damage received back to the attacker.	受けたダメージの15%を攻撃者に反射する。	자신에게 적용된 대미지의 15%를 공격자에게 카운터 공격한다.	สะท้อน​ดา​เม​จ​ 15%​ ของ​ดา​เม​จ​ที่​ได้รับ​ให้​ฝ่าย​โจมตี​
12015026	1	暴击提升	爆擊提升	Critical Boost	会心ダメージアップ	크리티컬 증가	คริติคอลเพิ่มขึ้น	生命值低于50%时，暴击率会提升100%	生命值低於50%時，爆擊率會提升100%	When HP is below 50%, increases CRIT Rate by 100%.	HPが50％以下になった時、会心率＋100％。	HP가 50% 이하일 때 크리티컬율 +100% 	เมื่อ​เหลือ​ HP​ ต่ำกว่า​ 50%​ จะ​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ 100%​
12015028	1	诅咒降低	詛咒降低	Curse Decrease	呪詛ダウン	저주 감소	ดาเมจคำสาปลดลง	诅咒伤害降低_#num_percent_0_1_1_	詛咒傷害降低_#num_percent_0_1_1_	Reduces Curse DMG by _#num_percent_0_1_1_.	呪詛ダメージ−_#num_percent_0_1_1_	저주 대미지 -_#num_percent_0_1_1_	ดา​เม​จ​คำสาป​ลดลง​ _#num_percent_0_1_1_​
