index	buffId	star	crowdControl	buffConditionPara	stackTime	buffEndPara	triggerCdNum	round	stackingMax	status
9100870_1	9100870	1		9100872,0				999	1	1
9100872_1	9100872	1		2,1,0				999	1	1
9100873_1	9100873	1		9100874,4				999	1	1
9100874_1	9100874	1						999	99	1
9100875_1	9100875	1						999	1	1
9100876_1	9100876	1		9100877,0				999	1	1
9100877_1	9100877	1		2,1,0				999	1	1
9100878_1	9100878	1						999	99	1
9100879_1	9100879	1						999	1	1
9100880_1	9100880	1						1	4	1
9100885_1	9100885	1		9100886,0				999	1	1
9100886_1	9100886	1		0				999	1	1
9100887_1	9100887	1		9100888,0				999	1	1
9100888_1	9100888	1		2,1,0				999	1	1
9100889_1	9100889	1						2	1	1
9100890_1	9100890	1		2,1,0,2,10				999	1	1
9100891_1	9100891	1		2				999	1	1
180500801_1	180500801	1						1	1	1
180500801_2	180500801	2						2	1	1
180500801_3	180500801	3						2	1	1
180500802_1	180500802	1					1	1	1	1
180500802_2	180500802	2					1	1	1	1
180500802_3	180500802	3					1	1	1	1
180500803_1	180500803	1		2;180500801,0			1	1	1	1
180500803_2	180500803	2		2;180500801,0			1	1	1	1
180500803_3	180500803	3		2;180500801,0			1	1	1	1
180500804_1	180500804	1						1	1	1
180500804_2	180500804	2						1	1	1
180500804_3	180500804	3						1	1	1
180500805_1	180500805	1						3	1	1
180500806_1	180500806	1						3	1	1
180500807_1	180500807	1						3	1	1
180500808_1	180500808	1						3	1	1
180500809_1	180500809	1						3	1	1
180500810_1	180500810	1						2	1	1
180500810_2	180500810	2						2	1	1
180500810_3	180500810	3						2	1	1
180500810_4	180500810	4						2	1	1
180500810_9	180500810	9						2	1	1
180500810_10	180500810	10						2	1	1
180500810_11	180500810	11						2	1	1
180500810_12	180500810	12						2	1	1
180500811_1	180500811	1					1	1	1	1
180500811_2	180500811	2					1	1	1	1
180500811_3	180500811	3					1	1	1	1
180500811_4	180500811	4					1	1	1	1
180500812_1	180500812	1						999	1	1
180500812_2	180500812	2						999	1	1
180500812_3	180500812	3						999	1	1
180500812_4	180500812	4						999	1	1
180500813_1	180500813	1					1	1	1	1
180500814_1	180500814	1		180500814;180400815,0;180500819,0			1	1	1	1
180500815_1	180500815	1						999	1	1
180500816_1	180500816	1					1	1	1	1
180500817_1	180500817	1		4;0;0;0;0			1	999	1	1
180500818_1	180500818	1					1	999	1	1
180500819_1	180500819	1						999	1	1
180500820_1	180500820	1		2;180500801,0			1	999	1	1
180600801_1	180600801	1					1	1	1	1
180600801_2	180600801	2					1	1	1	1
180600801_3	180600801	3					1	1	1	1
180600801_4	180600801	4					1	1	1	1
180600802_1	180600802	1						999	1	1
180600802_2	180600802	2						999	1	1
180600802_3	180600802	3						999	1	1
180600802_4	180600802	4						999	1	1
180600803_1	180600803	1					1	1	1	1
180600804_1	180600804	1						999	1	1
180600805_1	180600805	1					1	1	1	1
180600806_1	180600806	1						999	1	1
9100892_1	9100892	1		9100833,0			999	999	1	1
9100893_1	9100893	1		9100833,0			999	999	1	1
9100894_1	9100894	1		9100845,0			999	999	1	1
9100895_1	9100895	1		9100888,0			999	999	1	1
9100896_1	9100896	1		9100886,0			999	999	1	1
9100897_1	9100897	1		9100877,0			999	999	1	1
9100898_1	9100898	1		9100798,0			999	999	1	1
9100899_1	9100899	1		9100872,0			999	999	1	1
9100900_1	9100900	1		9100857,0			999	999	1	1
9100901_1	9100901	1		9100855,0			999	999	1	1
9100902_1	9100902	1		9100809,0			999	999	1	1
9100903_1	9100903	1		9100822,0			999	999	1	1
9100904_1	9100904	1		9100831,0			999	999	1	1
112000801_1	112000801	1						2	1	1
112000801_2	112000801	2						2	1	1
112000801_3	112000801	3						3	1	1
112000802_1	112000802	1						2	1	1
112000802_2	112000802	2						2	1	1
112000802_3	112000802	3						2	1	1
112000802_4	112000802	4						2	1	1
112000802_9	112000802	9						2	1	1
112000802_10	112000802	10						2	1	1
112000802_11	112000802	11						2	1	1
112000802_12	112000802	12						2	1	1
112000803_1	112000803	1					1	1	1	1
112000803_2	112000803	2					1	1	1	1
112000803_3	112000803	3					1	1	1	1
112000803_4	112000803	4					1	1	1	1
112000804_1	112000804	1						999	1	1
112000804_2	112000804	2						999	1	1
112000804_3	112000804	3						999	1	1
112000804_4	112000804	4						999	1	1
112000805_1	112000805	1						2	1	1
112000805_2	112000805	2						2	1	1
112000805_3	112000805	3						2	1	1
112000805_4	112000805	4						2	1	1
112000806_1	112000806	1					1	1	1	1
112000806_2	112000806	2						1	1	1
112000806_3	112000806	3						1	1	1
112000806_4	112000806	4						1	1	1
112000807_1	112000807	1					1	999	1	1
112000807_2	112000807	2						999	1	1
112000807_3	112000807	3						999	1	1
112000807_4	112000807	4						999	1	1
112000808_1	112000808	1					1	999	1	1
112000809_1	112000809	1					1	999	1	1
112000810_1	112000810	1						999	5	1
112000811_1	112000811	1						1	1	1
112000811_2	112000811	2						1	1	1
112000811_3	112000811	3						2	1	1
9100905_1	9100905	1						999	1	1
9100906_1	9100906	1						1	1	1
8100203_1	8100203	1		2	1			999	1	1
8100204_1	8100204	1		4	1			999	1	1
8100205_1	8100205	1		6	1			999	1	1
8100206_1	8100206	1						999	3	1
8100207_1	8100207	1		111100203	1			999	1	1
8100208_1	8100208	1				111100203		999	1	1
8100209_1	8100209	1		0	1			999	1	1
8100210_1	8100210	1						999	1	1
7100148_1	7100148	1		2	1			999	1	1
7100149_1	7100149	1		4	1			999	1	1
7100150_1	7100150	1						999	10	1
7100151_1	7100151	1						999	10	1
112500801_1	112500801	1						3	5	1
112500801_2	112500801	2						3	5	1
112500801_3	112500801	3						3	5	1
112500802_1	112500802	1					1	1	1	1
112500802_2	112500802	2					1	1	1	1
112500802_3	112500802	3					1	1	1	1
112500802_4	112500802	4					1	1	1	1
112500803_1	112500803	1						999	1	1
112500803_2	112500803	2						999	1	1
112500803_3	112500803	3						999	1	1
112500803_4	112500803	4						999	1	1
112500804_1	112500804	1					1	1	1	1
112500805_1	112500805	1					1	999	1	1
112500806_1	112500806	1						999	2	1
112500807_1	112500807	1					1	1	1	1
112500808_1	112500808	1		2;1;0;0;0			1	999	1	1
112500809_1	112500809	1				2;0		1	1	1
112500810_1	112500810	1		2;2;0;0;0			1	999	1	1
112500811_1	112500811	1				2;0		1	1	1
112500812_1	112500812	1		2;4;0;0;0			1	999	1	1
112500813_1	112500813	1				2;0		1	1	1
380400801_1	380400801	1		42804008			1	999	1	1
380400802_1	380400802	1						1	1	1
380400803_1	380400803	1		3,1			1	1	1	1
380400804_1	380400804	1						999	1	1
380400805_1	380400805	1		42804008			1	999	1	1
380400806_1	380400806	1						1	1	1
380400807_1	380400807	1		3,1			1	1	1	1
380400808_1	380400808	1						999	1	1
380500801_1	380500801	1		41805008			1	999	1	1
380500802_1	380500802	1						1	1	1
380500803_1	380500803	1					1	1	1	1
380500804_1	380500804	1						999	1	1
380500805_1	380500805	1		41805008			1	999	1	1
380500806_1	380500806	1						1	1	1
380500807_1	380500807	1					1	1	1	1
380500808_1	380500808	1						999	1	1
312500801_1	312500801	1		41125008			1	999	1	1
312500802_1	312500802	1						1	1	1
312500803_1	312500803	1					1	1	1	1
312500804_1	312500804	1						999	1	1
312500805_1	312500805	1		41125008			1	999	1	1
312500806_1	312500806	1						1	1	1
312500807_1	312500807	1					1	1	1	1
312500808_1	312500808	1						999	1	1
312000801_1	312000801	1		41120008			1	999	1	1
312000802_1	312000802	1						1	1	1
312000803_1	312000803	1					1	1	1	1
312000804_1	312000804	1						999	1	1
312000805_1	312000805	1		41120008			1	999	1	1
312000806_1	312000806	1						1	1	1
312000807_1	312000807	1					1	1	1	1
312000808_1	312000808	1						999	1	1
112000812_1	112000812	1		0,0;4004			1	1	1	1
112000813_1	112000813	1						999	1	1
112000814_1	112000814	1		1,0;4004			1	1	1	1
112000815_1	112000815	1						999	1	1
112000816_1	112000816	1		2,0;4004			1	1	1	1
112000817_1	112000817	1						999	1	1
112000818_1	112000818	1		3,0;4004			1	1	1	1
112000819_1	112000819	1						999	1	1
112000820_1	112000820	1		4,0;4004			1	1	1	1
112000821_1	112000821	1						999	1	1
112000822_1	112000822	1		5,0;4004			1	1	1	1
112000823_1	112000823	1						999	1	1
112000824_1	112000824	1		6,0;4004			1	1	1	1
112000825_1	112000825	1						999	1	1
8100211_1	8100211	1		5,0,0,0,0				999	1	1
8100212_1	8100212	1				5,0,0,0,0	1	999	1	1
8100213_1	8100213	1		0,0,0,1,3,1				999	1	1
8100214_1	8100214	1				0,0,0,0,1,1	1	999	1	1
8100215_1	8100215	1		0,2,0,1				999	1	1
8100216_1	8100216	1				0,2,0		999	1	1
111900801_1	111900801	1						999	8	1
111900801_2	111900801	2						999	8	1
111900801_3	111900801	3						999	8	1
111900802_1	111900802	1						3	3	1
111900802_2	111900802	2						3	3	1
111900802_3	111900802	3						3	3	1
111900803_1	111900803	1		111900801			1	999	1	1
111900803_2	111900803	2		111900801			1	999	1	1
111900803_3	111900803	3		111900801			1	999	1	1
111900803_4	111900803	4		111900801			1	999	1	1
111900804_1	111900804	1						999	5	1
111900804_2	111900804	2						999	5	1
111900804_3	111900804	3						999	5	1
111900804_4	111900804	4						999	5	1
111900805_1	111900805	1						999	1	1
111900806_1	111900806	1					1	1	1	1
111900807_1	111900807	1		2;119008			1	999	1	1
111900808_1	111900808	1		111900808			2	1	2	1
111900809_1	111900809	1		111900801,5			1	999	1	1
111900810_1	111900810	1					1	999	1	1
111900811_1	111900811	1						1	1	1
111900812_1	111900812	1					1	1	1	1
112300801_1	112300801	1				0;0;41123008;42123008;44123008	1	999	1	1
112300801_2	112300801	2				0;0;41123008;42123008;44123008	1	999	1	1
112300801_3	112300801	3				0;0;41123008;42123008;44123008	1	999	1	1
112300802_1	112300802	1					1	1	1	1
112300802_2	112300802	2					1	1	1	1
112300802_3	112300802	3					1	1	1	1
112300803_1	112300803	1						3	3	1
112300803_2	112300803	2						3	3	1
112300803_3	112300803	3						3	3	1
112300804_1	112300804	1					1	1	1	1
112300804_2	112300804	2					1	1	1	1
112300804_3	112300804	3					1	1	1	1
112300804_4	112300804	4					1	1	1	1
112300805_1	112300805	1						999	1	1
112300805_2	112300805	2						999	1	1
112300805_3	112300805	3						999	1	1
112300805_4	112300805	4						999	1	1
112300806_1	112300806	1						999	1	1
112300807_1	112300807	1					1	999	1	1
112300808_1	112300808	1		0;0;112300801,0			1	999	1	1
112300809_1	112300809	1						999	3	1
112300810_1	112300810	1		112300801,0;0			1	999	1	1
112300811_1	112300811	1		112300801,0				999	1	1
311900801_1	311900801	1		41119008			1	999	1	1
311900802_1	311900802	1						1	1	1
311900803_1	311900803	1					1	1	1	1
311900804_1	311900804	1						999	4	1
311900805_1	311900805	1		41119008			1	999	1	1
311900806_1	311900806	1						1	1	1
311900807_1	311900807	1					1	1	1	1
311900808_1	311900808	1						999	4	1
311900809_1	311900809	1					1	1	1	1
311900810_1	311900810	1					1	1	1	1
312300801_1	312300801	1		42123008			1	999	1	1
312300802_1	312300802	1						1	1	1
312300803_1	312300803	1		3,1			1	1	1	1
312300804_1	312300804	1						999	1	1
312300805_1	312300805	1		42123008			1	999	1	1
312300806_1	312300806	1						1	1	1
312300807_1	312300807	1		3,1			1	1	1	1
312300808_1	312300808	1						999	1	1
1010097_1	1010097	1						999	1	1
8100217_1	8100217	1		1,1303,1;2	1			999	1	1
8100220_1	8100220	1				1,1303,1;2		999	3	1
8100223_1	8100223	1						999	1	1
8100224_1	8100224	1						999	1	1
312900201_1	312900201	1		42129002			1	999	1	1
312900202_1	312900202	1						1	1	1
312900203_1	312900203	1					1	999	1	1
312900204_1	312900204	1						999	3	1
312900205_1	312900205	1		42129002			1	999	1	1
312900206_1	312900206	1						1	1	1
312900207_1	312900207	1					1	999	1	1
312900208_1	312900208	1						999	3	1
12015001_1	12015001	1						999	1	1
12015002_1	12015002	1						999	1	1
12015003_1	12015003	1						999	1	1
12015004_1	12015004	1						999	1	1
12015005_1	12015005	1						999	1	1
12015006_1	12015006	1						999	1	1
12015007_1	12015007	1						1	1	1
12015008_1	12015008	1						1	1	1
12015009_1	12015009	1						1	1	1
12015010_1	12015010	1						1	1	1
12015011_1	12015011	1						1	1	1
12015012_1	12015012	1						1	1	1
110400701_1	110400701	1				2;41104007;44104007		2	1	1
110400701_2	110400701	2				2;41104007;44104007		2	1	1
110400701_3	110400701	3				2;41104007;44104007		2	1	1
110400702_1	110400702	1						2	1	1
110400703_1	110400703	1					1	1	1	1
110400703_2	110400703	2					1	1	1	1
110400703_3	110400703	3					1	1	1	1
110400703_4	110400703	4					1	1	1	1
110400704_1	110400704	1						999	1	1
110400704_2	110400704	2						999	1	1
110400704_3	110400704	3						999	1	1
110400704_4	110400704	4						999	1	1
110400705_1	110400705	1					1	1	1	1
110400706_1	110400706	1					1	1	1	1
110400707_1	110400707	1						999	1	1
12015132_1	12015132	1		2	1			999	1	1
12015133_1	12015133	1						2	1	1
12015134_1	12015134	1						1	1	1
12015135_1	12015135	1		2	1			999	1	1
12015136_1	12015136	1						2	1	1
12015137_1	12015137	1						999	1	1
12015138_1	12015138	1			1			999	1	1
12015139_1	12015139	1						999	1	1
12015140_1	12015140	1			1			999	1	1
12015141_1	12015141	1						1	1	1
12015142_1	12015142	1						999	1	1
12015143_1	12015143	1						999	1	1
12015144_1	12015144	1						999	1	1
12015145_1	12015145	1						999	1	1
12015146_1	12015146	1					2	999	1	1
12015147_1	12015147	1						999	1	1
12015148_1	12015148	1						2	1	1
12015149_1	12015149	1						999	1	1
12015150_1	12015150	1						2	1	1
12015151_1	12015151	1		0;2;0;0	1			999	1	1
12015152_1	12015152	1						999	1	1
12015153_1	12015153	1		0	1			999	1	1
12015154_1	12015154	1						999	1	1
12015155_1	12015155	1		0.3	1			999	1	1
12015156_1	12015156	1				0.3		999	1	1
12015013_1	12015013	1						999	1	1
12015014_1	12015014	1						2	1	1
12015015_1	12015015	1						999	1	1
12015016_1	12015016	1						1	1	1
12015017_1	12015017	1		4	1			999	1	1
12015018_1	12015018	1		1	1			999	1	1
12015019_1	12015019	1						2	1	1
12015020_1	12015020	1						999	1	1
12015021_1	12015021	1						999	1	1
12015022_1	12015022	1						999	1	1
12015023_1	12015023	1						999	1	1
12015024_1	12015024	1						999	1	1
12015025_1	12015025	1						999	1	1
12015026_1	12015026	1		0.5				999	1	1
12015027_1	12015027	1						999	1	1
12015028_1	12015028	1						999	1	1
12015029_1	12015029	1						999	1	1
12015030_1	12015030	1						999	1	1
12015031_1	12015031	1						999	1	1
12015032_1	12015032	1						999	1	1
12015033_1	12015033	1						999	1	1
12015034_1	12015034	1						999	1	1
12015035_1	12015035	1						999	1	1
12015036_1	12015036	1						999	1	1
12015037_1	12015037	1						999	1	1
12015038_1	12015038	1						999	1	1
12015039_1	12015039	1						999	1	1
12015040_1	12015040	1						999	1	1
12015041_1	12015041	1						999	1	1
12015042_1	12015042	1						999	1	1
12015043_1	12015043	1						1	1	1
12015044_1	12015044	1						1	1	1
12015045_1	12015045	1						1	1	1
12015046_1	12015046	1						999	1	1
12015047_1	12015047	1						999	1	1
12015048_1	12015048	1						999	1	1
12015049_1	12015049	1						1	1	1
12015050_1	12015050	1						1	1	1
12015051_1	12015051	1						1	1	1
12015052_1	12015052	1						999	1	1
12015053_1	12015053	1						999	1	1
12015054_1	12015054	1						999	1	1
12015055_1	12015055	1						999	1	1
12015056_1	12015056	1						999	1	1
12015057_1	12015057	1						999	1	1
12015058_1	12015058	1						3	1	1
12015059_1	12015059	1						3	1	1
12015060_1	12015060	1						3	1	1
12015061_1	12015061	1						999	1	1
12015062_1	12015062	1						999	1	1
12015063_1	12015063	1						999	1	1
12015064_1	12015064	1						3	1	1
12015065_1	12015065	1						3	1	1
12015066_1	12015066	1						3	1	1
12015067_1	12015067	1						999	1	1
12015068_1	12015068	1						999	1	1
12015069_1	12015069	1						999	1	1
12015070_1	12015070	1				5,0,0;0		999	1	1
12015071_1	12015071	1				5,0,0;0		999	1	1
12015072_1	12015072	1				5,0,0;0		999	1	1
12015073_1	12015073	1						999	1	1
12015074_1	12015074	1						999	1	1
12015075_1	12015075	1						999	1	1
12015076_1	12015076	1						999	1	1
12015077_1	12015077	1						999	1	1
12015078_1	12015078	1						999	1	1
12015079_1	12015079	1						999	1	1
12015080_1	12015080	1						999	1	1
12015081_1	12015081	1						999	1	1
12015082_1	12015082	1						999	1	1
12015083_1	12015083	1						999	1	1
12015084_1	12015084	1						999	1	1
12015085_1	12015085	1						999	1	1
12015086_1	12015086	1						999	1	1
12015087_1	12015087	1						999	1	1
12015088_1	12015088	1						999	1	1
12015089_1	12015089	1						999	1	1
12015090_1	12015090	1						999	1	1
12015091_1	12015091	1						999	1	1
12015092_1	12015092	1						999	1	1
12015093_1	12015093	1						999	1	1
12015094_1	12015094	1						999	1	1
12015095_1	12015095	1						999	1	1
12015096_1	12015096	1						999	1	1
12015097_1	12015097	1						999	1	1
12015098_1	12015098	1						999	1	1
12015099_1	12015099	1						999	1	1
12015100_1	12015100	1						2	1	1
12015101_1	12015101	1						2	1	1
12015102_1	12015102	1						2	1	1
12015103_1	12015103	1						999	1	1
12015104_1	12015104	1						999	1	1
12015105_1	12015105	1						999	1	1
12015106_1	12015106	1						999	1	1
12015107_1	12015107	1						999	1	1
12015108_1	12015108	1						999	1	1
12015109_1	12015109	1						999	1	1
12015110_1	12015110	1						999	1	1
12015111_1	12015111	1						1	1	1
12015112_1	12015112	1						1	1	1
12015113_1	12015113	1						1	1	1
12015114_1	12015114	1						999	1	1
12015115_1	12015115	1						999	1	1
12015116_1	12015116	1						999	1	1
12015117_1	12015117	1						2	1	1
12015118_1	12015118	1						2	1	1
12015119_1	12015119	1						2	1	1
12015120_1	12015120	1						999	1	1
12015121_1	12015121	1						999	1	1
12015122_1	12015122	1						999	1	1
12015123_1	12015123	1						2	1	1
12015124_1	12015124	1						2	1	1
12015125_1	12015125	1						2	1	1
12015126_1	12015126	1						999	1	1
12015127_1	12015127	1						999	1	1
12015128_1	12015128	1						999	1	1
12015129_1	12015129	1						1	1	1
12015130_1	12015130	1						1	1	1
12015131_1	12015131	1						1	1	1
12015200_1	12015200	1						1	1	1
12015201_1	12015201	1						1	1	1
12015202_1	12015202	1						1	1	1
12015157_1	12015157	1						999	1	1
12015158_1	12015158	1						999	1	1
12015159_1	12015159	1						3	1	1
12015160_1	12015160	1		0.9999	1			999	1	1
12015161_1	12015161	1				0.9999;0		999	1	1
8100225_1	8100225	1		10401404	1			999	1	1
8100226_1	8100226	1		110400702	1			999	1	1
8100227_1	8100227	1				10401404,0;110400702;0		999	1	1
12015162_1	12015162	1						999	1	1
12015163_1	12015163	1						999	1	1
12015164_1	12015164	1						999	1	1
12015165_1	12015165	1						999	1	1
12015166_1	12015166	1						999	1	1
12015167_1	12015167	1						999	1	1
12015168_1	12015168	1						999	1	1
12015169_1	12015169	1						999	1	1
12015170_1	12015170	1						999	1	1
12015171_1	12015171	1						999	1	1
12015172_1	12015172	1						999	1	1
12015173_1	12015173	1						999	1	1
12015174_1	12015174	1		0;2;0;0,0,0,2,0	1			999	1	1
12015175_1	12015175	1						999	1	1
12015176_1	12015176	1		3	1			999	1	1
8100228_1	8100228	1		1				999	1	1
8100229_1	8100229	1				1		999	1	1
8100230_1	8100230	1						999	1	1
8100231_1	8100231	1		2;0;0;0	1			999	1	1
8100232_1	8100232	1						999	1	1
110300301_1	110300301	1						2	1	1
110300301_2	110300301	2						2	1	1
110300301_3	110300301	3						2	1	1
110300302_1	110300302	1						2	1	1
110300302_2	110300302	2						2	1	1
110300302_3	110300302	3						2	1	1
110300302_4	110300302	4						2	1	1
110300303_1	110300303	1				110300304		2	1	1
110300304_1	110300304	1						2	1	1
110300305_1	110300305	1					1	1	1	1
110300305_2	110300305	2					1	1	1	1
110300305_3	110300305	3					1	1	1	1
110300305_4	110300305	4					1	1	1	1
110300306_1	110300306	1						999	1	1
110300306_2	110300306	2						999	1	1
110300306_3	110300306	3						999	1	1
110300306_4	110300306	4						999	1	1
110300307_1	110300307	1					1	1	1	1
110300308_1	110300308	1						999	1	1
110300309_1	110300309	1		41103003			1	999	1	1
110300310_1	110300310	1						1	1	1
110300311_1	110300311	1						1	1	1
110300312_1	110300312	1					1	1	1	1
110300313_1	110300313	1						999	1	1
310300301_1	310300301	1		42103003			1	999	1	1
310300302_1	310300302	1						1	1	1
310300303_1	310300303	1					1	1	1	1
310300304_1	310300304	1						999	1	1
310300305_1	310300305	1		42103003			1	999	1	1
310300306_1	310300306	1						1	1	1
310300307_1	310300307	1					1	1	1	1
310300308_1	310300308	1						999	1	1
12015177_1	12015177	1						1	1	1
12015178_1	12015178	1						999	1	1
12015179_1	12015179	1						999	1	1
12015180_1	12015180	1						999	1	1
