index	buffId	star	effectNum1	status
416900802_2	416900802	2	0.033	1
416900802_3	416900802	3	0.037	1
416900802_4	416900802	4	0.04	1
416900803_1	416900803	1	0.4	1
416900804_1	416900804	1	0.2	1
316900801_1	316900801	1	0.1	1
316900802_1	316900802	1	0.6	1
316900803_1	316900803	1	0.2	1
316900804_1	316900804	1	1.2	1
410301101_1	410301101	1	0.02	1
410301101_2	410301101	2	0.02	1
410301101_3	410301101	3	0.02	1
410301102_1	410301102	1	0.05	1
410301102_2	410301102	1	0.05	1
410301102_3	410301102	1	0.05	1
410301102_4	410301102	1	0.05	1
410301103_1	410301103	1	0.053	1
410301103_2	410301103	1	0.053	1
410301103_3	410301103	1	0.053	1
410301103_4	410301103	1	0.053	1
410301104_1	410301104	1	0.057	1
410301104_2	410301104	1	0.057	1
410301104_3	410301104	1	0.057	1
410301104_4	410301104	1	0.057	1
410301105_1	410301105	1	0.06	1
410301105_2	410301105	1	0.06	1
410301105_3	410301105	1	0.06	1
410301105_4	410301105	1	0.06	1
410301106_1	410301106	1	1	1
410301106_2	410301106	1	1	1
410301106_3	410301106	1	1	1
410301106_4	410301106	1	1	1
310301101_1	310301101	1	0.1	1
310301102_1	310301102	1	0.05	1
310301103_1	310301103	1	0.2	1
310301104_1	310301104	1	0.05	1
401500801_1	401500801	1	0.1	1
417100801_1	417100801	1	-0.4	1
417100802_1	417100802	1	-0.25	1
417100803_1	417100803	1	0.2	1
417100804_1	417100804	1	0.1	1
417100805_1	417100805	1	0.1	1
417100805_2	417100805	2	0.12	1
417100805_3	417100805	3	0.13	1
417100805_4	417100805	4	0.15	1
417100806_1	417100806	1	1	1
417100807_1	417100807	1	0.1	1
417100808_1	417100808	1	0.1	1
417100809_1	417100809	1	1	1
317100801_1	317100801	1	0.05	1
317100802_1	317100802	1	0.1	1
317100803_1	317100803	1	0.1	1
317100804_1	317100804	1	0.2	1
317200801_1	317200801	1	0.05	1
317200802_1	317200802	1	0.1	1
317200803_1	317200803	1	0.1	1
317200804_1	317200804	1	0.2	1
410600501_1	410600501	1	1	1
410600502_1	410600502	1	0	1
410600503_1	410600503	1	1;2;0.2;1	1
410600504_1	410600504	1	2;3;0.2;1	1
410600505_1	410600505	1	3;1;0.2;1	1
410600506_1	410600506	1	4;1;0.2;1	1
410600507_1	410600507	1	4;2;0.2;1	1
410600508_1	410600508	1	4;3;0.2;1	1
410600509_1	410600509	1	5;1;0.2;1	1
410600510_1	410600510	1	5;2;0.2;1	1
410600511_1	410600511	1	5;3;0.2;1	1
410600512_1	410600512	1	5;4;0.2;1	1
410600513_1	410600513	1	1;2;0.6;1	1
410600514_1	410600514	1	2;3;0.6;1	1
410600515_1	410600515	1	3;1;0.6;1	1
410600516_1	410600516	1	4;1;0.6;1	1
410600517_1	410600517	1	4;2;0.6;1	1
410600518_1	410600518	1	4;3;0.6;1	1
410600519_1	410600519	1	5;1;0.6;1	1
410600520_1	410600520	1	5;2;0.6;1	1
410600521_1	410600521	1	5;3;0.6;1	1
410600522_1	410600522	1	5;4;0.6;1	1
410600523_1	410600523	1	0.015	1
410600524_1	410600524	1	0.25	1
410600525_1	410600525	1	0.5	1
410600526_1	410600526	1	0.6	1
410600527_1	410600527	1	0.6	1
310600501_1	310600501	1	0.05	1
310600502_1	310600502	1	0.1	1
310600503_1	310600503	1	0.1	1
310600504_1	310600504	1	0.2	1
417200801_1	417200801	1	0.1	1
417200802_1	417200802	1	-0.02	1
417200803_1	417200803	1	-0.05	1
417200804_1	417200804	1	-0.05	1
417200805_1	417200805	1	0.1	1
417200806_1	417200806	1	0.5	1
417200807_1	417200807	1	0.2	1
417200808_1	417200808	1	0.5	1
417200809_1	417200809	1	0.5	1
417300801_1	417300801	1	1	1
417300802_1	417300802	1	1	1
417300803_1	417300803	1	0.2;1.2	1
417300804_1	417300804	1	0.2	1
417300805_1	417300805	1	0.2	1
417300806_1	417300806	1	0.2	1
417300807_1	417300807	1	1	1
417300808_1	417300808	1	1	1
417300809_1	417300809	1	1	1
417300810_1	417300810	1	13	1
417300811_1	417300811	1	0.2	1
417300812_1	417300812	1	16	1
417300813_1	417300813	1	0.075	1
417300813_2	417300813	1	0.1	1
417300813_3	417300813	1	0.125	1
417300813_4	417300813	1	0.15	1
317300801_1	317300801	1	0.05	1
317300802_1	317300802	1	0.1	1
317300803_1	317300803	1	0.1	1
317300804_1	317300804	1	0.2	1
410201001_1	410201001	1	1.8	1
410201002_1	410201002	1	1.8	1
410201003_1	410201003	1	0.08	1
410201004_1	410201004	1	0.4	1
410201004_2	410201004	2	0.6	1
410201004_3	410201004	3	0.7	1
410201004_4	410201004	4	1	1
310201001_1	310201001	1	0.1	1
310201002_1	310201002	1	0.05	1
310201003_1	310201003	1	0.2	1
310201004_1	310201004	1	0.05	1
