index	skillId	star	effectConditionPara1	effectConditionPara2	effectConditionPara3	effectConditionPara4	effectConditionPara5	effectConditionPara6	effectConditionPara7	stackTime1	stackTime2	stackTime3	stackTime4	stackTime5	stackTime6	stackTime7	cd	disAtkNum	status
43163008_2	43163008	2								1	1	1	1	1	1	1			1
43163008_3	43163008	3								1	1	1	1	1	1	1			1
43163008_4	43163008	4								1	1	1	1	1	1	1			1
44163008_1	44163008	1								1	1	1	1	1	1	1			1
44163008_2	44163008	2								1	1	1	1	1	1	1			1
44163008_3	44163008	3								1	1	1	1	1	1	1			1
45163008_1	45163008	1								1	1	1	1	1	1	1			1
45163008_2	45163008	2								1	1	1	1	1	1	1			1
45163008_3	45163008	3								1	1	1	1	1	1	1			1
45163008_4	45163008	4								1	1	1	1	1	1	1			1
41132008_1	41132008	1								1	1	1	1	1	1	1			1
41132008_2	41132008	2								1	1	1	1	1	1	1			1
41132008_3	41132008	3								1	1	1	1	1	1	1			1
42132008_1	42132008	1								1	1	1	1	1	1	1			1
42132008_2	42132008	2								1	1	1	1	1	1	1			1
42132008_3	42132008	3								1	1	1	1	1	1	1			1
43132008_1	43132008	1								1	1	1	1	1	1	1			1
43132008_2	43132008	2								1	1	1	1	1	1	1			1
43132008_3	43132008	3								1	1	1	1	1	1	1			1
43132008_4	43132008	4								1	1	1	1	1	1	1			1
41162008_1	41162008	1								1	1	1	1	1	1	1			1
41162008_2	41162008	2								1	1	1	1	1	1	1			1
41162008_3	41162008	3								1	1	1	1	1	1	1			1
42162008_1	42162008	1								1	1	1	1	1	1	1			1
42162008_2	42162008	2								1	1	1	1	1	1	1			1
42162008_3	42162008	3								1	1	1	1	1	1	1			1
43162008_1	43162008	1								1	1	1	1	1	1	1			1
43162008_2	43162008	2								1	1	1	1	1	1	1			1
43162008_3	43162008	3								1	1	1	1	1	1	1			1
43162008_4	43162008	4								1	1	1	1	1	1	1			1
44162008_1	44162008	1								1	1	1	1	1	1	1			1
44162008_2	44162008	2								1	1	1	1	1	1	1			1
44162008_3	44162008	3								1	1	1	1	1	1	1			1
45162008_1	45162008	1								1	1	1	1	1	1	1			1
45162008_2	45162008	2								1	1	1	1	1	1	1			1
45162008_3	45162008	3								1	1	1	1	1	1	1			1
46162008_1	46162008	1								1	1	1	1	1	1	1			1
46162008_2	46162008	2								1	1	1	1	1	1	1			1
46162008_3	46162008	3								1	1	1	1	1	1	1			1
46162008_4	46162008	4								1	1	1	1	1	1	1			1
47162008_1	47162008	1								1	1	1	1	1	1	1			1
47162008_2	47162008	2								1	1	1	1	1	1	1			1
47162008_3	47162008	3								1	1	1	1	1	1	1			1
47162008_4	47162008	4								1	1	1	1	1	1	1			1
41101002_1	41101002	1								1	1	1	1	1	1	1			1
41101002_2	41101002	2								1	1	1	1	1	1	1			1
41101002_3	41101002	3								1	1	1	1	1	1	1			1
42101002_1	42101002	1								1	1	1	1	1	1	1			1
42101002_2	42101002	2								1	1	1	1	1	1	1			1
42101002_3	42101002	3								1	1	1	1	1	1	1			1
43101002_1	43101002	1								1	1	1	1	1	1	1			1
43101002_2	43101002	2								1	1	1	1	1	1	1			1
43101002_3	43101002	3								1	1	1	1	1	1	1			1
43101002_4	43101002	4								1	1	1	1	1	1	1			1
44101002_1	44101002	1								1	1	1	1	1	1	1			1
44101002_2	44101002	2								1	1	1	1	1	1	1			1
44101002_3	44101002	3								1	1	1	1	1	1	1			1
8010218_1	8010218	1								1	1	1	1	1	1	1			1
8010219_1	8010219	1								1	1	1	1	1	1	1			1
514019002_1	514019002	1								1	1	1	1	1	1	1			1
524019002_1	524019002	1								1	1	5	1	1	1	1			1
534019002_1	534019002	1								1	1	1	1	1	1	1			1
544019002_1	544019002	1								1	1	1	1	1	1	1			1
574019002_1	574019002	1	5,0,0,0,0							1	1	1	1	1	1	1			1
514019003_1	514019003	1								1	1	1	1	1	1	1			1
574019003_1	574019003	1								1	1	1	1	1	1	1			1
8010220_1	8010220	1								1	1	1	1	1	1	1			1
8010221_1	8010221	1								1	1	1	1	1	1	1			1
8010222_1	8010222	1								1	1	1	1	1	1	1			1
8010223_1	8010223	1								1	1	1	1	1	1	1			1
41999999_1	41999999	1								1	1	1	1	1	1	1			1
41999999_2	41999999	2								1	1	1	1	1	1	1			1
41999999_3	41999999	3								1	1	1	1	1	1	1			1
42999999_1	42999999	1								1	1	1	1	1	1	1			1
42999999_2	42999999	2								1	1	1	1	1	1	1			1
42999999_3	42999999	3								1	1	1	1	1	1	1			1
43999999_1	43999999	1								1	1	1	1	1	1	1			1
43999999_2	43999999	2								1	1	1	1	1	1	1			1
43999999_3	43999999	3								1	1	1	1	1	1	1			1
43999999_4	43999999	4								1	1	1	1	1	1	1			1
41145008_1	41145008	1			114500801;0	114500802;0;2				1	1	4	1	1	1	1			1
41145008_2	41145008	2			114500801;0	114500802;0;2				1	1	4	1	1	1	1			1
41145008_3	41145008	3			114500801;0	114500802;0;2				1	1	4	1	1	1	1			1
42145008_1	42145008	1								1	1	1	1	1	1	1			1
42145008_2	42145008	2								1	1	1	1	1	1	1			1
42145008_3	42145008	3								1	1	1	1	1	1	1			1
43145008_1	43145008	1								1	1	1	1	1	1	1			1
43145008_2	43145008	2								1	1	1	1	1	1	1			1
43145008_3	43145008	3								1	1	1	1	1	1	1			1
43145008_4	43145008	4								1	1	1	1	1	1	1			1
44145008_1	44145008	1								1	1	1	1	1	1	1			1
44145008_2	44145008	2								1	1	1	1	1	1	1			1
44145008_3	44145008	3								1	1	1	1	1	1	1			1
44145008_4	44145008	4								1	1	1	1	1	1	1			1
45145008_1	45145008	1								1	1	1	1	1	1	1			1
45145008_2	45145008	2								1	1	1	1	1	1	1			1
45145008_3	45145008	3								1	1	1	1	1	1	1			1
45145008_4	45145008	4								1	1	1	1	1	1	1			1
46145008_1	46145008	1								1	1	1	1	1	1	1			1
46145008_2	46145008	2								1	1	1	1	1	1	1			1
46145008_3	46145008	3								1	1	1	1	1	1	1			1
46145008_4	46145008	4								1	1	1	1	1	1	1			1
47145008_1	47145008	1								1	1	1	1	1	1	1			1
47145008_2	47145008	2								1	1	1	1	1	1	1			1
47145008_3	47145008	3								1	1	1	1	1	1	1			1
47145008_4	47145008	4								1	1	1	1	1	1	1			1
41155008_1	41155008	1								1	1	1	1	1	1	1			1
41155008_2	41155008	2								1	1	1	1	1	1	1			1
41155008_3	41155008	3								1	1	1	1	1	1	1			1
42155008_1	42155008	1								1	1	1	1	1	1	1			1
42155008_2	42155008	2								1	1	1	1	1	1	1			1
42155008_3	42155008	3								1	1	1	1	1	1	1			1
43155008_1	43155008	1								1	1	1	1	1	1	1			1
43155008_2	43155008	2								1	1	1	1	1	1	1			1
43155008_3	43155008	3								1	1	1	1	1	1	1			1
43155008_4	43155008	4								1	1	1	1	1	1	1			1
44155008_1	44155008	1								1	1	1	1	1	1	1			1
44155008_2	44155008	2								1	1	1	1	1	1	1			1
44155008_3	44155008	3								1	1	1	1	1	1	1			1
45155008_1	45155008	1								1	1	1	1	1	1	1			1
45155008_2	45155008	2								1	1	1	1	1	1	1			1
45155008_3	45155008	3								1	1	1	1	1	1	1			1
45155008_4	45155008	4								1	1	1	1	1	1	1			1
41164008_1	41164008	1								1	1	2	1	1	1	1			1
41164008_2	41164008	2								1	1	2	1	1	1	1			1
41164008_3	41164008	3								1	1	2	1	1	1	1			1
42164008_1	42164008	1								1	1	1	1	1	1	1			1
42164008_2	42164008	2								1	1	2	1	1	1	1			1
42164008_3	42164008	3								1	1	4	1	1	1	1			1
43164008_1	43164008	1								1	1	1	1	1	1	1			1
43164008_2	43164008	2								1	1	1	1	1	1	1			1
43164008_3	43164008	3								1	1	1	1	1	1	1			1
43164008_4	43164008	4								1	1	1	1	1	1	1			1
41103005_1	41103005	1								1	1	1	1	1	1	1			1
41103005_2	41103005	2								1	1	1	1	1	1	1			1
41103005_3	41103005	3								1	1	1	1	1	1	1			1
42103005_1	42103005	1								1	1	1	1	1	1	1			1
42103005_2	42103005	2								1	1	1	1	1	1	1			1
42103005_3	42103005	3								1	1	1	1	1	1	1			1
43103005_1	43103005	1								1	1	1	1	1	1	1			1
43103005_2	43103005	2								1	1	1	1	1	1	1			1
43103005_3	43103005	3								1	1	1	1	1	1	1			1
43103005_4	43103005	4								1	1	1	1	1	1	1			1
8010224_1	8010224	1								1	1	1	1	1	1	1			1
8010225_1	8010225	1								1	1	1	1	1	1	1			1
514053001_1	514053001	1								1	1	1	1	1	1	1			1
524053001_1	524053001	1								1	1	1	1	1	1	1			1
534053001_1	534053001	1								1	1	1	1	1	1	1			1
544053001_1	544053001	1								1	1	1	1	1	1	1			1
8010226_1	8010226	1								1	1	1	1	1	1	1			1
8010227_1	8010227	1								1	1	1	1	1	1	1			1
8010228_1	8010228	1								1	1	1	1	1	1	1			1
514049001_1	514049001	1								1	1	1	1	1	1	1			1
524049001_1	524049001	1								1	1	1	1	1	1	1			1
534049001_1	534049001	1								1	1	1	1	1	1	1			1
574049001_1	574049001	1								1	1	1	1	1	1	1			1
8010229_1	8010229	1								1	1	1	1	1	1	1			1
8010230_1	8010230	1								1	1	1	1	1	1	1			1
8010231_1	8010231	1								1	1	1	1	1	1	1			1
8010232_1	8010232	1								1	1	1	1	1	1	1			1
51165008_1	51165008	1								1	1	1	1	1	1	1			1
52165008_1	52165008	1	1316500801,2		1316500801,0;1316500801,1	1316500801,1;1316500801,2	1316500801,2;1316500801,3			1	1	4	3	1	1	1			1
57165008_1	57165008	1								1	1	1	1	1	1	1			1
54165008_1	54165008	1								1	1	1	1	1	1	1			1
55165008_1	55165008	1								1	1	1	1	1	1	1			1
41165008_1	41165008	1								1	1	1	1	1	1	1			1
41165008_2	41165008	2								1	1	1	1	1	1	1			1
41165008_3	41165008	3								1	1	1	1	1	1	1			1
42165008_1	42165008	1				116500814,2	116500814,2			1	1	1	1	1	1	1			1
42165008_2	42165008	2				116500814,2	116500814,2			1	1	1	1	1	1	1			1
42165008_3	42165008	3				116500814,2	116500814,2			1	1	1	1	1	1	1			1
43165008_1	43165008	1								1	1	1	1	1	1	1			1
43165008_2	43165008	2								1	1	1	1	1	1	1			1
43165008_3	43165008	3								1	1	1	1	1	1	1			1
43165008_4	43165008	4								1	1	1	1	1	1	1			1
44165008_1	44165008	1								1	1	1	1	1	1	1			1
44165008_2	44165008	2								1	1	1	1	1	1	1			1
44165008_3	44165008	3								1	1	1	1	1	1	1			1
45165008_1	45165008	1								1	1	1	1	1	1	1			1
45165008_2	45165008	2								1	1	1	1	1	1	1			1
45165008_3	45165008	3								1	1	1	1	1	1	1			1
46165008_1	46165008	1								1	1	1	1	1	1	1			1
46165008_2	46165008	2								1	1	1	1	1	1	1			1
46165008_3	46165008	3								1	1	1	1	1	1	1			1
47165008_1	47165008	1								1	1	1	1	1	1	1			1
47165008_2	47165008	2								1	1	1	1	1	1	1			1
47165008_3	47165008	3								1	1	1	1	1	1	1			1
48165008_1	48165008	1								1	1	1	1	1	1	1			1
48165008_2	48165008	2								1	1	1	1	1	1	1			1
48165008_3	48165008	3								1	1	1	1	1	1	1			1
49165008_1	49165008	1								1	1	1	1	1	1	1			1
49165008_2	49165008	2								1	1	1	1	1	1	1			1
49165008_3	49165008	3								1	1	1	1	1	1	1			1
49165008_4	49165008	4								1	1	1	1	1	1	1			1
41135002_1	41135002	1								1	1	1	1	1	1	1			1
41135002_2	41135002	2								1	1	1	1	1	1	1			1
41135002_3	41135002	3								1	1	1	1	1	1	1			1
42135002_1	42135002	1								1	1	1	1	1	1	1			1
42135002_2	42135002	2								1	1	1	1	1	1	1			1
42135002_3	42135002	3								1	1	1	1	1	1	1			1
43135002_1	43135002	1								1	1	1	1	1	1	1			1
43135002_2	43135002	2								1	1	1	1	1	1	1			1
43135002_3	43135002	3								1	1	1	1	1	1	1			1
43135002_4	43135002	4								1	1	1	1	1	1	1			1
44135002_1	44135002	1								1	1	1	1	1	1	1			1
44135002_2	44135002	2								1	1	1	1	1	1	1			1
44135002_3	44135002	3								1	1	1	1	1	1	1			1
45135002_1	45135002	1								1	1	1	1	1	1	1			1
45135002_2	45135002	2								1	1	1	1	1	1	1			1
45135002_3	45135002	3								1	1	1	1	1	1	1			1
45135002_4	45135002	4								1	1	1	1	1	1	1			1
518012001_1	518012001	1								1	1	1	1	1	1	1			1
528012001_1	528012001	1								1	1	1	1	1	1	1			1
578012001_1	578012001	1								1	1	1	1	1	1	1			1
578012002_1	578012002	1								1	1	1	1	1	1	1			1
41144002_1	41144002	1			114400203,0	114400203,0				1	1	1	1	1	1	1			1
41144002_2	41144002	2			114400203,0	114400203,0				1	1	1	1	1	1	1			1
41144002_3	41144002	3			114400203,0	114400203,0				1	1	1	1	1	1	1			1
42144002_1	42144002	1								1	1	1	1	1	1	1			1
42144002_2	42144002	2								1	1	1	1	1	1	1			1
42144002_3	42144002	3								1	1	1	1	1	1	1			1
43144002_1	43144002	1								1	1	1	1	1	1	1			1
43144002_2	43144002	2								1	1	1	1	1	1	1			1
43144002_3	43144002	3								1	1	1	1	1	1	1			1
43144002_4	43144002	4								1	1	1	1	1	1	1			1
44144002_1	44144002	1			114400203,0	114400203,0				1	1	1	1	1	1	1			1
44144002_2	44144002	2			114400203,0	114400203,0				1	1	1	1	1	1	1			1
44144002_3	44144002	3			114400203,0	114400203,0				1	1	1	1	1	1	1			1
45144002_1	45144002	1								1	1	1	1	1	1	1			1
45144002_2	45144002	2								1	1	1	1	1	1	1			1
45144002_3	45144002	3								1	1	1	1	1	1	1			1
45144002_4	45144002	4								1	1	1	1	1	1	1			1
41166008_1	41166008	1								1	1	1	1	1	1	1			1
41166008_2	41166008	2								1	1	2	1	1	1	1			1
41166008_3	41166008	3								1	1	4	1	1	1	1			1
42166008_1	42166008	1				116600805,0				1	1	1	1	1	1	1			1
42166008_2	42166008	2				116600805,0				1	1	1	1	1	1	1			1
42166008_3	42166008	3				116600805,0				1	1	1	1	1	1	1			1
43166008_1	43166008	1								1	1	1	1	1	1	1			1
43166008_2	43166008	2								1	1	1	1	1	1	1			1
43166008_3	43166008	3								1	1	1	1	1	1	1			1
43166008_4	43166008	4								1	1	1	1	1	1	1			1
51166008_1	51166008	1								1	1	1	1	1	1	1			1
52166008_1	52166008	1								1	1	1	1	1	1	1			1
53166008_1	53166008	1								1	1	1	1	1	1	1			1
41103010_1	41103010	1								1	1	1	1	1	1	1			1
41103010_2	41103010	2								1	1	1	1	1	1	1			1
41103010_3	41103010	3								1	1	1	1	1	1	1			1
42103010_1	42103010	1								1	1	1	1	1	1	1			1
42103010_2	42103010	2								1	1	2	1	1	1	1			1
42103010_3	42103010	3								1	1	2	1	1	1	1			1
43103010_1	43103010	1			110301001,0					1	1	1	1	1	1	1			1
43103010_2	43103010	2			110301001,0					1	1	1	1	1	1	1			1
43103010_3	43103010	3			110301001,0					1	1	1	1	1	1	1			1
43103010_4	43103010	4			110301001,0					1	1	1	1	1	1	1			1
43103010_5	43103010	5								1	1	1	1	1	1	1			1
43103010_6	43103010	6								1	1	1	1	1	1	1			1
41167008_1	41167008	1								1	1	1	1	1	1	1			1
41167008_2	41167008	2								1	1	1	1	1	1	1			1
41167008_3	41167008	3								1	1	1	1	1	1	1			1
42167008_1	42167008	1								1	1	1	1	1	1	1			1
42167008_2	42167008	2								1	1	1	1	1	1	1			1
42167008_3	42167008	3								1	1	1	1	1	1	1			1
43167008_1	43167008	1								1	1	1	1	1	1	1			1
43167008_2	43167008	2								1	1	1	1	1	1	1			1
43167008_3	43167008	3								1	1	1	1	1	1	1			1
43167008_4	43167008	4								1	1	1	1	1	1	1			1
44167008_1	44167008	1								1	1	1	1	1	1	1			1
44167008_2	44167008	2								1	1	1	1	1	1	1			1
44167008_3	44167008	3								1	1	1	1	1	1	1			1
45167008_1	45167008	1								1	1	1	1	1	1	1			1
45167008_2	45167008	2								1	1	1	1	1	1	1			1
45167008_3	45167008	3								1	1	1	1	1	1	1			1
46167008_1	46167008	1								1	1	1	1	1	1	1			1
46167008_2	46167008	2								1	1	1	1	1	1	1			1
46167008_3	46167008	3								1	1	1	1	1	1	1			1
41102017_1	41102017	1								1	1	3	1	1	1	1			1
41102017_2	41102017	2								1	1	5	1	1	1	1			1
41102017_3	41102017	3								1	1	7	1	1	1	1			1
42102017_1	42102017	1								1	1	1	1	1	1	1			1
42102017_2	42102017	2								1	1	1	1	1	1	1			1
42102017_3	42102017	3								1	1	1	1	1	1	1			1
43102017_1	43102017	1								1	1	1	1	1	1	1			1
43102017_2	43102017	2								1	1	1	1	1	1	1			1
43102017_3	43102017	3								1	1	1	1	1	1	1			1
43102017_4	43102017	4								1	1	1	1	1	1	1			1
44102017_1	44102017	1			110201714,0					1	1	1	1	1	1	1			1
511101001_1	511101001	1								1	1	1	1	1	1	1			1
571101001_1	571101001	1								1	1	1	1	1	1	1			1
41104004_1	41104004	1								1	1	1	1	1	1	1			1
41104004_2	41104004	2								1	1	1	1	1	1	1			1
41104004_3	41104004	3								1	1	1	1	1	1	1			1
42104004_1	42104004	1								1	1	10	1	1	1	1			1
42104004_2	42104004	2								1	1	15	1	1	1	1			1
42104004_3	42104004	3								1	1	20	1	1	1	1			1
43104004_1	43104004	1								1	1	1	1	1	1	1			1
43104004_2	43104004	2								1	1	1	1	1	1	1			1
43104004_3	43104004	3								1	1	1	1	1	1	1			1
43104004_4	43104004	4								1	1	1	1	1	1	1			1
41170008_1	41170008	1								1	1	8	1	1	1	1			1
41170008_2	41170008	2								1	1	10	1	1	1	1			1
41170008_3	41170008	3								1	1	12	1	1	1	1			1
42170008_1	42170008	1								1	1	1	1	1	1	1			1
42170008_2	42170008	2								1	1	1	1	1	1	1			1
42170008_3	42170008	3								1	1	1	1	1	1	1			1
43170008_1	43170008	1								1	1	1	1	1	1	1			1
43170008_2	43170008	2								1	1	1	1	1	1	1			1
43170008_3	43170008	3								1	1	1	1	1	1	1			1
43170008_4	43170008	4								1	1	1	1	1	1	1			1
43170008_5	43170008	5								1	1	1	1	1	1	1			1
43170008_6	43170008	6								1	1	1	1	1	1	1			1
43170008_7	43170008	7								1	1	1	1	1	1	1			1
43170008_8	43170008	8								1	1	1	1	1	1	1			1
43170008_9	43170008	9								1	1	1	1	1	1	1			1
44170008_1	44170008	1								1	1	13	1	1	1	1			1
44170008_2	44170008	2								1	1	15	1	1	1	1			1
44170008_3	44170008	3								1	1	17	1	1	1	1			1
45170008_1	45170008	1								1	1	1	1	1	1	1			1
45170008_2	45170008	2								1	1	1	1	1	1	1			1
45170008_3	45170008	3								1	1	1	1	1	1	1			1
41102013_1	41102013	1								1	1	1	1	1	1	1			1
41102013_2	41102013	2								1	1	1	1	1	1	1			1
41102013_3	41102013	3								1	1	1	1	1	1	1			1
42102013_1	42102013	1								1	1	1	1	1	1	1			1
42102013_2	42102013	2								1	1	1	1	1	1	1			1
42102013_3	42102013	3								1	1	1	1	1	1	1			1
43102013_1	43102013	1								1	1	1	1	1	1	1			1
43102013_2	43102013	2								1	1	1	1	1	1	1			1
43102013_3	43102013	3								1	1	1	1	1	1	1			1
43102013_4	43102013	4								1	1	1	1	1	1	1			1
44102013_1	44102013	1								1	1	1	1	1	1	1			1
44102013_2	44102013	2								1	1	1	1	1	1	1			1
44102013_3	44102013	3								1	1	1	1	1	1	1			1
45102013_1	45102013	1								1	1	1	1	1	1	1			1
45102013_2	45102013	2								1	1	1	1	1	1	1			1
45102013_3	45102013	3								1	1	1	1	1	1	1			1
45102013_4	45102013	4								1	1	1	1	1	1	1			1
45102013_5	45102013	5								1	1	1	1	1	1	1			1
45102013_6	45102013	6								1	1	1	1	1	1	1			1
45102013_7	45102013	7								1	1	1	1	1	1	1			1
45102013_8	45102013	8								1	1	1	1	1	1	1			1
45102013_9	45102013	9								1	1	1	1	1	1	1			1
41104002_1	41104002	1			0.35					1	1	1	1	1	1	1			1
41104002_2	41104002	2			0.35					1	1	1	1	1	1	1			1
41104002_3	41104002	3			0.35					1	1	1	1	1	1	1			1
42104002_1	42104002	1								1	1	1	1	1	1	1			1
42104002_2	42104002	2								1	1	1	1	1	1	1			1
42104002_3	42104002	3								1	1	1	1	1	1	1			1
43104002_1	43104002	1								1	1	1	1	1	1	1			1
43104002_2	43104002	2								1	1	1	1	1	1	1			1
43104002_3	43104002	3								1	1	1	1	1	1	1			1
43104002_4	43104002	4								1	1	1	1	1	1	1			1
41169008_1	41169008	1								1	1	1	1	1	1	1			1
41169008_2	41169008	2								1	1	1	1	1	1	1			1
41169008_3	41169008	3								1	1	1	1	1	1	1			1
42169008_1	42169008	1								1	1	10	3	1	1	1			1
42169008_2	42169008	2								1	1	10	3	1	1	1			1
42169008_3	42169008	3								1	1	10	3	1	1	1			1
43169008_1	43169008	1								1	1	1	1	1	1	1			1
43169008_2	43169008	2								1	1	1	1	1	1	1			1
43169008_3	43169008	3								1	1	1	1	1	1	1			1
43169008_4	43169008	4								1	1	1	1	1	1	1			1
41103011_1	41103011	1								1	1	1	1	1	1	1			1
41103011_2	41103011	2								1	1	1	1	1	1	1			1
41103011_3	41103011	3								1	1	1	1	1	1	1			1
42103011_1	42103011	1								1	1	1	1	1	1	1			1
42103011_2	42103011	2								1	1	1	1	1	1	1			1
42103011_3	42103011	3								1	1	1	1	1	1	1			1
43103011_1	43103011	1			110301103	0				1	1	1	1	1	1	1			1
43103011_2	43103011	2			110301103	0				1	1	1	1	1	1	1			1
43103011_3	43103011	3			110301103	0				1	1	1	1	1	1	1			1
43103011_4	43103011	4			110301103	0				1	1	1	1	1	1	1			1
44103011_1	44103011	1			110301103	0				1	1	1	1	1	1	1			1
44103011_2	44103011	2			110301103	0				1	1	1	1	1	1	1			1
44103011_3	44103011	3			110301103	0				1	1	1	1	1	1	1			1
44103011_4	44103011	4			110301103	0				1	1	1	1	1	1	1			1
45103011_1	45103011	1			110301103	0				1	1	1	1	1	1	1			1
45103011_2	45103011	2								1	1	1	1	1	1	1			1
45103011_3	45103011	3								1	1	1	1	1	1	1			1
514015008_1	514015008	1								1	1	1	1	1	1	1			1
524015008_1	524015008	1								1	1	1	1	1	1	1			1
574015008_1	574015008	1								1	1	1	1	1	1	1			1
514015009_1	514015009	1								1	1	1	1	1	1	1			1
524015009_1	524015009	1								1	1	1	1	1	1	1			1
574015009_1	574015009	1								1	1	1	1	1	1	1			1
41106005_1	41106005	1								1	1	1	1	1	1	1			1
41106005_2	41106005	2								1	1	1	1	1	1	1			1
41106005_3	41106005	3								1	1	1	1	1	1	1			1
42106005_1	42106005	1								1	1	1	1	1	1	1			1
42106005_2	42106005	2								1	1	1	1	1	1	1			1
42106005_3	42106005	3								1	1	1	1	1	1	1			1
43106005_1	43106005	1								1	1	1	1	1	1	1			1
43106005_2	43106005	2								1	1	1	1	1	1	1			1
43106005_3	43106005	3								1	1	1	1	1	1	1			1
43106005_4	43106005	4								1	1	1	1	1	1	1			1
44106005_1	44106005	1								1	1	1	1	1	1	1			1
44106005_2	44106005	2								1	1	1	1	1	1	1			1
44106005_3	44106005	3								1	1	1	1	1	1	1			1
44106005_4	44106005	4								1	1	1	1	1	1	1			1
45106005_1	45106005	1								1	1	1	1	1	1	1			1
45106005_2	45106005	2								1	1	1	1	1	1	1			1
45106005_3	45106005	3								1	1	1	1	1	1	1			1
45106005_4	45106005	4								1	1	1	1	1	1	1			1
41171008_1	41171008	1								1	1	1	1	1	1	1			1
41171008_2	41171008	2								1	1	1	1	1	1	1			1
41171008_3	41171008	3								1	1	1	1	1	1	1			1
42171008_1	42171008	1								1	1	1	1	1	1	1			1
42171008_2	42171008	2								1	1	1	1	1	1	1			1
42171008_3	42171008	3								1	1	1	1	1	1	1			1
43171008_1	43171008	1								1	1	1	1	1	1	1			1
43171008_2	43171008	2								1	1	1	1	1	1	1			1
43171008_3	43171008	3								1	1	1	1	1	1	1			1
43171008_4	43171008	4								1	1	1	1	1	1	1			1
44171008_1	44171008	1								1	1	1	1	1	1	1			1
44171008_2	44171008	2								1	1	1	1	1	1	1			1
44171008_3	44171008	3								1	1	1	1	1	1	1			1
45171008_1	45171008	1								1	1	1	1	1	1	1			1
45171008_2	45171008	2								1	1	1	1	1	1	1			1
45171008_3	45171008	3								1	1	1	1	1	1	1			1
41172008_1	41172008	1								1	1	1	1	1	1	1			1
41172008_2	41172008	2								1	1	1	1	1	1	1			1
41172008_3	41172008	3								1	1	1	1	1	1	1			1
42172008_1	42172008	1								1	1	1	1	1	1	1			1
42172008_2	42172008	2								1	1	1	1	1	1	1			1
42172008_3	42172008	3								1	1	1	1	1	1	1			1
43172008_1	43172008	1								1	1	1	1	1	1	1			1
43172008_2	43172008	2								1	1	1	1	1	1	1			1
43172008_3	43172008	3								1	1	1	1	1	1	1			1
43172008_4	43172008	4								1	1	1	1	1	1	1			1
43172008_5	43172008	5								1	1	1	1	1	1	1			1
43172008_6	43172008	6								1	1	1	1	1	1	1			1
43172008_7	43172008	7								1	1	1	1	1	1	1			1
43172008_8	43172008	8								1	1	1	1	1	1	1			1
43172008_9	43172008	9								1	1	1	1	1	1	1			1
44172008_1	44172008	1								1	1	1	1	1	1	1			1
45172008_1	45172008	1								1	1	1	1	1	1	1			1
46172008_1	46172008	1								1	1	1	1	1	1	1			1
47172008_1	47172008	1								1	1	1	1	1	1	1			1
511172001_1	511172001	1								1	1	1	1	1	1	1			1
571172001_1	571172001	1								1	1	1	1	1	1	1			1
581172001_1	581172001	1								1	1	1	1	1	1	1			1
51172008_1	51172008	1								1	1	1	1	1	1	1			1
52172008_1	52172008	1								1	1	1	1	1	1	1			1
57172008_1	57172008	1								1	1	1	1	1	1	1			1
51405401_1	51405401	1								1	1	1	1	1	1	1			1
52405401_1	52405401	1								1	1	1	1	1	1	1			1
57405401_1	57405401	1								1	1	1	1	1	1	1			1
41173008_1	41173008	1								1	1	1	1	1	1	1			1
41173008_2	41173008	2								1	1	1	1	1	1	1			1
41173008_3	41173008	3								1	1	1	1	1	1	1			1
42173008_1	42173008	1								1	1	1	1	1	1	1			1
42173008_2	42173008	2								1	1	1	1	1	1	1			1
42173008_3	42173008	3								1	1	1	1	1	1	1			1
43173008_1	43173008	1								1	1	1	1	1	1	1			1
43173008_2	43173008	2								1	1	1	1	1	1	1			1
43173008_3	43173008	3								1	1	1	1	1	1	1			1
43173008_4	43173008	4								1	1	1	1	1	1	1			1
44173008_1	44173008	1								1	1	1	1	1	1	1			1
44173008_2	44173008	2								1	1	1	1	1	1	1			1
44173008_3	44173008	3								1	1	1	1	1	1	1			1
44173008_4	44173008	4								1	1	1	1	1	1	1			1
41102010_1	41102010	1								1	1	1	1	1	1	1			1
41102010_2	41102010	2								1	1	1	1	1	1	1			1
41102010_3	41102010	3								1	1	1	1	1	1	1			1
42102010_1	42102010	1								1	1	1	1	1	1	1			1
42102010_2	42102010	2								1	1	1	1	1	1	1			1
42102010_3	42102010	3								1	1	1	1	1	1	1			1
43102010_1	43102010	1								1	1	1	1	1	1	1			1
43102010_2	43102010	2								1	1	1	1	1	1	1			1
43102010_3	43102010	3								1	1	1	1	1	1	1			1
43102010_4	43102010	4								1	1	1	1	1	1	1			1
44102010_1	44102010	1								1	1	1	1	1	1	1			1
44102010_2	44102010	2								1	1	1	1	1	1	1			1
44102010_3	44102010	3								1	1	1	1	1	1	1			1
44102010_4	44102010	4								1	1	1	1	1	1	1			1
45102010_1	45102010	1								1	1	1	1	1	1	1			1
45102010_2	45102010	2								1	1	1	1	1	1	1			1
45102010_3	45102010	3								1	1	1	1	1	1	1			1
46102010_1	46102010	1								1	1	1	1	1	1	1			1
46102010_2	46102010	2								1	1	1	1	1	1	1			1
46102010_3	46102010	3								1	1	1	1	1	1	1			1
