id	desc	mainEffectType	subEffectType	miniEffectType	effectLv	dispelLv	status
416700801	小非天-1技能-爪痕-降低目标受到治疗效果100%	1	1602	1		1	1
416700802	小非天-2技能-突破极限，200%攻击提升	1	102	1		999	1
416700803	小非天-暴击伤害提升	1	703	1		999	1
416700804	小非天-显示数值使用	1	3161	1		999	1
316700801	小非天-专武自身攻击提5%	1	102	1		999	1
316700803	小非天-治疗效果提升10%	1	1602	1		999	1
316700804	小非天-专武自身攻击提10%	1	102	1		999	1
316700805	小非天-治疗效果提升20%	1	1602	1		999	1
410201701	闪亮捕猎者-全队暴击伤害提升BUFF	1	703	1		1	1
410201702	闪亮捕猎者-被动暴击提升	1	603	1		1	1
410201703	闪亮捕猎者-大招暴击伤害提升BUFF	1	703	1		1	1
310201701	闪亮捕猎者-专武暴击提升	1	603	1		999	1
310201702	闪亮捕猎者-专武攻击提升	1	102	1		999	1
310201703	闪亮捕猎者-专武暴击提升	1	603	1		999	1
310201704	闪亮捕猎者-专武攻击提升	1	102	1		999	1
410400401	叛逆主张-被动暴击伤害提升	1	703	1		1	1
310400401	叛逆主张-专武暴击提升	1	603	1		999	1
310400402	叛逆主张-专武攻击提升	1	102	1		999	1
310400403	叛逆主张-专武暴击提升	1	603	1		999	1
310400404	叛逆主张-专武攻击提升	1	102	1		999	1
417000801	乌萨技能2-【痛苦链接】	6	4	1		1	1
417000802	乌萨大招-间接伤害必定暴击效果	11	4	1		1	1
417000803	乌萨被动-【暴击伤害提升】	1	703	1		1	1
417000804	乌萨技能2，6星效果-【痛苦链接】	6	4	1		1	1
317000801	乌萨-专武暴击提升	1	603	1		999	1
317000802	乌萨-专武暴击伤害提升	1	703	1		999	1
317000803	乌萨-专武暴击提升	1	603	1		999	1
317000804	乌萨-专武暴击伤害提升	1	703	1		999	1
101009051	生成自身50%全体护盾	5	4	1		1	1
101009052	提升防御100000%	1	202	1		1	1
410201301	暴走炮手大招-间接伤害提升	1	2201	1		999	1
410201302	暴走炮手大招-攻击力提升	1	102	1		999	1
410201303	暴走炮手2技能-防御力提升	1	202	1		1	1
410201304	暴走炮手6星大招-间接伤害提升	1	2201	1		999	1
310201301	暴走炮手-专武生命提升5%	1	302	1		999	1
310201302	暴走炮手-专武暴击提升5%	1	603	1		999	1
310201303	暴走炮手-专武生命提升10%	1	302	1		999	1
310201304	暴走炮手-专武暴击提升10%	1	603	1		999	1
410400201	追风逐电2技能晕眩效果	4	1	1		3	1
410400202	追风逐电被动损失1%生命造成伤害1%	1	1501	22		1	1
410400203	追风逐电被动大毅力	6	8	1		1	1
410400204	追风逐电被动锁血1回合	6	3	1		1	1
410400205	追风逐电被动 护盾125%最大血量	5	4	1		1	1
410400206	追风逐电被动损失1%生命造成伤害1%	1	1501	22		1	1
310400201	追风逐电-穿透率10%提升	1	1203	1		1	1
310400202	追风逐电-受到护盾效果提升35%	1	2102	1		1	1
310400203	追风逐电-穿透率20%提升	1	1203	1		1	1
310400204	追风逐电-受到护盾效果提升70%	1	2102	1		1	1
416900801	新小白-护盾	5	1	1		3	1
416900802	新小白-攻击力提升3%	1	102	1		999	1
416900803	新小白-增幅伤害提升40%	1	3251	1		999	1
416900804	新小白-造成伤害提升15%	1	1501	1		999	1
316900801	新小白-穿透率10%提升	1	1203	1		1	1
316900802	新小白-造成护盾提升60%	1	2101	1		1	1
316900803	新小白-穿透率20%提升	1	1203	1		1	1
316900804	新小白-造成护盾提升120%	1	2101	1		1	1
410301101	小小意外-2技能-受到最终伤害提升x%	1	1502	1		1	1
410301102	小小意外-被动-自身伤害提升x%-0星	1	1501	1		1	1
410301103	小小意外-被动-自身伤害提升x%-2星	1	1501	1		1	1
410301104	小小意外-被动-自身伤害提升x%-3星	1	1501	1		1	1
410301105	小小意外-被动-自身伤害提升x%-5星	1	1501	1		1	1
410301106	小小意外-2技能-不减少BUFF回合数	11	3	1		1	1
310301101	小小意外-专武-爆伤提升	1	703	1		999	1
310301102	小小意外-专武-SP伤害提升-低数值	1	1501	1		999	1
310301103	小小意外-专武-爆伤提升	1	703	1		999	1
310301104	小小意外-专武-SP伤害提升-高数值	1	1501	1		999	1
401500801	临界重构BOSS兔子玩偶-被动-受到最终伤害提升x%	1	1502	1		1	1
417100801	潮汐之羽-防御降低35%	1	202	1		1	1
417100802	潮汐之羽-生命值上限降低25%	1	302	1		1	1
417100803	潮汐之羽-攻击力提升25%	1	102	1		1	1
417100804	潮汐之羽-受到伤害增加10%	1	1502	1		1	1
417100805	潮汐之羽-暴击率5%提升	1	603	1		1	1
417100806	潮汐之羽-暴击伤害100%提升	1	703	1		1	1
417100807	潮汐之羽-蓄势伤害提升12%	1	3181	1		1	1
417100808	潮汐之羽-特殊蓄势伤害提升12%	1	3271	1		1	1
417100809	潮汐之羽-被动锁血1回合	6	3	1		1	1
317100801	潮汐之羽-暴击率5%提升	1	603	1		1	1
317100802	潮汐之羽-暴击伤害10%提升	1	703	1		1	1
317100803	潮汐之羽-暴击率10%提升	1	603	1		1	1
317100804	潮汐之羽-暴击伤害20%提升	1	703	1		1	1
317200801	无罪之恶-专武暴击率5%提升	1	603	1		1	1
317200802	无罪之恶-专武暴击伤害10%提升	1	703	1		1	1
317200803	无罪之恶-专武暴击率10%提升	1	603	1		1	1
317200804	无罪之恶-专武暴击伤害20%提升	1	703	1		1	1
410600501	逆行冲锋-SP-无法行动	4	1	1		999	1
410600502	逆行冲锋-SP-无法掉牌	100	14	1		999	1
410600503	逆行冲锋-SP-红克绿	10	1	1		999	1
410600504	逆行冲锋-SP-绿克蓝	10	1	1		999	1
410600505	逆行冲锋-SP-蓝克红	10	1	1		999	1
410600506	逆行冲锋-SP-白克红	10	1	1		999	1
410600507	逆行冲锋-SP-白克绿	10	1	1		999	1
410600508	逆行冲锋-SP-白克蓝	10	1	1		999	1
410600509	逆行冲锋-SP-黑克红	10	1	1		999	1
410600510	逆行冲锋-SP-黑克绿	10	1	1		999	1
410600511	逆行冲锋-SP-黑克蓝	10	1	1		999	1
410600512	逆行冲锋-SP-黑克白	10	1	1		999	1
410600513	逆行冲锋-SP-三阶段红克绿	10	1	1		999	1
410600514	逆行冲锋-SP-三阶段绿克蓝	10	1	1		999	1
410600515	逆行冲锋-SP-三阶段蓝克红	10	1	1		999	1
410600516	逆行冲锋-SP-三阶段白克红	10	1	1		999	1
410600517	逆行冲锋-SP-三阶段白克绿	10	1	1		999	1
410600518	逆行冲锋-SP-三阶段白克蓝	10	1	1		999	1
410600519	逆行冲锋-SP-三阶段黑克红	10	1	1		999	1
410600520	逆行冲锋-SP-三阶段红克绿	10	1	1		999	1
410600521	逆行冲锋-SP-三阶段黑克蓝	10	1	1		999	1
410600522	逆行冲锋-SP-三阶段黑克白	10	1	1		999	1
410600523	逆行冲锋-被动-提升全队防御力	1	202	1		999	1
410600524	逆行冲锋-6星效果-BUFF持续时间提高全队生命值上限	1	302	1		999	1
410600525	逆行冲锋-SP-三阶段最终伤害提升	1	1501	1		1	1
410600526	逆行冲锋-SP-三阶段蓄势伤害提升	1	3181	1		1	1
410600527	逆行冲锋-SP-三阶段蓄势伤害提升	1	3271	1		1	1
310600501	自身生命值上限提升10%	1	302	1		999	1
310600502	全队暴击伤害提升10%	1	703	1		999	1
310600503	自身生命值上限提升20%	1	302	1		999	1
310600504	全队暴击伤害提升20%	1	703	1		999	1
417200801	无恶之罪-技能1-召唤物造成弱点伤害提升	1	3291	1		999	1
417200802	无恶之罪-技能2-防御力降低4%	1	202	1		1	1
417200803	无恶之罪-SP-攻击力降低	1	102	1		1	1
417200804	无恶之罪-SP-暴击率降低	1	603	1		1	1
417200805	无恶之罪-故姿残像-技能1-易伤	1	1502	1		1	1
417200806	无恶之罪-SP-受到【弱点伤害】提升	1	3281	1		1	1
417200807	无恶之罪-故姿残像-SP-造成【最终伤害】提升	1	1501	1		999	1
417200808	无恶之罪-故姿残像-被动-造成【最终伤害】提升	1	1501	1		999	1
417200809	无恶之罪-故姿残像-技能1-易伤	1	3291	1		1	1
417300801	怪诞其身-技能1-子效果，【失明】debuff1（禁疗）	4	6	1		1	1
417300802	怪诞其身-技能1-子效果，【封印】debuff2（禁BUFF）	4	3	1		1	1
417300803	怪诞其身-技能2-子效果，【诅咒】debuff3（dot）	2	3	21		1	1
417300804	怪诞其身-SP-受到SP伤害提升	1	1502	1		1	1
417300805	怪诞其身-SP-受到弱点伤害提升	1	3281	1		1	1
417300806	怪诞其身-SP-受到最终伤害提升	1	1502	1		1	1
417300807	怪诞其身-SP-禁止回复SP点	4	8	1		1	1
417300808	怪诞其身-SP-禁止大招技能【沉默】	4	7	1		1	1
417300809	怪诞其身-SP-禁止debuff技能【怯场】	4	5	1		1	1
417300810	怪诞其身-SP-持续时间内增加队友计算弱点伤害层数上限	11	5	1		1	1
417300811	怪诞其身-被动-暴击伤害提升	1	703	1		1	1
417300812	怪诞其身-6星效果-持续时间内增加队友计算弱点伤害层数上限	11	5	1		1	1
417300813	怪诞其身-被动-弱点伤害提升	1	3291	1		1	1
317300801	自身生命值上限提升10%	1	302	1		999	1
317300802	全队暴击伤害提升10%	1	703	1		999	1
317300803	自身生命值上限提升20%	1	302	1		999	1
317300804	全队暴击伤害提升20%	1	703	1		999	1
410201001	火力开采-技能1-护盾	5	1	1			1
410201002	火力开采-技能1-护盾，升级	5	1	1			1
410201003	火力开采-被动-提升攻击力	1	102	1			1
410201004	火力开采-被动-暴击伤害	1	703	1		999	1
310201001	火力开采-专武-爆伤提升	1	703	1		999	1
310201002	火力开采-专武-SP伤害提升-低数值	1	1501	1		999	1
310201003	火力开采-专武-爆伤提升	1	703	1		999	1
310201004	火力开采-专武-SP伤害提升-高数值	1	1501	1		999	1
