id	skillId	starSkill	skillClass	triggerRule	skillType	label	skillStarMax	skillLvMax	isAoe	starEffect1	effectCondition1	effectTarget1	effect1	effectType1	starEffect2	effectCondition2	effectTarget2	effect2	effectType2	damageTarget	damageEffect	scriptType	scriptNum	damageEffectType	starEffect3	effectCondition3	effectTarget3	effect3	effectType3	starEffect4	effectCondition4	effectTarget4	effect4	effectType4	starEffect5	effectCondition5	effectTarget5	effect5	effectType5	starEffect6	effectCondition6	effectTarget6	effect6	effectType6	starEffect7	effectCondition7	effectTarget7	effect7	effectType7	hitRatio	skillTags	action	intensive	status
41403704	41403704	1	2		4	1	1	1	1											102	201220151			2	1	1	202	208010151	2																					1		2	1	1
41403705	41403705	1	2		4	1	1	1	1											102	201220151			2	1	1	202	210010105	2																					1		2	1	1
41403706	41403706	1	2		4	1	1	1	1											102	201220151			2	1	1	202	208010152	2																					1		2	1	1
534037004	534037004	1	1		2	2	1	1	0											301	205020152			2																										1		4	0	1
41403711	41403711	1	1		3	2	1	1	1											105	141403721			1																										1		5	0	1
41403712	41403712	1	1		3	2	1	1	1											105	141403722			1																										1		5	0	1
41403713	41403713	1	1		3	2	1	1	1											105	141403723			1																										1		5	0	1
41403714	41403714	1	1		3	2	1	1	1											105	141403724			1																										1		5	0	1
41403715	41403715	1	1		3	2	1	1	1											105	141403725			1																										1		5	0	1
41403716	41403716	1	1		3	2	1	1	1											105	141403726			1																										1		5	0	1
41403717	41403717	1	1		3	2	1	1	1											301	210010105			2																										1		6	0	1
41403718	41403718	1	1		3	2	1	1	1											301	210010105			2																										1		6	0	1
571103002	571103002	1	1		3	2	1	1	1											102	301110102			2	1	1	-1	7100147	1																					0.5;0.5		0	0	1
1010054	1010054	1	2		4	1	1	1	1											134	1010095			1																										1		2	1	1
534025002	534025002	1	1		2	1	1	1	0											301	104025058			1																										1		3	0	1
41120008	41120008	7	1		1	2	3	3	0											101	212000801			2	6	1	-1	112000811	1																					0.3;0.3;0.4		1	1	1
42120008	42120008	7	1		2	1	3	3	0											201	212000802			2	7	1	-1	112000801	1																					1		2	1	1
43120008	43120008	33554431	1		3	1	25	25	1											202	112000802			1	33554431	1	-1	112000805	1																					1		0	1	1
8010133	8010133	1	2		4	1	1	1	1											202	8100203			1	1	1	202	8100204	1	1	1	202	8100205	1																1		2	1	1
8010134	8010134	1	2		4	1	1	1	1											102	8100207			1	1	1	202	8100209	1																					1		2	1	1
1010035	1010035	1	2		4	1	1	1	1											202	7100148			1	1	1	-1	7100149	1																					1		0	0	1
41125008	41125008	7	1		1	2	3	3	1											102	212500801			2																										0.3;0.3;0.4		1	1	1
42125008	42125008	7	1		2	2	3	3	0											101	212500802			2	7	1	-1	112500801	1																					0.25;0.25;0.25;0.25		2	1	1
43125008	43125008	33554431	1		3	2	25	25	1											102	212500803			2																										1		0	1	1
41119008	41119008	7	1		1	2	3	3	0											101	211900801			2	7	1	301	111900801	1																					1		1	1	1
42119008	42119008	7	1		2	2	3	3	1											102	211900802			2	7	1	202	111900802	1	7	2018	301	111900801	1																1		2	1	1
43119008	43119008	33554431	1		3	2	25	25	1											102	211900803			2	33554431	1	301	211900804	2																					1		0	1	1
8010135	8010135	1	2		4	1	1	1	1											202	8100213			1	1	1	102	8100225	1	1	1	102	8100226	1																1		2	1	1
8010136	8010136	1	2		4	1	1	1	1											202	8100211			1																										1		2	1	1
8010137	8010137	1	2		4	1	1	1	1											102	8100217			1																										1		2	1	1
8010138	8010138	1	2		4	1	1	1	1											202	8100224			1	1	1	102	8100223	1																					1		2	1	1
514003003	514003003	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
41133008	41133008	7	1		1	2	3	3	0											101	213300801			2	7	1	202	213300802	2																					1		1	1	1
42133008	42133008	7	1		2	4	3	3	1											202	113300801			1	6	1	-1	206030111	2																					1		2	1	1
43133008	43133008	33554431	1		3	2	25	25	1						33554431	1	-1	206020102	2	102	213300803			2	33554431	1	301	113300802	1																					1		0	1	1
44133008	44133008	7	1		1	2	3	3	1											102	213300801			2	7	1	202	213300802	2																					1		4	1	1
41104007	41104007	7	1		1	2	3	3	0											101	210400701			2	6	1	-1	110400701	1																					1		1	1	1
42104007	42104007	7	1		2	2	3	3	0											101	210400702			2																										0.2;0.2;0.2;0.2;0.2		2	1	1
43104007	43104007	33554431	1		3	2	25	25	0											101	210400703			2	33554431	1	-1	110400702	1																					1		0	1	1
44104007	44104007	33554431	1		3	2	25	25	0											101	210400703			2	33554431	1	-1	110400702	1	33554431	1	-1	110400701	1																1		0	1	1
44123008	44123008	33554431	1		3	2	25	25	0											101	212300803			2	33554431	2022	301	112300809	1																					1		0	1	1
1010055	1010055	1	2		4	1	1	1	1											202	210010106			2																										1		2	1	1
41103003	41103003	7	1		1	4	3	3	1						7	2018	-1	110300310	1	202	210300301			2	7	1	-1	110300301	1																					1		1	1	1
42103003	42103003	7	1		2	2	3	3	0											101	210300302			2																										1		2	1	1
43103003	43103003	33554431	1		3	1	25	25	1											202	110300302			1	33554431	1	-1	110300303	1	33554431	1	301	110300304	1																1		0	1	1
8010139	8010139	1	2		4	1	1	1	1											102	8100228			1	1	1	202	8100230	1																					1		2	1	1
8010140	8010140	1	2		4	1	1	1	1											202	8100231			1																										1		2	1	1
514047002	514047002	1	1		2	2	1	1	0											101	201010131			2	1	1	-1	1010105	1																					1		1	0	1
514046002	514046002	1	1		2	2	1	1	1											102	201010136			2	1	2018	-1	201010101	2																					1		1	0	1
41103017	41103017	7	1		1	2	3	3	1											102	210301701			2																										0.5;0.5		1	1	1
42103017	42103017	7	1		2	1	3	3	0											301	110301703			1	7	1	-1	110301701	1	6	1	-1	110301702	1	7	1	-1	110301720	1											1		2	1	1
43103017	43103017	33554431	1		3	2	25	25	0						33554431	2018	301	110301709	1	101	210301702			2																										1		0	1	1
44103017	44103017	33554431	1		3	2	25	25	0						33554431	2018	301	110301709	1	101	210301702			2																										1	1	0	1	1
41101012	41101012	7	1		1	2	3	3	0						7	2018	301	110101205	1	101	210101201			2																										0.25;0.25;0.25;0.25		1	1	1
42101012	42101012	7	1		2	2	3	3	1											102	210101202			2	7	1	-1	110101201	1																					0.5;0.5		2	1	1
43101012	43101012	33554431	1		3	2	25	25	0	33554431	1	301	110101212	1	33554431	2018	301	110101205	1	101	210101203			2																										1		0	1	1
41102018	41102018	7	1		1	2	3	3	0											101	210201801			2																										1		1	1	1
42102018	42102018	7	1		2	1	3	3	1											202	110201801			1																										1		2	1	1
43102018	43102018	33554431	1		3	2	25	25	0	33554431	1	-1	110201802	1	33554431	1	102	110201803	1	101	210201802			2																										1		0	1	1
41104009	41104009	7	1		1	2	3	3	0											101	210400901			2																										1		1	1	1
42104009	42104009	7	1		2	2	3	3	1											102	210400902			2																										0.3;0.3;0.4		2	1	1
43104009	43104009	33554431	1		3	2	25	25	0											101	210400903			2	33554431	1	-1	204020103	2																					1		0	1	1
8010141	8010141	1	2		4	1	1	1	1											102	8100233			1																										1		2	1	1
41139008	41139008	7	1		1	2	3	3	0											101	413900802			2	7	1	301	13900814	1																					0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		1	1	1
42139008	42139008	7	1		2	2	3	3	0											101	201020101			2																										0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125		2	1	1
43139008	43139008	33554431	1		3	2	25	25	0											101	413900803			2																										1		0	1	1
44139008	44139008	7	1		1	2	3	3	1											102	201090102			2																										1		4	1	1
45139008	45139008	7	1		2	2	3	3	0						7	2018	301	13900816	1	101	201020101			2																										0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125	1	2	1	1
46139008	46139008	7	1		2	2	3	3	0											101	413900801			2																										0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125	1	2	1	1
41143008	41143008	7	1		1	2	3	3	0											101	214300801			2	7	1	-1	214300804	2																					0.15;0.15;0.15;0.15;0.15;0.25		1	1	1
42143008	42143008	7	1		2	2	3	3	0											101	214300802			2	7	1	-1	114300801	1																					1		2	1	1
43143008	43143008	33554431	1		3	2	25	25	0											101	214300803			2																										1		0	1	1
44143008	44143008	33554431	1		3	2	25	25	0											101	214300806			2																										1		0	1	1
45143008	45143008	7	1		2	2	3	3	0						7	1	301	114300810	1	101	214300802			2	7	1	-1	114300801	1																					1		2	1	1
41122008	41122008	7	1		1	2	3	3	0											101	212200801			2																										0.5;0.5		1	1	1
42122008	42122008	7	1		2	1	3	3	0											301	112200803			1	7	1	-1	112200802	1																					1		2	1	1
43122008	43122008	33554431	1		3	4	25	25	0											301	212200804			2																										1		0	1	1
44122008	44122008	7	1		1	2	3	3	1											102	212200802			2																										1		4	1	1
45122008	45122008	7	1		2	4	3	3	1											202	212200803			2																										1		5	1	1
46122008	46122008	33554431	1	2	3	1	25	25	0																																									1		6	1	1
584030001	584030001	1	1		2	2	1	1	0											101	201040101			2	1	1	-1	102321101	1																					1		5	0	1
594030001	594030001	1	1		2	2	1	1	0											101	301040101			2																										1		2	0	1
8010142	8010142	1	2		4	1	1	1	1											102	8100236			1	1	1	-1	8100238	1	1	1	202	8100240	1																1		2	1	1
8010143	8010143	1	2		4	1	1	1	1											102	8100241			1																										1		2	1	1
1010056	1010056	1	2		4	1	1	1	1											102	1010107			1																										1		2	1	1
1010057	1010057	1	2		4	1	1	1	1											102	1010109			1																										1		2	1	1
1010058	1010058	1	2		4	1	1	1	1											102	1010112			1	1	1	-1	1010114	1																					1		2	1	1
8010144	8010144	1	2		4	1	1	1	1											102	8100241			1	1	1	202	8100243	1																					1		2	1	1
8010145	8010145	1	2		4	1	1	1	1											301	8100244			1	1	1	102	8100246	1																					1		2	1	1
41149008	41149008	7	1		1	2	3	3	0											101	214900801			2	6	1	301	210010114	2																					0.5;0.5		1	1	1
42149008	42149008	7	1		2	2	3	3	1											102	214900802			2																										1		2	1	1
43149008	43149008	33554431	1		3	2	25	25	0											101	214900803			2	33554431	1	301	114900802	1	33554431	1	301	114900810	1																1		0	1	1
41152008	41152008	7	1		1	2	3	3	0											101	215200801			2	7	1	-1	115200801	1																					1		1	1	1
42152008	42152008	7	1		2	1	3	3	0											201	115200802			1	7	1	-1	215200802	2																					1		2	1	1
43152008	43152008	33554431	1		3	1	25	25	1											202	115200816			1																										1		0	1	1
44152008	44152008	7	1		2	1	3	3	0											201	115200807			1	7	1	-1	215200802	2																					1		2	1	1
511071001	511071001	1	1		1	2	1	1	0											101	201040101			2																										1		1	0	1
511071002	511071002	1	1		1	2	1	1	0	1	1	301	101071001	1						101	201010123			2																										1		2	0	1
511071003	511071003	1	1		3	2	1	1	0	1	1	-1	101071002	1						101	301040103			2																										0.1;0.1;0.1;0.1;0.3;0.3		0	0	1
511073001	511073001	1	1		1	2	1	1	0											101	201090101			2																										1		1	0	1
511073002	511073002	1	1		1	2	1	1	0	1	1	301	101071001	1						101	201010123			2																										1		2	0	1
511073003	511073003	1	1		3	2	1	1	0	1	1	301	101073001	1						101	301090103			2																										0.1;0.1;0.1;0.1;0.3;0.3		0	0	1
511072001	511072001	1	1		1	2	1	1	0											101	201010101			2																										0.2;0.2;0.2;0.4		1	0	1
511072002	511072002	1	1		1	4	1	1	1											202	202010104			2																										1		2	0	1
511072003	511072003	1	1		3	2	1	1	0	1	1	-1	101072002	1						101	301020201			2																										1		0	0	1
511074001	511074001	1	1		1	2	1	1	0											101	201010101			2																										0.2;0.2;0.2;0.4		1	0	1
511074002	511074002	1	1		1	1	1	1	1											202	101074001			1																										1		2	0	1
511074003	511074003	1	1		3	2	1	1	0	1	1	-1	101074002	1						101	301020201			2																										1		0	0	1
8010146	8010146	1	2		4	1	1	1	1											202	8100247			1	1	1	202	8100248	1																					1		2	1	1
8010147	8010147	1	2		4	1	1	1	1											102	8100250			1	1	1	202	8100252	1																					1		2	1	1
8010148	8010148	1	2		4	1	1	1	1											102	8100255			1																										1		2	1	1
8010149	8010149	1	2		4	1	1	1	1											102	8100257			1	1	1	202	8100252	1																					1		2	1	1
8010150	8010150	1	2		4	1	1	1	1											102	8100261			1	1	1	202	8100263	1																					1		2	1	1
8010151	8010151	1	2		4	1	1	1	1											102	8100257			1	1	1	301	8100266	1																					1		2	1	1
518013001	518013001	1	1		1	2	1	1	0											101	201010101			2	1	1	-1	210010106	2																					1		1	0	1
528013001	528013001	1	1		1	2	1	1	0											102	201010102			2	1	1	-1	104034051	1																					0.3;0.3;0.4		2	0	1
538013001	538013001	1	1		3	2	1	1	1											102	201090104			2																										1		0	0	1
8010152	8010152	1	2		4	1	1	1	1											202	8100269			1	1	1	102	8100217	1																					1		2	1	1
8010153	8010153	1	2		4	1	1	1	1											202	8100271			1																										1		2	1	1
514024001	514024001	1	1		1	1	1	1	0											101	201010101			2	1	1	-1	7100550	1																					1		1	0	1
524024001	524024001	1	1		2	2	1	1	0											301	7100551			1	1	1	-1	101009053	1																					1		2	0	1
534024001	534024001	1	1		2	1	1	1	1											102	201010102			2	1	2011	301	7100552	1																					0.5;0.5		3	0	1
544024001	544024001	1	1		3	1	1	1	0											101	201010103			2																										1		0	0	1
8010154	8010154	1	2		4	1	1	1	1											202	7100556			1	1	1	-1	7100557	1	1	1	-1	1010049	1																1		2	1	1
9010017	9010017	1	2		4	4	1	1	1						1	1	-1	413300801	2	202	210010103			2	1	1	202	101001699	1																					1		0	0	1
8010155	8010155	1	2		4	1	1	1	1											202	8100273			1																										1		2	1	1
41104013	41104013	7	1		1	2	3	3	0											101	210401301			2	7	1	-1	111502102	1																					1		1	1	1
42104013	42104013	7	1		1	2	3	3	1											102	210401302			2																										1		2	1	1
43104013	43104013	33554431	1		3	2	25	25	1						33554431	9546	202	110401301	1	102	210401303			2																										1		0	1	1
44104013	44104013	33554431	1		3	2	25	25	1						33554431	9546	202	110401313	1	102	210401303			2																										1		0	1	1
45104013	45104013	7	1		1	2	3	3	1											102	210401302			2																										1	1	2	1	1
41106011	41106011	7	1		1	2	3	3	0											101	210601101			2																										1		1	1	1
42106011	42106011	7	1		1	2	3	3	0											101	210601102			2	7	1	-1	310601101	1																					1		2	1	1
43106011	43106011	33554431	1		3	2	25	25	0											101	210601103			2																										1		0	1	1
92001999	92001999	1	2		4	1	1	1	1											326	92001989			1																										1		2	1	1
92001989	92001989	1	2		4	1	1	1	1											202	92001999			1																										1		2	1	1
92001979	92001979	1	2		4	1	1	1	1											202	92001978			1	1	1	102	92001979	1																					1		2	1	1
41153008	41153008	7	1		1	2	3	3	0											101	215300801			2																										0.16;0.16;0.17;0.17;0.17;0.17		1	1	1
42153008	42153008	7	1		1	2	3	3	0											101	215300802			2	7	1	301	115300802	1																					1		2	1	1
44153008	44153008	7	1		1	2	3	3	0											101	215300803			2																										1		4	1	1
