mainId	roleId	level	cardLevel	upProperty	upqualityItem	upqualityItemNum	breakProperty	status
80100809	801008	9	65	101:18.3;201:12.8;301:78.1	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:72;201:54;301:324	1
80100810	801008	10	70	101:19.6;201:13.7;301:83.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:84.5;201:58.5;301:357.5	1
80100811	801008	11	75	101:21;201:14.6;301:89.4	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:63;301:406	1
80100812	801008	12	80	101:22.4;201:15.6;301:95.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:105;201:75;301:442.5	1
80100813	801008	13	85	101:23.8;201:16.6;301:101.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:80.1;301:480	1
80100814	801008	14	90	101:25.3;201:17.6;301:107.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:127.5;201:85;301:535.5	1
80100815	801008	15	95	101:26.8;201:18.6;301:114	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:90;301:576	1
12700101	127001	1	15	101:13;201:7.3;301:49.5				1
12700102	127001	2	25	101:14.8;201:8.3;301:56.3	4102101;3000003	1;30000	101:27;201:15;301:102	1
12700103	127001	3	35	101:16.6;201:9.3;301:63	4102011;4102101;4102102;3000003	5;3;3;50000	101:45.1;201:25;301:167.5	1
12700104	127001	4	40	101:18.3;201:10.3;301:69.8	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:59.5;201:35;301:238	1
12700105	127001	5	45	101:20.1;201:11.3;301:76.5	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:72;201:40;301:268	1
12700106	127001	6	50	101:21.9;201:12.3;301:83.3	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:81;201:45;301:306	1
12700107	127001	7	55	101:23.6;201:13.2;301:90	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:85;201:45;301:335	1
12700108	127001	8	60	101:25.5;201:14.3;301:97	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:104.5;201:60.5;301:385	1
12700109	127001	9	65	101:27.4;201:15.3;301:104.2	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:114;201:60;301:432	1
12700110	127001	10	70	101:29.3;201:16.4;301:111.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:123.5;201:71.6;301:481	1
12700111	127001	11	75	101:31.3;201:17.5;301:119.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:140;201:77;301:539	1
12700112	127001	12	80	101:33.4;201:18.7;301:127.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:157.5;201:90.1;301:592.5	1
12700113	127001	13	85	101:35.5;201:19.9;301:135.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:96;301:648	1
12700114	127001	14	90	101:37.7;201:21.1;301:143.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:187;201:102;301:705.6	1
12700115	127001	15	95	101:39.9;201:22.4;301:152.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:198;201:117;301:765	1
13600801	136008	1	15	101:13;201:7.3;301:49.5				1
13600802	136008	2	25	101:14.8;201:8.3;301:56.3	4102101;3000003	1;30000	101:27;201:15;301:102	1
13600803	136008	3	35	101:16.6;201:9.3;301:63	4102011;4102101;4102102;3000003	5;3;3;50000	101:45.1;201:25;301:167.5	1
13600804	136008	4	40	101:18.3;201:10.3;301:69.8	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:59.5;201:35;301:238	1
13600805	136008	5	45	101:20.1;201:11.3;301:76.5	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:72;201:40;301:268	1
13600806	136008	6	50	101:21.9;201:12.3;301:83.3	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:81;201:45;301:306	1
13600807	136008	7	55	101:23.6;201:13.2;301:90	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:85;201:45;301:335	1
13600808	136008	8	60	101:25.5;201:14.3;301:97	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:104.5;201:60.5;301:385	1
13600809	136008	9	65	101:27.4;201:15.3;301:104.2	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:114;201:60;301:432	1
13600810	136008	10	70	101:29.3;201:16.4;301:111.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:123.5;201:71.6;301:481	1
13600811	136008	11	75	101:31.3;201:17.5;301:119.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:140;201:77;301:539	1
13600812	136008	12	80	101:33.4;201:18.7;301:127.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:157.5;201:90.1;301:592.5	1
13600813	136008	13	85	101:35.5;201:19.9;301:135.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:96;301:648	1
13600814	136008	14	90	101:37.7;201:21.1;301:143.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:187;201:102;301:705.6	1
13600815	136008	15	95	101:39.9;201:22.4;301:152.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:198;201:117;301:765	1
10401601	104016	1	15	101:16;201:6;301:37.7				1
10401602	104016	2	25	101:18.2;201:6.8;301:42.8	4102201;3000003	1;30000	101:33;201:12;301:76.5	1
10401603	104016	3	35	101:20.3;201:7.6;301:47.9	4102011;4102201;4102202;3000003	5;3;3;50000	101:52.5;201:20;301:127.5	1
10401604	104016	4	40	101:22.5;201:8.4;301:53.1	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:77;201:28;301:182	1
10401605	104016	5	45	101:24.7;201:9.2;301:58.2	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:88.1;201:32;301:204	1
10401606	104016	6	50	101:26.9;201:10;301:63.3	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:99;201:36;301:229.5	1
10401607	104016	7	55	101:29;201:10.8;301:68.4	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:105;201:40;301:255	1
10401608	104016	8	60	101:31.3;201:11.7;301:73.8	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:49.5;301:297	1
10401609	104016	9	65	101:33.6;201:12.6;301:79.2	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:138;201:54;301:324	1
10401610	104016	10	70	101:36;201:13.4;301:84.9	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:156;201:52;301:370.5	1
10401611	104016	11	75	101:38.5;201:14.4;301:90.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:175;201:70;301:406	1
10401612	104016	12	80	101:41;201:15.3;301:96.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:187.5;201:67.5;301:450	1
10401613	104016	13	85	101:43.6;201:16.3;301:102.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:208;201:80.1;301:488.1	1
10401614	104016	14	90	101:46.3;201:17.3;301:109.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:229.5;201:85;301:535.5	1
10401615	104016	15	95	101:49.1;201:18.3;301:115.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:252;201:90;301:585	1
10300901	103009	1	15	101:15.7;201:6;301:41.3				1
10300902	103009	2	25	101:17.8;201:6.8;301:46.9	4102201;3000003	1;30000	101:31.5;201:12;301:84	1
10300903	103009	3	35	101:19.9;201:7.6;301:52.5	4102011;4102201;4102202;3000003	5;3;3;50000	101:52.5;201:20;301:140	1
10300904	103009	4	40	101:22.1;201:8.4;301:58.2	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:77;201:28;301:199.5	1
10300905	103009	5	45	101:24.2;201:9.2;301:63.8	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:84.1;201:32;301:224	1
10300906	103009	6	50	101:26.3;201:10;301:69.4	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:94.5;201:36;301:252	1
10300907	103009	7	55	101:28.4;201:10.8;301:75	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:105;201:40;301:280	1
10300908	103009	8	60	101:30.7;201:11.7;301:80.9	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:49.5;301:324.5	1
10300909	103009	9	65	101:32.9;201:12.6;301:86.9	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:132;201:54;301:360	1
10300910	103009	10	70	101:35.3;201:13.4;301:93	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:156;201:52;301:396.6	1
10300911	103009	11	75	101:37.7;201:14.4;301:99.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:70;301:448	1
10300912	103009	12	80	101:40.2;201:15.3;301:106	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:187.5;201:67.5;301:495.1	1
10300913	103009	13	85	101:42.7;201:16.3;301:112.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:200;201:80.1;301:536	1
10300914	103009	14	90	101:45.3;201:17.3;301:119.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:221;201:85;301:595	1
10300915	103009	15	95	101:48;201:18.3;301:126.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:243;201:90;301:639.1	1
10201201	102012	1	15	101:8.5;201:5.4;301:32.4				1
10201202	102012	2	25	101:9.7;201:6.2;301:36.8	4102201;3000003	1;30000	101:18;201:12;301:66.1	1
10201203	102012	3	35	101:10.8;201:6.9;301:41.2	4102011;4102201;4102202;3000003	5;3;3;50000	101:27.5;201:17.5;301:110	1
10201204	102012	4	40	101:12;201:7.6;301:45.6	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:42;201:24.5;301:154	1
10201205	102012	5	45	101:13.1;201:8.4;301:50	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:44;201:32;301:176	1
10201206	102012	6	50	101:14.3;201:9.1;301:54.4	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:54;201:31.5;301:198	1
10201207	102012	7	55	101:15.4;201:9.8;301:58.8	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:55.1;201:35.1;301:220	1
10201208	102012	8	60	101:16.6;201:10.6;301:63.4	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:66.1;201:44;301:253	1
10201209	102012	9	65	101:17.9;201:11.4;301:68.1	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:78;201:48;301:282	1
10201210	102012	10	70	101:19.1;201:12.2;301:73	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:78;201:52;301:318.5	1
10201211	102012	11	75	101:20.5;201:13;301:78	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:56;301:350	1
10201212	102012	12	80	101:21.8;201:13.9;301:83.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:97.6;201:67.5;301:382.5	1
10201213	102012	13	85	101:23.2;201:14.8;301:88.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:72;301:424	1
10201214	102012	14	90	101:24.6;201:15.7;301:93.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:76.5;301:459	1
10201215	102012	15	95	101:26.1;201:16.6;301:99.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:81.1;301:504	1
10101801	101018	1	15	101:14.8;201:6.6;301:42				1
10101802	101018	2	25	101:16.8;201:7.5;301:47.7	4102201;3000003	1;30000	101:30;201:13.5;301:85.5	1
10101803	101018	3	35	101:18.8;201:8.4;301:53.4	4102011;4102201;4102202;3000003	5;3;3;50000	101:50;201:22.5;301:142.5	1
10101804	101018	4	40	101:20.8;201:9.3;301:59.1	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:70;201:31.5;301:199.5	1
10101805	101018	5	45	101:22.8;201:10.2;301:64.8	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:80;201:36;301:228	1
10101806	101018	6	50	101:24.8;201:11.1;301:70.5	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:90;201:40.5;301:256.5	1
10101807	101018	7	55	101:26.8;201:12;301:76.2	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:100;201:45;301:285	1
10101808	101018	8	60	101:28.9;201:13;301:82.2	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:115.5;201:55;301:330	1
10101809	101018	9	65	101:31.1;201:13.9;301:88.3	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:132;201:54;301:366.1	1
10101810	101018	10	70	101:33.3;201:14.9;301:94.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:143;201:65;301:403	1
10101811	101018	11	75	101:35.6;201:15.9;301:101	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:161;201:70;301:455	1
10101812	101018	12	80	101:37.9;201:17;301:107.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:172.5;201:82.5;301:502.5	1
10101813	101018	13	85	101:40.3;201:18.1;301:114.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:192;201:88.1;301:544.1	1
10101814	101018	14	90	101:42.8;201:19.2;301:121.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:212.5;201:93.6;301:603.5	1
10101815	101018	15	95	101:45.3;201:20.3;301:128.8	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:225;201:99;301:648	1
14400101	144001	1	15	101:16.3;201:6;301:39.1				1
14400102	144001	2	25	101:18.5;201:6.8;301:44.4	4102101;3000003	1;30000	101:33;201:12;301:79.5	1
14400103	144001	3	35	101:20.8;201:7.6;301:49.7	4102011;4102101;4102102;3000003	5;3;3;50000	101:57.5;201:20;301:132.5	1
14400104	144001	4	40	101:23;201:8.4;301:55.1	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:77;201:28;301:189	1
14400105	144001	5	45	101:25.2;201:9.2;301:60.4	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:88.1;201:32;301:212	1
14400106	144001	6	50	101:27.4;201:10;301:65.7	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:99;201:36;301:238.5	1
14400107	144001	7	55	101:29.6;201:10.8;301:71	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:110;201:40;301:265.1	1
14400108	144001	8	60	101:31.9;201:11.7;301:76.6	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:49.5;301:308	1
14400109	144001	9	65	101:34.3;201:12.6;301:82.2	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:144;201:54;301:336	1
14400110	144001	10	70	101:36.8;201:13.4;301:88.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:162.5;201:52;301:383.5	1
14400111	144001	11	75	101:39.3;201:14.4;301:94.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:175;201:70;301:420	1
14400112	144001	12	80	101:41.9;201:15.3;301:100.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:195;201:67.5;301:465	1
14400113	144001	13	85	101:44.5;201:16.3;301:106.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:208;201:80.1;301:512	1
14400114	144001	14	90	101:47.3;201:17.3;301:113.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:238;201:85;301:561.1	1
14400115	144001	15	95	101:50.1;201:18.3;301:120	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:252;201:90;301:603	1
14400801	144008	1	15	101:11.5;201:4.4;301:29.6				1
14400802	144008	2	25	101:13;201:5;301:33.7	4102101;3000003	1;30000	101:22.5;201:9;301:61.5	1
14400803	144008	3	35	101:14.6;201:5.6;301:37.7	4102011;4102101;4102102;3000003	5;3;3;50000	101:40;201:15;301:100	1
14400804	144008	4	40	101:16.2;201:6.2;301:41.7	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:56.1;201:21;301:140	1
14400805	144008	5	45	101:17.7;201:6.8;301:45.8	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:60;201:24;301:164	1
14400806	144008	6	50	101:19.3;201:7.4;301:49.8	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:72;201:27;301:180	1
14400807	144008	7	55	101:20.8;201:8;301:53.8	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:75;201:30;301:200	1
14400808	144008	8	60	101:22.5;201:8.7;301:58	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:93.5;201:38.5;301:231	1
14400809	144008	9	65	101:24.1;201:9.3;301:62.3	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:96.1;201:36;301:258	1
14400810	144008	10	70	101:25.8;201:10;301:66.8	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:45.6;301:292.5	1
14400811	144008	11	75	101:27.6;201:10.6;301:71.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:42;301:315	1
14400812	144008	12	80	101:29.4;201:11.3;301:76	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:52.6;301:352.5	1
14400813	144008	13	85	101:31.3;201:12.1;301:80.9	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:64;301:392	1
14400814	144008	14	90	101:33.2;201:12.8;301:85.9	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:161.5;201:59.5;301:425	1
14400815	144008	15	95	101:35.2;201:13.6;301:91	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:72.1;301:459.1	1
80400801	804008	1	15	101:15.7;201:6;301:38.4				1
80400802	804008	2	25	101:17.8;201:6.8;301:43.7	4102301;3000003	1;30000	101:31.5;201:12;301:79.6	1
80400803	804008	3	35	101:19.9;201:7.6;301:48.9	4102011;4102301;4102302;3000003	5;3;3;50000	101:52.5;201:20;301:130	1
80400804	804008	4	40	101:22.1;201:8.4;301:54.1	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:77;201:28;301:182	1
80400805	804008	5	45	101:24.2;201:9.2;301:59.4	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:84.1;201:32;301:212	1
80400806	804008	6	50	101:26.3;201:10;301:64.6	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:94.5;201:36;301:234	1
80400807	804008	7	55	101:28.4;201:10.8;301:69.8	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:105;201:40;301:260	1
80400808	804008	8	60	101:30.7;201:11.7;301:75.3	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:49.5;301:302.5	1
80400809	804008	9	65	101:32.9;201:12.6;301:80.8	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:132;201:54;301:330	1
80400810	804008	10	70	101:35.3;201:13.4;301:86.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:156;201:52;301:377	1
80400811	804008	11	75	101:37.7;201:14.4;301:92.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:70;301:413	1
80400812	804008	12	80	101:40.2;201:15.3;301:98.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:187.5;201:67.5;301:457.5	1
80400813	804008	13	85	101:42.7;201:16.3;301:104.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:200;201:80.1;301:504	1
80400814	804008	14	90	101:45.3;201:17.3;301:111.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:221;201:85;301:552.5	1
80400815	804008	15	95	101:48;201:18.3;301:118	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:243;201:90;301:594.1	1
80500801	805008	1	15	101:12.8;201:7.3;301:50.5				1
80500802	805008	2	25	101:14.5;201:8.3;301:57.4	4102301;3000003	1;30000	101:25.5;201:15;301:103.5	1
80500803	805008	3	35	101:16.3;201:9.3;301:64.3	4102011;4102301;4102302;3000003	5;3;3;50000	101:45;201:25;301:172.5	1
80500804	805008	4	40	101:18;201:10.3;301:71.2	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:59.5;201:35;301:241.5	1
80500805	805008	5	45	101:19.8;201:11.3;301:78.1	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:72;201:40;301:276	1
80500806	805008	6	50	101:21.5;201:12.3;301:85	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:76.5;201:45;301:310.5	1
80500807	805008	7	55	101:23.2;201:13.2;301:91.8	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:85;201:45;301:340	1
80500808	805008	8	60	101:25;201:14.3;301:99	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:99;201:60.5;301:396	1
80500809	805008	9	65	101:26.9;201:15.3;301:106.3	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:114;201:60;301:438	1
80500810	805008	10	70	101:28.8;201:16.4;301:113.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:123.5;201:71.6;301:494	1
80500811	805008	11	75	101:30.8;201:17.5;301:121.7	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:140;201:77;301:546	1
80500812	805008	12	80	101:32.8;201:18.7;301:129.7	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:150;201:90.1;301:600	1
80500813	805008	13	85	101:34.9;201:19.9;301:138	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:96;301:664.1	1
80500814	805008	14	90	101:37.1;201:21.1;301:146.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:187;201:102;301:722.5	1
80500815	805008	15	95	101:39.3;201:22.4;301:155.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:198;201:117;301:783	1
80600801	806008	1	15	101:11.7;201:4.4;301:29.3				1
80600802	806008	2	25	101:13.3;201:5;301:33.3	4102301;3000003	1;30000	101:24;201:9;301:60.1	1
80600803	806008	3	35	101:14.9;201:5.6;301:37.3	4102011;4102301;4102302;3000003	5;3;3;50000	101:40;201:15;301:100	1
80600804	806008	4	40	101:16.5;201:6.2;301:41.3	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:56;201:21;301:140	1
80600805	806008	5	45	101:18.1;201:6.8;301:45.3	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:64.1;201:24;301:160	1
80600806	806008	6	50	101:19.7;201:7.4;301:49.3	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:72.1;201:27;301:180	1
80600807	806008	7	55	101:21.2;201:8;301:53.2	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:75;201:30;301:195	1
80600808	806008	8	60	101:22.9;201:8.7;301:57.4	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:93.6;201:38.5;301:231	1
80600809	806008	9	65	101:24.6;201:9.3;301:61.6	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:102;201:36;301:252	1
80600810	806008	10	70	101:26.3;201:10;301:66	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:45.6;301:286	1
80600811	806008	11	75	101:28.1;201:10.6;301:70.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:42;301:315	1
80600812	806008	12	80	101:30;201:11.3;301:75.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:142.5;201:52.6;301:352.5	1
80600813	806008	13	85	101:31.9;201:12.1;301:80	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:64;301:384.1	1
80600814	806008	14	90	101:33.9;201:12.8;301:84.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:170;201:59.5;301:416.5	1
