weaponmainId	roleId	weaponLV	card	desc	effectMode	property	weaponskill	weaponunlock	weaponItem	weaponItemNum	capabilityValue	status	upgrade	upgrade_zh_TW	upgrade_en_UK	upgrade_ja_JP	upgrade_ko_KR	upgrade_th_TH	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
144001006	144001	6	千王之王			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	20;10;10;10;50000	665	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001007	144001	7	千王之王			1303@0.1			4105011;4105012;4105013;4105023;3000003	21;11;11;11;50000	78	1	忍耐率+10%	忍耐率+10%	Endurance +10%	忍耐率＋10%	인내율 +10%	อัตราอดทน +10%	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001008	144001	8	千王之王			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	22;12;12;13;50000	665	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001009	144001	9	千王之王			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	23;13;13;15;50000	665	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001010	144001	10	千王之王				314400103		4105011;4105012;4105013;4105023;3000003	24;14;14;15;50000	0	1	[疯狂下注]造成最终伤害提升8%	[瘋狂下注]造成最終傷害提升8%	[Mad Gamble]: Increases Final DMG dealt by 8%.	[オールベット]敵に与える最終ダメージ＋8%	[광적인 베팅]의 부여하는 최종 대미지 8% 증가	[​เดิมพัน​สุด​คลั่ง​]​ สร้าง​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​ 8%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001011	144001	11	千王之王			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	931	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001012	144001	12	千王之王			803@0.07			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	84	1	暴击抵抗+7%	爆擊抵抗+7%	CRIT RES +7%	会心回避率＋7%	크리티컬 저항 +7%	ต้านทานคริติคอล +7%	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001013	144001	13	千王之王			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	931	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001014	144001	14	千王之王			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	931	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001015	144001	15	千王之王				314400104		4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	0	1	[被动:连胜记录]若友方全是红色情绪，则友方全体防御力提升6%	[被動:連勝記錄]若友方全是紅色情緒，則友方全體防禦力提升6%	[Passive: Streak of Glory]: If all allies possess Red Pathos, increases the DEF of all allies by 6%.	[パッシブ:連勝記録]すべての味方がレッドエモーションである場合、味方全体の防御力＋6%	[패시브: 연승 기록]: 만약 아군 전체가 레드 이모션이면, 아군 전체의 방어력 6% 증가	[​พาส​ซี​ฟ​:​สถิติ​ชัยชนะ​]​ หาก​เพื่อน​ร่วม​ทีม​ทุกคน​มี​พา​โธส​สีแดง​ จะ​เพิ่ม​ DEF​ ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ 6%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001016	144001	16	千王之王			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	931	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001017	144001	17	千王之王			1303@0.1			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	78	1	忍耐率+10%	忍耐率+10%	Endurance +10%	忍耐率＋10%	인내율 +10%	อัตราอดทน +10%	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001018	144001	18	千王之王			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	931	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001019	144001	19	千王之王			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	931	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
144001020	144001	20	千王之王			903@0.1		1	4105011;4105012;4105013;4105031;3000003	100;60;60;1;50000	57.5	1	暴伤抵抗+10%	爆傷抵抗+10%	CRIT DMG RES +10%	会心ダメージ抵抗率＋10%	크리티컬 대미지 저항 +10%	ต้านทานดาเมจคริ +10%	移花	移花	Switcheroo	移花	플라워 블링크	บุปผาสะบัดเงา
129002001	129002	1	深渊誓约				312900201		4105011;4105012;4105013;4105023;3000003	10;10;10;5;50000	800	1	[共罪]的愤怒伤害提升10%	[共罪]的憤怒傷害提升10%	[Shared Sin]'s Fury DMG +10%	[同罪]の憤怒ダメージ増加効果*10%	[공공의 죄] 분노 대미지 +10%	[​บาป​ร่วม​]​ ดา​เม​จ​เดือดดาล​เพิ่มขึ้น​ 10%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002002	129002	2	深渊誓约			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	12;12;12;6;50000	160	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002003	129002	3	深渊誓约			603@0.07			4105011;4105012;4105013;4105023;3000003	14;14;14;7;50000	760	1	暴击率+7%	爆擊率+7%	CRIT Rate +7%	会心率＋7%	크리티컬 확률 +7%	อัตราคริติคอล+7%	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002004	129002	4	深渊誓约			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	16;16;16;8;50000	200	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002005	129002	5	深渊誓约				312900202		4105011;4105012;4105013;4105023;3000003	18;18;18;9;50000	880	1	[被动:新生女神]自身所有能力额外+0.6%	[被動:新生女神]自身所有能力額外+0.6%	[Passive: Newborn Goddess]: Increases all attributes by 0.6%.	[パッシブ:新生の女神]自身のすべての能力値＋0.6%	[패시브:새로 태어난 여신] 자체 모든 속성 추가 +0.6%	[​พาส​ซี​ฟ​:​เทพี​แห่ง​ความหวัง​]​ เพิ่ม​ทักษะ​ทั้งหมด​ให้​ตนเอง​ +0.6%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002006	129002	6	深渊誓约			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	20;20;20;10;50000	250	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002007	129002	7	深渊誓约			1203@0.05			4105011;4105012;4105013;4105023;3000003	21;21;21;11;50000	850	1	穿透率+5%	穿透率+5%	Armor PEN +5%	貫通率＋5%	관통률 +5%	อัตราเจาะเกราะ +5%	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002008	129002	8	深渊誓约			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	22;22;22;13;50000	290	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002009	129002	9	深渊誓约			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	23;23;23;15;50000	310	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002010	129002	10	深渊誓约				312900203		4105011;4105012;4105013;4105023;3000003	24;24;24;15;50000	990	1	[共罪]的愤怒伤害提升10%	[共罪]的憤怒傷害提升10%	[Shared Sin]'s Fury DMG +10%	[同罪]の憤怒ダメージ増加効果*10%	[공공의 죄] 분노 대미지 +10%	[​บาป​ร่วม​]​ ดา​เม​จ​เดือดดาล​เพิ่มขึ้น​ 10%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002011	129002	11	深渊誓约			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	80	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002012	129002	12	深渊誓约			603@0.07			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	950	1	暴击率+7%	爆擊率+7%	CRIT Rate +7%	会心率＋7%	크리티컬 확률 +7%	อัตราคริติคอล+7%	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002013	129002	13	深渊誓约			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	120	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002014	129002	14	深渊誓约			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	140	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002015	129002	15	深渊誓约				312900204		4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	1090	1	[被动:新生女神]自身所有能力额外+0.6%	[被動:新生女神]自身所有能力額外+0.6%	[Passive: Newborn Goddess]: Increases all attributes by 0.6%.	[パッシブ:新生の女神]自身のすべての能力値＋0.6%	[패시브:새로 태어난 여신] 자체 모든 속성 추가 +0.6%	[​พาส​ซี​ฟ​:​เทพี​แห่ง​ความหวัง​]​ เพิ่ม​ทักษะ​ทั้งหมด​ให้​ตนเอง​ +0.6%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002016	129002	16	深渊誓约			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	190	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002017	129002	17	深渊誓约			1203@0.05			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	1060	1	穿透率+5%	穿透率+5%	Armor PEN +5%	貫通率＋5%	관통률 +5%	อัตราเจาะเกราะ +5%	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002018	129002	18	深渊誓约			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	230	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002019	129002	19	深渊誓约			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;25;25;15;50000	250	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
129002020	129002	20	深渊誓约			703@0.1		1	4105011;4105012;4105013;4105031;3000003	100;100;100;1;50000	1140	1	暴击伤害+10%	爆擊傷害+10%	CRIT DMG +10%	会心ダメージ＋10%	크리티컬 대미지 +10%	ดาเมจคริติคอล+10%	泊瑟芬	泊瑟芬	Persephone	ペルセポネー	페르세포네	เพอร์เซโฟแห่งเงา
804008001	804008	1	缺少专武名！				380400801		4105011;4105012;4105013;4105023;3000003	5;5;10;5;50000	800	1	[乖乖吃饭]造成破碎伤害提升8%	[乖乖吃飯]造成破碎傷害提升8%	[Eat Properly] deals 8% more Sunder DMG.	[ちゃんと食べて]超会心ダメージ＋8％	[밥상머리 교육] 부여하는 파쇄 대미지 +8%	[​มื้อ​สุขสันต์​]​ สร้าง​ดา​เม​จบ​ด​ขยี้​เพิ่มขึ้น​ 8%​	美味时光	美味時光	Tasty Times	デリシャスタイム	맛있는 시간	เวลาแสนอร่อย
804008002	804008	2	缺少专武名！			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	6;6;12;6;50000	170	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	美味时光	美味時光	Tasty Times	デリシャスタイム	맛있는 시간	เวลาแสนอร่อย
804008003	804008	3	缺少专武名！			703@0.14			4105011;4105012;4105013;4105023;3000003	7;7;14;7;50000	760	1	暴击伤害+14%	爆擊傷害+14%	CRIT DMG +14%	会心ダメージ＋14%	크리티컬 대미지 +14%	ดาเมจคริติคอล +14%	美味时光	美味時光	Tasty Times	デリシャスタイム	맛있는 시간	เวลาแสนอร่อย
804008004	804008	4	缺少专武名！			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	8;8;16;8;50000	210	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	美味时光	美味時光	Tasty Times	デリシャスタイム	맛있는 시간	เวลาแสนอร่อย
804008005	804008	5	缺少专武名！				380400802		4105011;4105012;4105013;4105023;3000003	9;9;18;9;50000	880	1	[被动:一起上吧]额外效果:若友方全是蓝色情绪，则自身穿透率提升5%	[被動:一起上吧]額外效果:若友方全是藍色情緒，則自身穿透率提升5%	[Passive: Let's Go Together] Bonus Effect: If all allies possess Blue Pathos, increases this Combatant's Armor PEN by 5%.	[パッシブ：みんなと一緒]追加効果：味方全員がブルー属性のとき自身の貫通率プラス5%	[패시브: 함께 가자] 추가 효과: 아군이 전부 블루 이모션일때, 자체 관통률 +5%	[​พาส​ซี​ฟ​:​ลุย​ไป​ด้วยกัน​]​ เอฟเฟกต์​เพิ่มขึ้น​:​ หาก​เพื่อน​ร่วม​ทีม​ทุกคน​มี​พา​โธส​สีน้ำเงิน​ จะ​เพิ่ม​อัตรา​เจาะ​เกราะ​ให้​ตนเอง​ 5%​	美味时光	美味時光	Tasty Times	デリシャスタイム	맛있는 시간	เวลาแสนอร่อย
