ID	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status
11900899010	11900899	10	101@22.7	4104041;3000003	20;1840	1
11900899011	11900899	11	201@8.8	4104041;3000003	40;1920	1
11900899012	11900899	12	301@53.9	4104041;3000003	40;2000	1
11900899013	11900899	13	1602@0.017	4104041;3000003	40;2080	1
11900899014	11900899	14	101@22.7	4104041;3000003	40;2160	1
11900899015	11900899	15	201@8.8	4104041;3000003	40;2240	1
11900899016	11900899	16	301@53.9	4104041;3000003	40;2320	1
11900899017	11900899	17	2102@0.017	4104041;3000003	40;2400	1
11900899018	11900899	18	101@22.7	4104041;3000003	40;2480	1
11900899019	11900899	19	201@8.8	4104041;3000003	40;2560	1
11900899020	11900899	20	301@53.9	4104041;3000003	40;2640	1
11900899021	11900899	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
11900899022	11900899	22	101@22.7	4104041;4104042;3000003	55;55;2800	1
11900899023	11900899	23	201@8.8	4104041;4104042;3000003	55;55;2880	1
11900899024	11900899	24	301@53.9	4104041;4104042;3000003	55;55;2960	1
11900899025	11900899	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
11900899026	11900899	26	101@22.7	4104041;4104042;3000003	55;55;3120	1
11900899027	11900899	27	201@8.8	4104041;4104042;3000003	55;55;3200	1
11900899028	11900899	28	301@53.9	4104041;4104042;3000003	55;55;3280	1
11900899029	11900899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
11900899030	11900899	30	101@22.7	4104041;4104042;3000003	55;55;3440	1
11900899031	11900899	31	201@8.8	4104041;4104042;3000003	70;70;3520	1
11900899032	11900899	32	301@53.9	4104041;4104042;3000003	70;70;3600	1
11900899033	11900899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
11900899034	11900899	34	101@22.7	4104041;4104042;3000003	70;70;3760	1
11900899035	11900899	35	201@8.8	4104041;4104042;3000003	70;70;3840	1
11900899036	11900899	36	301@53.9	4104041;4104042;3000003	70;70;3920	1
11900899037	11900899	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
11900899038	11900899	38	101@22.7	4104041;4104042;3000003	70;70;4080	1
11900899039	11900899	39	201@8.8	4104041;4104042;3000003	70;70;4160	1
11900899040	11900899	40	301@53.9	4104041;4104042;3000003	70;70;4240	1
11900899041	11900899	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
11900899042	11900899	42	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4400	1
11900899043	11900899	43	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4480	1
11900899044	11900899	44	301@53.9	4104041;4104042;4104043;3000003	70;70;70;4560	1
11900899045	11900899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
11900899046	11900899	46	101@22.7	4104041;4104042;4104043;3000003	70;70;70;4720	1
11900899047	11900899	47	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4800	1
11900899048	11900899	48	301@53.9	4104041;4104042;4104043;3000003	70;70;70;4880	1
11900899049	11900899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
11900899050	11900899	50	101@22.7	4104041;4104042;4104043;3000003	70;70;70;5040	1
11900899051	11900899	51	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5120	1
11900899052	11900899	52	301@53.9	4104041;4104042;4104043;3000003	90;90;90;5200	1
11900899053	11900899	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
11900899054	11900899	54	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5360	1
11900899055	11900899	55	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5440	1
11900899056	11900899	56	301@53.9	4104041;4104042;4104043;3000003	90;90;90;5520	1
11900899057	11900899	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
11900899058	11900899	58	101@22.7	4104041;4104042;4104043;3000003	90;90;90;5680	1
11900899059	11900899	59	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5760	1
11900899060	11900899	60	301@53.9	4104041;4104042;4104043;3000003	90;90;90;5840	1
12900202001	12900202	1	101@109;201@42;301@247;401@0.01;703@0.033;1602@0.011;2102@0.011			1
12900202002	12900202	2	101@22.9	4104041;3000003	20;1200	1
12900202003	12900202	3	201@8.8	4104041;3000003	20;1280	1
12900202004	12900202	4	301@52	4104041;3000003	20;1360	1
12900202005	12900202	5	703@0.033	4104041;3000003	20;1440	1
12900202006	12900202	6	101@22.9	4104041;3000003	20;1520	1
12900202007	12900202	7	201@8.8	4104041;3000003	20;1600	1
12900202008	12900202	8	301@52	4104041;3000003	20;1680	1
12900202009	12900202	9	401@0.01	4104041;3000003	20;1760	1
12900202010	12900202	10	101@22.9	4104041;3000003	20;1840	1
12900202011	12900202	11	201@8.8	4104041;3000003	40;1920	1
12900202012	12900202	12	301@52	4104041;3000003	40;2000	1
12900202013	12900202	13	1602@0.011	4104041;3000003	40;2080	1
12900202014	12900202	14	101@22.9	4104041;3000003	40;2160	1
12900202015	12900202	15	201@8.8	4104041;3000003	40;2240	1
12900202016	12900202	16	301@52	4104041;3000003	40;2320	1
12900202017	12900202	17	2102@0.011	4104041;3000003	40;2400	1
12900202018	12900202	18	101@22.9	4104041;3000003	40;2480	1
12900202019	12900202	19	201@8.8	4104041;3000003	40;2560	1
12900202020	12900202	20	301@52	4104041;3000003	40;2640	1
12900202021	12900202	21	703@0.033	4104041;4104042;3000003	55;55;2720	1
12900202022	12900202	22	101@22.9	4104041;4104042;3000003	55;55;2800	1
12900202023	12900202	23	201@8.8	4104041;4104042;3000003	55;55;2880	1
12900202024	12900202	24	301@52	4104041;4104042;3000003	55;55;2960	1
12900202025	12900202	25	401@0.01	4104041;4104042;3000003	55;55;3040	1
12900202026	12900202	26	101@22.9	4104041;4104042;3000003	55;55;3120	1
12900202027	12900202	27	201@8.8	4104041;4104042;3000003	55;55;3200	1
12900202028	12900202	28	301@52	4104041;4104042;3000003	55;55;3280	1
12900202029	12900202	29	1602@0.011	4104041;4104042;3000003	55;55;3360	1
12900202030	12900202	30	101@22.9	4104041;4104042;3000003	55;55;3440	1
12900202031	12900202	31	201@8.8	4104041;4104042;3000003	70;70;3520	1
12900202032	12900202	32	301@52	4104041;4104042;3000003	70;70;3600	1
12900202033	12900202	33	2102@0.011	4104041;4104042;3000003	70;70;3680	1
12900202034	12900202	34	101@22.9	4104041;4104042;3000003	70;70;3760	1
12900202035	12900202	35	201@8.8	4104041;4104042;3000003	70;70;3840	1
12900202036	12900202	36	301@52	4104041;4104042;3000003	70;70;3920	1
12900202037	12900202	37	703@0.033	4104041;4104042;3000003	70;70;4000	1
12900202038	12900202	38	101@22.9	4104041;4104042;3000003	70;70;4080	1
12900202039	12900202	39	201@8.8	4104041;4104042;3000003	70;70;4160	1
12900202040	12900202	40	301@52	4104041;4104042;3000003	70;70;4240	1
12900202041	12900202	41	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4320	1
12900202042	12900202	42	101@22.9	4104041;4104042;4104043;3000003	70;70;70;4400	1
12900202043	12900202	43	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4480	1
12900202044	12900202	44	301@52	4104041;4104042;4104043;3000003	70;70;70;4560	1
12900202045	12900202	45	1602@0.011	4104041;4104042;4104043;3000003	70;70;70;4640	1
12900202046	12900202	46	101@22.9	4104041;4104042;4104043;3000003	70;70;70;4720	1
12900202047	12900202	47	201@8.8	4104041;4104042;4104043;3000003	70;70;70;4800	1
12900202048	12900202	48	301@52	4104041;4104042;4104043;3000003	70;70;70;4880	1
12900202049	12900202	49	2102@0.011	4104041;4104042;4104043;3000003	70;70;70;4960	1
12900202050	12900202	50	101@22.9	4104041;4104042;4104043;3000003	70;70;70;5040	1
12900202051	12900202	51	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5120	1
12900202052	12900202	52	301@52	4104041;4104042;4104043;3000003	90;90;90;5200	1
12900202053	12900202	53	703@0.033	4104041;4104042;4104043;3000003	90;90;90;5280	1
12900202054	12900202	54	101@22.9	4104041;4104042;4104043;3000003	90;90;90;5360	1
12900202055	12900202	55	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5440	1
12900202056	12900202	56	301@52	4104041;4104042;4104043;3000003	90;90;90;5520	1
12900202057	12900202	57	401@0.01	4104041;4104042;4104043;3000003	90;90;90;5600	1
12900202058	12900202	58	101@22.9	4104041;4104042;4104043;3000003	90;90;90;5680	1
12900202059	12900202	59	201@8.8	4104041;4104042;4104043;3000003	90;90;90;5760	1
12900202060	12900202	60	301@52	4104041;4104042;4104043;3000003	90;90;90;5840	1
11700802001	11700802	1	101@111;201@38.8;301@263.7;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
11700802002	11700802	2	101@23.4	4104041;3000003	20;1200	1
11700802003	11700802	3	201@8.2	4104041;3000003	20;1280	1
11700802004	11700802	4	301@55.5	4104041;3000003	20;1360	1
11700802005	11700802	5	603@0.025	4104041;3000003	20;1440	1
11700802006	11700802	6	101@23.4	4104041;3000003	20;1520	1
11700802007	11700802	7	201@8.2	4104041;3000003	20;1600	1
11700802008	11700802	8	301@55.5	4104041;3000003	20;1680	1
11700802009	11700802	9	1203@0.012	4104041;3000003	20;1760	1
11700802010	11700802	10	101@23.4	4104041;3000003	20;1840	1
11700802011	11700802	11	201@8.2	4104041;3000003	40;1920	1
11700802012	11700802	12	301@55.5	4104041;3000003	40;2000	1
11700802013	11700802	13	1602@0.017	4104041;3000003	40;2080	1
11700802014	11700802	14	101@23.4	4104041;3000003	40;2160	1
11700802015	11700802	15	201@8.2	4104041;3000003	40;2240	1
11700802016	11700802	16	301@55.5	4104041;3000003	40;2320	1
11700802017	11700802	17	2102@0.017	4104041;3000003	40;2400	1
11700802018	11700802	18	101@23.4	4104041;3000003	40;2480	1
11700802019	11700802	19	201@8.2	4104041;3000003	40;2560	1
11700802020	11700802	20	301@55.5	4104041;3000003	40;2640	1
11700802021	11700802	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
11700802022	11700802	22	101@23.4	4104041;4104042;3000003	55;55;2800	1
11700802023	11700802	23	201@8.2	4104041;4104042;3000003	55;55;2880	1
11700802024	11700802	24	301@55.5	4104041;4104042;3000003	55;55;2960	1
11700802025	11700802	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
11700802026	11700802	26	101@23.4	4104041;4104042;3000003	55;55;3120	1
11700802027	11700802	27	201@8.2	4104041;4104042;3000003	55;55;3200	1
11700802028	11700802	28	301@55.5	4104041;4104042;3000003	55;55;3280	1
11700802029	11700802	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
11700802030	11700802	30	101@23.4	4104041;4104042;3000003	55;55;3440	1
11700802031	11700802	31	201@8.2	4104041;4104042;3000003	70;70;3520	1
11700802032	11700802	32	301@55.5	4104041;4104042;3000003	70;70;3600	1
11700802033	11700802	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
11700802034	11700802	34	101@23.4	4104041;4104042;3000003	70;70;3760	1
11700802035	11700802	35	201@8.2	4104041;4104042;3000003	70;70;3840	1
11700802036	11700802	36	301@55.5	4104041;4104042;3000003	70;70;3920	1
11700802037	11700802	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
11700802038	11700802	38	101@23.4	4104041;4104042;3000003	70;70;4080	1
11700802039	11700802	39	201@8.2	4104041;4104042;3000003	70;70;4160	1
11700802040	11700802	40	301@55.5	4104041;4104042;3000003	70;70;4240	1
11700802041	11700802	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
11700802042	11700802	42	101@23.4	4104041;4104042;4104043;3000003	70;70;70;4400	1
11700802043	11700802	43	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4480	1
11700802044	11700802	44	301@55.5	4104041;4104042;4104043;3000003	70;70;70;4560	1
11700802045	11700802	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
11700802046	11700802	46	101@23.4	4104041;4104042;4104043;3000003	70;70;70;4720	1
11700802047	11700802	47	201@8.2	4104041;4104042;4104043;3000003	70;70;70;4800	1
11700802048	11700802	48	301@55.5	4104041;4104042;4104043;3000003	70;70;70;4880	1
11700802049	11700802	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
11700802050	11700802	50	101@23.4	4104041;4104042;4104043;3000003	70;70;70;5040	1
11700802051	11700802	51	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5120	1
11700802052	11700802	52	301@55.5	4104041;4104042;4104043;3000003	90;90;90;5200	1
11700802053	11700802	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
11700802054	11700802	54	101@23.4	4104041;4104042;4104043;3000003	90;90;90;5360	1
11700802055	11700802	55	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5440	1
11700802056	11700802	56	301@55.5	4104041;4104042;4104043;3000003	90;90;90;5520	1
11700802057	11700802	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
11700802058	11700802	58	101@23.4	4104041;4104042;4104043;3000003	90;90;90;5680	1
11700802059	11700802	59	201@8.2	4104041;4104042;4104043;3000003	90;90;90;5760	1
11700802060	11700802	60	301@55.5	4104041;4104042;4104043;3000003	90;90;90;5840	1
13300801001	13300801	1	101@35;201@21;301@154;401@0.01;903@0.033;1602@0.011;2102@0.011			1
13300801002	13300801	2	101@13.1	4104041;3000003	15;900	1
13300801003	13300801	3	201@7.9	4104041;3000003	15;960	1
13300801004	13300801	4	301@57.8	4104041;3000003	15;1020	1
13300801005	13300801	5	903@0.033	4104041;3000003	15;1080	1
13300801006	13300801	6	101@13.1	4104041;3000003	15;1140	1
13300801007	13300801	7	201@7.9	4104041;3000003	15;1200	1
13300801008	13300801	8	301@57.8	4104041;3000003	15;1260	1
13300801009	13300801	9	401@0.01	4104041;3000003	15;1320	1
13300801010	13300801	10	101@13.1	4104041;3000003	15;1380	1
13300801011	13300801	11	201@7.9	4104041;3000003	30;1440	1
13300801012	13300801	12	301@57.8	4104041;3000003	30;1500	1
13300801013	13300801	13	1602@0.011	4104041;3000003	30;1560	1
13300801014	13300801	14	101@13.1	4104041;3000003	30;1620	1
13300801015	13300801	15	201@7.9	4104041;3000003	30;1680	1
13300801016	13300801	16	301@57.8	4104041;3000003	30;1740	1
13300801017	13300801	17	2102@0.011	4104041;3000003	30;1800	1
13300801018	13300801	18	101@13.1	4104041;3000003	30;1860	1
13300801019	13300801	19	201@7.9	4104041;3000003	30;1920	1
13300801020	13300801	20	301@57.8	4104041;3000003	30;1980	1
13300801021	13300801	21	903@0.033	4104041;4104042;3000003	40;40;2040	1
13300801022	13300801	22	101@13.1	4104041;4104042;3000003	40;40;2100	1
13300801023	13300801	23	201@7.9	4104041;4104042;3000003	40;40;2160	1
13300801024	13300801	24	301@57.8	4104041;4104042;3000003	40;40;2220	1
13300801025	13300801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
13300801026	13300801	26	101@13.1	4104041;4104042;3000003	40;40;2340	1
13300801027	13300801	27	201@7.9	4104041;4104042;3000003	40;40;2400	1
13300801028	13300801	28	301@57.8	4104041;4104042;3000003	40;40;2460	1
13300801029	13300801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
13300801030	13300801	30	101@13.1	4104041;4104042;3000003	40;40;2580	1
13300801031	13300801	31	201@7.9	4104041;4104042;3000003	50;50;2640	1
13300801032	13300801	32	301@57.8	4104041;4104042;3000003	50;50;2700	1
13300801033	13300801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
13300801034	13300801	34	101@13.1	4104041;4104042;3000003	50;50;2820	1
13300801035	13300801	35	201@7.9	4104041;4104042;3000003	50;50;2880	1
13300801036	13300801	36	301@57.8	4104041;4104042;3000003	50;50;2940	1
13300801037	13300801	37	903@0.033	4104041;4104042;3000003	50;50;3000	1
13300801038	13300801	38	101@13.1	4104041;4104042;3000003	50;50;3060	1
13300801039	13300801	39	201@7.9	4104041;4104042;3000003	50;50;3120	1
13300801040	13300801	40	301@57.8	4104041;4104042;3000003	50;50;3180	1
13300801041	13300801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
13300801042	13300801	42	101@13.1	4104041;4104042;4104043;3000003	50;50;50;3300	1
13300801043	13300801	43	201@7.9	4104041;4104042;4104043;3000003	50;50;50;3360	1
13300801044	13300801	44	301@57.8	4104041;4104042;4104043;3000003	50;50;50;3420	1
13300801045	13300801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1
13300801046	13300801	46	101@13.1	4104041;4104042;4104043;3000003	50;50;50;3540	1
13300801047	13300801	47	201@7.9	4104041;4104042;4104043;3000003	50;50;50;3600	1
13300801048	13300801	48	301@57.8	4104041;4104042;4104043;3000003	50;50;50;3660	1
13300801049	13300801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1
13300801050	13300801	50	101@13.1	4104041;4104042;4104043;3000003	50;50;50;3780	1
13300801051	13300801	51	201@7.9	4104041;4104042;4104043;3000003	70;70;70;3840	1
13300801052	13300801	52	301@57.8	4104041;4104042;4104043;3000003	70;70;70;3900	1
13300801053	13300801	53	903@0.033	4104041;4104042;4104043;3000003	70;70;70;3960	1
13300801054	13300801	54	101@13.1	4104041;4104042;4104043;3000003	70;70;70;4020	1
13300801055	13300801	55	201@7.9	4104041;4104042;4104043;3000003	70;70;70;4080	1
13300801056	13300801	56	301@57.8	4104041;4104042;4104043;3000003	70;70;70;4140	1
13300801057	13300801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
13300801058	13300801	58	101@13.1	4104041;4104042;4104043;3000003	70;70;70;4260	1
13300801059	13300801	59	201@7.9	4104041;4104042;4104043;3000003	70;70;70;4320	1
13300801060	13300801	60	301@57.8	4104041;4104042;4104043;3000003	70;70;70;4380	1
13300899001	13300899	1	101@83;201@50;301@366;903@0.05;1303@0.025;1602@0.017;2102@0.017			1
13300899002	13300899	2	101@17.5	4104041;3000003	20;1200	1
13300899003	13300899	3	201@10.5	4104041;3000003	20;1280	1
13300899004	13300899	4	301@77.1	4104041;3000003	20;1360	1
13300899005	13300899	5	1303@0.025	4104041;3000003	20;1440	1
13300899006	13300899	6	101@17.5	4104041;3000003	20;1520	1
13300899007	13300899	7	201@10.5	4104041;3000003	20;1600	1
13300899008	13300899	8	301@77.1	4104041;3000003	20;1680	1
13300899009	13300899	9	903@0.05	4104041;3000003	20;1760	1
13300899010	13300899	10	101@17.5	4104041;3000003	20;1840	1
13300899011	13300899	11	201@10.5	4104041;3000003	40;1920	1
13300899012	13300899	12	301@77.1	4104041;3000003	40;2000	1
13300899013	13300899	13	1602@0.017	4104041;3000003	40;2080	1
13300899014	13300899	14	101@17.5	4104041;3000003	40;2160	1
13300899015	13300899	15	201@10.5	4104041;3000003	40;2240	1
13300899016	13300899	16	301@77.1	4104041;3000003	40;2320	1
13300899017	13300899	17	2102@0.017	4104041;3000003	40;2400	1
13300899018	13300899	18	101@17.5	4104041;3000003	40;2480	1
13300899019	13300899	19	201@10.5	4104041;3000003	40;2560	1
13300899020	13300899	20	301@77.1	4104041;3000003	40;2640	1
13300899021	13300899	21	1303@0.025	4104041;4104042;3000003	55;55;2720	1
13300899022	13300899	22	101@17.5	4104041;4104042;3000003	55;55;2800	1
13300899023	13300899	23	201@10.5	4104041;4104042;3000003	55;55;2880	1
13300899024	13300899	24	301@77.1	4104041;4104042;3000003	55;55;2960	1
13300899025	13300899	25	903@0.05	4104041;4104042;3000003	55;55;3040	1
13300899026	13300899	26	101@17.5	4104041;4104042;3000003	55;55;3120	1
13300899027	13300899	27	201@10.5	4104041;4104042;3000003	55;55;3200	1
13300899028	13300899	28	301@77.1	4104041;4104042;3000003	55;55;3280	1
13300899029	13300899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
13300899030	13300899	30	101@17.5	4104041;4104042;3000003	55;55;3440	1
13300899031	13300899	31	201@10.5	4104041;4104042;3000003	70;70;3520	1
13300899032	13300899	32	301@77.1	4104041;4104042;3000003	70;70;3600	1
13300899033	13300899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
13300899034	13300899	34	101@17.5	4104041;4104042;3000003	70;70;3760	1
13300899035	13300899	35	201@10.5	4104041;4104042;3000003	70;70;3840	1
13300899036	13300899	36	301@77.1	4104041;4104042;3000003	70;70;3920	1
13300899037	13300899	37	1303@0.025	4104041;4104042;3000003	70;70;4000	1
13300899038	13300899	38	101@17.5	4104041;4104042;3000003	70;70;4080	1
13300899039	13300899	39	201@10.5	4104041;4104042;3000003	70;70;4160	1
13300899040	13300899	40	301@77.1	4104041;4104042;3000003	70;70;4240	1
13300899041	13300899	41	903@0.05	4104041;4104042;4104043;3000003	70;70;70;4320	1
13300899042	13300899	42	101@17.5	4104041;4104042;4104043;3000003	70;70;70;4400	1
13300899043	13300899	43	201@10.5	4104041;4104042;4104043;3000003	70;70;70;4480	1
13300899044	13300899	44	301@77.1	4104041;4104042;4104043;3000003	70;70;70;4560	1
13300899045	13300899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
13300899046	13300899	46	101@17.5	4104041;4104042;4104043;3000003	70;70;70;4720	1
