id	storyId	groupId	people	headIcon	jumpId	choiceOneType	choiceOneId	choiceOneJumpId	choiceOneReward	choiceTwoType	choiceTwoId	choiceTwoJumpId	choiceTwoReward	choiceThreeType	choiceThreeId	choiceThreeJumpId	choiceThreeReward	rewardGroupId	end	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	choiceOne	choiceOne_zh_TW	choiceOne_en_UK	choiceOne_ja_JP	choiceOne_ko_KR	choiceOne_th_TH	choiceTwo	choiceTwo_zh_TW	choiceTwo_en_UK	choiceTwo_ja_JP	choiceTwo_ko_KR	choiceTwo_th_TH	choiceThree	choiceThree_zh_TW	choiceThree_en_UK	choiceThree_ja_JP	choiceThree_ko_KR	choiceThree_th_TH
1086	100	7	1	18:guest_icon_09	8															1	远桥	遠橋	Bridger	遠橋	연교	เอนเคียว	站在那里俯瞰着中心区……不，是整个新海市，就会觉得曾经的梦想越来越近了。	站在那裡俯瞰著中心區……不，是整個新海市，就會覺得曾經的夢想越來越近了。	Standing there, overlooking the Central District, no, all of Catto City, I felt like I was getting close to my dreams.	あそこから中央区……いや、新海市全体を見渡すと、かつての夢が近づいて来ているのが分かるんだ。	거기에 서서 센트럴 타운을... 아니, 전체 뉴오션 시티를 내려다보니, 한때의 이루고 싶었던 꿈에 더 가까워지는 것 같았답니다	ยืน​มอง​เขต​ศูนย์กลาง​...​ ไม่​สิ​ มอง​ทั้ง​แค​ทโตะ​ ซิตี้​จาก​ตรงนั้น​ ก็​รู้สึก​ว่า​ความฝัน​เมื่อก่อน​ใกล้​เข้ามา​เรื่อยๆ​																		
1087	100	8	2		9															1	我	我	Me	私	나	ฉัน	塔需要一层层建造，人也是一步步向上走的。	塔需要一層層建造，人也是一步步向上走的。	A tower needs to be built layer by layer, just as people climb it, step by step.	一階一階積み上げていくタワーは、人間の進歩の象徴なんですよ。	천리길도 한 걸음부터니까요. 앞을 향해 나가야해요	หอคอย​ต้อง​สร้าง​ทีละ​ชั้น​ คนเรา​ก็​ต้อง​ก้าว​ไป​ทีละ​ก้าว​เช่นกัน​																		
1088	100	9	1	18:guest_icon_09															1	1	远桥	遠橋	Bridger	遠橋	연교	เอนเคียว	真是哲学大师啊店长……	真是哲學大師啊店長……	You're quite the philosopher, Manager...	哲学的だねぇ……	정말 철학자시네요, 점장님...	ช่าง​เป็น​ปรมาจารย์​ด้าน​ปรัชญา​จริงๆ​ ผู้​จัด​กา​ร.​..​																		
1089	101	1	1	18:guest_icon_11	2															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	店长，请伸出你的右手。	店長，請伸出你的右手。	Manager, please hold out your right hand.	店長、右手をこっちに。	점장님, 오른손을 내밀어 주세요	คุณ​ผู้จัดการ​ ขอให้​ยื่น​มือขวา​ของ​คุณ​หน่อย​																		
1090	101	2	2		3															1	我	我	Me	私	나	ฉัน	……欸？	……嗯？	... Huh?	……え？	…네?	...เอ๋?																		
1091	101	3	1	18:guest_icon_11	4															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	再伸出你的左手。	再伸出你的左手。	Now hold out your left hand.	次は左手を。	왼손도 내밀어 주세요	แล้วก็​ยื่น​มือซ้าย​ด้วย​ค่ะ​																		
1092	101	4	1	18:guest_icon_11	5															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	……嗯，嗯嗯嗯。	……嗯，嗯嗯嗯。	Hmm…	……うーん、うんうん。	...음, 음음음.	...อืม อืมๆๆ																		
1093	101	5	2		6	3	5730008	6	2											1	我	我	Me	私	나	ฉัน	请问这是……？	請問這是……？	What's this... ?	あの……これは何を？	이건 무슨...?	นี่คืออะไรเหรอ?	嗯，先上菜再告诉你！	嗯，先上菜再告訴你！	Well, I'll let you know when the food is served!	はい、先にいただいちゃいますね！	음식부터 서빙하고 말씀드릴게요!	อืม​ เดี๋ยว​ยก​อาหาร​มา​ก่อน​แล้ว​ค่อย​เล่า​ให้​ฟัง​!​												
1094	101	6	1	18:guest_icon_11	7															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	怎么会呢——奇怪啊店长，你根本就不是这个世界的人！	怎麼會呢——奇怪啊店長，你根本就不是這個世界的人！	How strange. Manager, you're not from this world at all!	信じられません……この世の人間とは思えません！	어떻게 된 거죠—이상하네요, 점장님, 당신은 이 세계 사람이 아닌 것 같아요!	ไม่​จริง​น่า​—​แปลก​จัง​เลย​นะ​คุณ​ผู้จัดการ​ คุณ​ไม่​ใช่​คน​ของ​โลก​นี้​เลย​นี่​นา​!​																		
1095	101	7	2		8															1	我	我	Me	私	나	ฉัน	？！	？！	?!	！？	?! 	?!																		
1096	101	8	1	18:guest_icon_11	9															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	你看，你的未来线虚无缥缈……\n你的本源线也好像接通着什么，没有全部留在掌心……	你看，你的未來線虛無縹緲……\n你的本源線也好像接通著什麼，沒有全部留在掌心……	Your future line is elusive, and your origin line is connected with something; not all of it stays on your palm…	見て、生命線が消えかかっています……\n運命線だって、まるで何か続きがあるみたいです。掌に収まりきらないというか……	보세요, 당신의 미래선이 허공을 떠돌고 있고...\n당신의 근본선도 마치 무언가에 연결된 것처럼, 모두 손바닥에 남아 있지 않아요...	ดู​สิ​คะ​ เส้น​อนาคต​ของ​คุณ​ช่าง​เลือนราง​เหลือเกิน​...​\nแม้แต่​เส้น​ต้นกำเนิด​ก็​ดูเหมือน​จะ​เชื่อมต่อ​กับ​บางสิ่ง​ ไม่​ได้​อยู่​ใน​ฝ่ามือ​ทั้งหมด​...​																		
1097	101	9	2		10															1	我	我	Me	私	나	ฉัน	（……该不会真的是什么高人吧，形容的很像我与娜卡，还有倒计时的事啊……）	（……該不會真的是什麼高人吧，形容的很像我與娜卡，還有倒計時的事啊……）	(... Could this be a real expert? This description sounds a lot like my situation with Naka and that countdown... )	（………本物かもしれない……僕やナカのことを言っているみたいだし、カウントダウンのことを指しているようにも………）	(이 사람 정말 무슨 대단한 사람이 아닐까, 나와 나카, 그리고 카운트다운에 대한 얘기를 마치 알고 있는 것처럼 말이야...)	(...​นี่​เป็น​ผู้วิเศษ​จริงๆ​ หรือเปล่า​นะ​ อธิบาย​เหมือน​เรื่อง​ของ​ฉัน​กับ​นา​กะ​ แถม​ยัง​พูดถึง​การ​นับ​ถอยหลัง​ด้วย​...)​																		
1098	101	10	1	18:guest_icon_11	11															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	好了，请给我五百新海币。	好了，請給我五百新海幣。	Alright, please give me 500 Catto Coins.	では、500新海コインになります。	그래요, 제게 뉴오션 코인 500개를 주세요.	เอาล่ะ​ค่ะ​ ขอ​ห้า​ร้อย​แค​ทโตะ​ ด้วย​นะคะ​																		
1099	101	11	2		12															1	我	我	Me	私	나	ฉัน	啊？	啊？	Huh?	えっ？	아?	หา?																		
1100	101	12	1	18:guest_icon_11															1	1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	占卜开运，这是道上的规矩……\n或者这次给我免单好不好？我还没有吃饱啊。	占卜開運，這是道上的規矩……\n或者這次給我免單好不好？我還沒有吃飽啊。	Fortune-telling for good luck, it's a tradition... Or, this time you could give me a free meal. I'm not full yet.	運勢を占う、これはタオの掟なのです……\nあ、現物払いでもいいですよ？ちょっとお腹すいてるんです。	점을 쳐주고 행운을 불러오는 것, 그게 바로 길바닥의 원칙이죠...\n아니면 이번엔 그냥 무료로 해드릴까요? 일단 저는 아직 배가 고파서요	การ​ดูดวง​เพื่อ​เสริม​ดวง​ มัน​เป็น​กฎ​ของ​วงการ​นี้​น่ะ​ค่ะ​...​\nหรือว่า​ครั้งนี้​กิน​ฟรี​ได้​ไหม​คะ​?​ ฉัน​ยัง​กิน​ไม่​อิ่ม​เลย​																		
1101	102	1	1	18:guest_icon_11	2															1	晓梅	曉梅	May	暁梅	효미	เสี่ยวเหม่ย	店长，这次我给你算个开运的怎么样？	店長，這次我給你算個開運的怎麼樣？	Manager, how about I give you a fortune for good luck this time?	店長、今日はあなたの運勢を見てあげましょうか？	점장님, 이번에 제가 당신을 위해 점을 봐드릴까요?	คุณ​ผู้จัดการ​ ครั้งนี้​ให้​หนู​ดูดวง​เสริม​โชค​ให้​ไหม​คะ​?​																		
1102	102	2	2		3	3	5710007	3	2											1	我	我	Me	私	나	ฉัน	你今天带够餐费了吗？	你今天帶夠餐費了嗎？	Did you bring enough to cover the meal today?	食事代は持ってきてる？	오늘 돈은 가져오셨나요?	วันนี้​คุณ​เอา​เงิน​ค่า​อาหาร​มา​พอ​ไหม​ล่ะ​?​	你放心，餐费一定够	你放心，餐費一定夠	Don't worry, I'll pay for the meal.	あ、安心して、食事代は持ってますから！	걱정 마세요, 식사비는 충분할 거예요	ไม่ต้อง​กังวล​นะ​ เงิน​ค่า​อาหาร​พอ​แน่นอน​												
