id	activityId	groupId	tagOr	tagClash	unlockTask	unlockTag	nextTag	tagScore	iconId	status	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
31206121	2	2120602	120605		0	0	31206122;31206123	20	183:astrict_prop_reShi_01	1	敌方释放奥义技能后获得最大生命值35%护盾	敵方釋放奧義技能後獲得最大生命值35%護盾	Enemies gain a shield equal to 35% of their max HP after using their Ultimate.	敵がSP技発動後、最大HPの35%分のシールドを獲得する	적 필살기 시전 후 최대 HP의 35%에 해당하는 실드 획득	เมื่อ​ศัตรู​ใช้​สกิลอัล​ติ​เมท​ จะ​ได้รับ​โล่​ป้องกัน​ 35%​ ของ​ MaxHP​
31206122	2	2120602			0	0	31206124	20	183:astrict_prop_criRate_21	1	敌方暴击率提升25%	敵方爆擊率提升25%	Increases enemies' CRIT Rate by 25%.	敵の会心率＋25%	적 크리티컬율 25%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31206123	2	2120602			0	0	31206125	20	183:astrict_prop_reShi_01	1	入场获得3回合最大生命值100%的护盾	入場獲得3回合最大生命值100%的護盾	Gains a shield equal to 100% of max HP upon entering the battlefield for 3 turns.	入場時、敵は自身最大HPの100%分のシールドを獲得する。3ターン持続	전투 진입 시 3턴 동안 최대 HP의 100%에 해당하는 실드 획득	เมื่อ​เข้าสู่​สนาม​จะ​ได้รับ​โล่​ป้องกัน​ 100%​ ของ​ MaxHP​ เป็นเวลา​ 3​ เทิร์น​
31206124	2	2120602			0	0	0	20	183:astrict_prop_crirDmg_21	1	敌方暴击伤害提升38%	敵方爆擊傷害提升38%	Increases enemies' CRIT DMG by 38%.	敵の会心ダメージ＋38%	적 크리티컬 대미지 +38%	ดา​เม​จค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 38%​
31206125	2	2120602			0	0	0	20	183:astrict_dmtp_bas_02	1	我方战斗员造成治疗降低40%	我方戰鬥員造成治療降低40%	Reduces allied Combatants' Healing Effect by 40%.	味方戦闘員の与回復効果－40%	아군 전투원이 부여하는 치유 효과 -40%	การฟื้นฟู​ที่​ตัวละคร​ฝ่าย​เรา​สร้าง​ขึ้น​ลดลง​ 40%​
31206127	2	2120603			0	-1	31206129;31206130	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31206128	2	2120603			0	-1	31206131;31206132	20	183:astrict_prop_reShi_01	1	入场获得3回合最大生命值100%的护盾	入場獲得3回合最大生命值100%的護盾	Gains a shield equal to 100% of max HP upon entering the battlefield for 3 turns.	入場時、敵は自身最大HPの100%分のシールドを獲得する。3ターン持続	전투 진입 시 3턴 동안 최대 HP의 100%에 해당하는 실드 획득	เมื่อ​เข้าสู่​สนาม​จะ​ได้รับ​โล่​ป้องกัน​ 100%​ ของ​ MaxHP​ เป็นเวลา​ 3​ เทิร์น​
31206129	2	2120603			0	0	31206133	20	183:astrict_prop_hp_21	1	敌方生命提升40%	敵方生命提升40%	Increases enemies' HP by 40%.	敵のHP＋40%	적 HP +40%	HP​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31206130	2	2120603		120601	0	0	31206133	20	183:astrict_levl_summon_01	1	增加一名<椰树投手>敌人，增加一名<海鸥流氓>敌人	增加一名<椰樹投手>敵人，增加一名<海鷗流氓>敵人	Adds 1 <Coconut Caster> enemy and 1 <Gull Gangster> enemy.	敵側に「ココナッツ爆弾」を1体、「カモメ悪党」を1体追加する	<코코넛 투수> 적 1마리 증가, <갈매기 건달> 적 1마리 증가	เพิ่ม​ศัตรู​ <​มือ​โยน​ต้น​มะพร้าว​>​ 1​ ตัว​ และ​เพิ่ม​ศัตรู​ <​นก​นางนวล​จอม​ซ่า​>​ 1​ ตัว​
31206131	2	2120603	120606		0	0	31206134	20	183:astrict_comb_comb_03	1	我方每回合开始时获得忍耐率降低20%	我方每回合開始時獲得忍耐率降低20%	At the beginning of each turn, reduces allies' Endurance by 20%.	ターン開始時、忍耐率－20%	매턴 시작 시 아군에게 적용되는 인내율 -20%	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ ฝ่าย​เรา​จะ​ได้รับ​อัตรา​อดทน​ลดลง​ 20%​
31206132	2	2120603	120606		0	0	31206134	20	183:astrict_comb_comb_03	1	我方每回合开始时获得防御力降低30%	我方每回合開始時獲得防禦力降低30%	At the beginning of each turn, reduces allies' DEF by 30%.	ターン開始時、防御力－30%	매턴 시작 시 아군에게 적용되는 방어력 -30%	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ ฝ่าย​เรา​จะ​ได้รับ​ DEF​ ลดลง​ 20%​
31206133	2	2120603			0	0	31206135	20	183:astrict_bufcha_debim_01	1	免疫诅咒效果	免疫詛咒效果	Immune to Curse effects.	敵は「呪詛」を無効化にする	저주 효과 면역	เอฟเฟกต์​ต้านทาน​คำสาป​
31206134	2	2120603			0	0	31206135	20	183:astrict_dmgcha_share_01	1	敌方分摊伤害	敵方分攤傷害	Enemies share the damage they take.	敵が攻撃を受けた時、ダメージを敵全体で分担する	적 대미지 분할	ฝ่ายศัตรูกระจายดาเมจ
31206135	2	2120603			0	0	31206136	20	183:astrict_prop_dur_21	1	敌方忍耐率提升25%	敵方忍耐率提升25%	Increases enemies' Endurance by 25%.	敵の忍耐率＋25%	적 인내율 +25%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31206136	2	2120603			0	0	31206137;31206138	20	183:astrict_prop_reHeal_01	1	敌方死亡时对我方造成最大生命45%的治疗效果	敵方死亡時對我方造成最大生命45%的治療效果	Allies heal for 45% of max HP when an enemy is defeated.	敵死亡時、味方全員は自身最大HPの15%分回復する	적 사망 시 아군에게 최대 HP의 45%에 해당하는 치유 효과 획득	เมื่อ​ศัตรู​ถูก​กำจัด​จะ​สร้าง​เอฟเฟกต์​ฟื้นฟู​ 45%​ ของ​ MaxHP​ แก่​ผ่าย​เรา​
31206137	2	2120603	120607		0	0	0	20	183:astrict_prop_atk_01	1	敌方获得治疗时,攻击力提升30%	敵方獲得治療時,攻擊力提升30%	Increases enemies' ATK by 30% when they receive healing.	敵が治療を受けた時、攻撃力＋30%	적 치유 시, 공격력 +30%	เมื่อ​ศัตรู​ได้รับ​การฟื้นฟู​ ATK​ เพิ่มขึ้น​ 30%​
31206138	2	2120603	120607		0	0	0	20	183:astrict_prop_def_01	1	敌方获得治疗时,防御力提升100%	敵方獲得治療時,防禦力提升100%	Increases enemies' DEF by 100% when they receive healing.	敵が治療を受けた時、防御力＋100%	적 치유 시, 방어력 +100%	เมื่อ​ศัตรู​ได้รับ​การฟื้นฟู​ DEF​ เพิ่มขึ้น​ 100%​
31207101	2	2120701	120701		0	-1	31207103	20	183:astrict_bufcha_bufim_02	1	禁止被动猫球	禁止被動貓球	Unable to use passive Catos.	パッシブガトが出撃不可	패시브 냥냥볼 출전 금지	ปิดกั้นพาสซีฟแคทบอล
31207102	2	2120701	120701	120701	0	-1	31207103	20	183:astrict_comb_comb_01	1	敌方优先攻击生命值最低的目标	敵方優先攻擊生命值最低的目標	Enemies prioritize attacking their target with the lowest HP.	敵はHPが最も低い対象を優先して攻撃する	적이 공격력, HP 가 가장 낮은 목표를 우선 공격	ศัตรู​จะ​โจมตี​เป้าหมาย​ที่​มี​ HP​ ต่ำ​ที่สุด​เป็น​อันดับ​แรก​
31207103	2	2120701			0	0	31207104;31207105;31207106	20	183:astrict_color_shi_01	1	红绿蓝情绪颜色克制伤害提升30%	紅綠藍情緒顏色克制傷害提升30%	Increases DMG dealt by 30% when exploiting Red, Green, and Blue Pathos advantages.	敵のレッド、グリーン、ブルーの有利属性ダメージ＋30%	레드, 블루, 그린 이모션 컬러 상성 대미지 +30%	ดา​เม​จ​ชนะ​ทาง​จาก​พา​โธส​สีน้ำเงิน​ เขียว​ แดง​ เพิ่มขึ้น​ 30%​
31207104	2	2120701			0	0	31207107;31207108	20	183:astrict_prop_atk_21	1	敌方攻击力提升20%	敵方攻擊力提升20%	Increases enemies' ATK by 20%.	敵の攻撃力＋20%	적 공격력 +20%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31207105	2	2120701			0	0	31207107;31207108	20	183:astrict_comb_comb_02	1	我方单攻职业受到伤害提升25%	我方單攻職業受到傷害提升25%	Single-target allies take 25% more damage.	単体攻撃する味方の被ダメージ＋25%	아군 단일 공격 클래스에게 적용되는 대미지 -25%	คลาส​โจมตี​เดี่ยว​ฝ่าย​เรา​จะ​ได้รับ​ดา​เม​จ​เพิ่มขึ้น​ 25%​
31207106	2	2120701			0	0	31207107;31207108	20	183:astrict_prop_atk_02	1	敌方攻击降低目标攻击力20%	敵方攻擊降低目標攻擊力20%	Enemies' attacks reduce the target's ATK by 20%.	敵の攻撃を受けた時、対象の攻撃力－20%	적에게 피격 시 목표의 공격력 20% 감소	เมื่อ​ฝ่าย​ศัตรู​โจมตี​จะ​ลด​ ATK​ ของ​เป้าหมาย​ลง​ 20%​
31207107	2	2120701	120702		0	0	31207109;31207110	20	183:astrict_prop_reHeal_01	1	我方死亡时给击杀者恢复全部生命值	我方死亡時給擊殺者恢復全部生命值	Heals the killer to full HP when an ally perishes.	味方が戦闘不能になると、味方を撃破した敵のHPを全回復する	아군 사망 시 공격자는 HP 전체 회복	เมื่อ​ฝ่าย​เรา​เสียชีวิต​ จะ​ฟื้นฟู​ HP​ ทั้งหมด​ให้​กับ​ผู้​โจมตี​
31207108	2	2120701	120702		0	0	31207109;31207110	20	183:astrict_ctl_sp_03	1	我方死亡时给击杀者恢复全部奥义点数	我方死亡時給擊殺者恢復全部奧義點數	The killer regenerates full SP when an ally perishes.	味方が戦闘不能になると、味方を撃破した敵のSPを全回復する	아군 사망 시 공격자는 필살기 게이지 전체 회복 	เมื่อ​ฝ่าย​เรา​เสียชีวิต​ จะ​ฟื้นฟู​แต้ม​อัล​ติ​เมท​ทั้งหมด​ให้​กับ​ผู้​โจมตี​
31207109	2	2120701			0	0	31207111	20	183:astrict_prop_hp_21	1	敌方生命值提升40%	敵方生命值提升40%	Increases enemies' HP by 40%.	敵のHP＋40%	적 HP +40%	HP​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31207110	2	2120701			0	0	31207111	20	183:astrict_prop_pen_21	1	敌方穿透率提升20%	敵方穿透率提升20%	Increases enemies' Armor PEN by 20%.	敵の貫通率＋20%	적 관통률 +20%	อัตรา​เจาะ​เกราะ​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31207111	2	2120701			0	0	0	30	183:astrict_ctl_sp_03	1	敌方首领敌人偷取目标3点奥义数	敵方首領敵人偷取目標3點奧義數	The boss steals 3 SP from its target.	ボスは対象からSPを3点吸収する	적 보스 몬스터가 목표의 필살기 게이지를 3pt 갈취	บอส​ฝ่าย​ศัตรู​ขโมย​อัล​ติ​เมท​ 3​ แต้ม​จาก​เป้าหมาย​
31207114	2	2120702			0	-1	31207116;31207117	10	183:astrict_color_shi_01	1	红绿蓝情绪颜色克制伤害提升30%	紅綠藍情緒顏色克制傷害提升30%	Increases DMG dealt by 30% when exploiting Red, Green, and Blue Pathos advantages.	敵のレッド、グリーン、ブルーの有利属性ダメージ＋30%	레드, 블루, 그린 이모션 컬러 상성 대미지 +30%	ดา​เม​จ​ชนะ​ทาง​จาก​พา​โธส​สีน้ำเงิน​ เขียว​ แดง​ เพิ่มขึ้น​ 30%​
31207115	2	2120702			0	-1	31207118	10	183:astrict_prop_criRate_11	1	敌方暴击率提升20%	敵方爆擊率提升20%	Increases enemies' CRIT Rate by 20%.	敵の会心率＋20%	적 크리티컬율 +20%	อัต​ราค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31207116	2	2120702	120703		0	0	31207119	20	183:astrict_prop_atk_21	1	敌方攻击力提升25%	敵方攻擊力提升25%	Increases enemies' ATK by 25%.	敵の攻撃力＋25%	적 공격력 +25%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31207117	2	2120702	120703		0	0	31207119	20	183:astrict_prop_pen_21	1	敌方穿透率提升25%	敵方穿透率提升25%	Increases enemies' Armor PEN by 25%.	敵の貫通率＋25%	적 관통률 +25%	อัตรา​เจาะ​เกราะ​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31207118	2	2120702			0	0	31207119	10	183:astrict_prop_crirDmg_11	1	敌方暴击伤害提升38%	敵方爆擊傷害提升38%	Increases enemies' CRIT DMG by 38%.	敵の会心ダメージ＋38%	적 크리티컬 대미지 +38%	ดา​เม​จค​ริ​ติ​คอ​ล​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 38%​
31207119	2	2120702			0	0	31207120;31207121	20	183:astrict_prop_atk_02	1	敌方攻击降低目标攻击力20%	敵方攻擊降低目標攻擊力20%	Enemies' attacks reduce the target's ATK by 20%.	敵の攻撃を受けた時、対象の攻撃力－20%	적에게 피격 시 목표의 공격력 20% 감소	เมื่อ​ฝ่าย​ศัตรู​โจมตี​จะ​ลด​ ATK​ ของ​เป้าหมาย​ลง​ 20%​
31207120	2	2120702			0	0	31207122;31207123	20	183:astrict_comb_comb_02	1	我方单攻职业受到伤害提升25%	我方單攻職業受到傷害提升25%	Single-target allies take 25% more damage.	単体攻撃する味方の被ダメージ＋25%	아군 단일 공격 클래스에게 적용되는 대미지 -25%	คลาส​โจมตี​เดี่ยว​ฝ่าย​เรา​จะ​ได้รับ​ดา​เม​จ​เพิ่มขึ้น​ 25%​
