id	type	exp	fristRewards	fristRewardsNum	showItem	showItemNum	revenueRewardsTime	revenueRewardsNum	status
611169	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611170	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611171	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611172	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611173	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611174	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611175	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611176	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611177	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611178	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611179	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611180	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611181	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611182	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611183	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611184	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611185	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611186	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611187	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611188	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611189	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611190	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611191	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611192	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611193	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611194	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611195	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611196	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611197	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611198	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611199	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611200	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611201	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611202	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611203	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611204	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611205	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611206	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611207	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611208	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611209	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611210	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611211	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611212	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611213	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611214	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611215	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611216	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611217	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611218	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611219	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611220	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611221	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611222	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611223	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611224	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611225	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611226	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611227	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611228	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611229	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611230	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611231	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611232	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611233	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611234	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611235	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611236	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611237	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611238	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611239	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611240	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611241	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611242	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611243	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611244	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611245	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611246	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611247	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611248	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611249	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611250	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611251	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611252	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611253	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611254	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611255	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611256	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611257	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611258	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611259	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611260	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611261	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611262	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611263	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611264	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611265	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611266	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611267	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611268	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611269	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611270	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611271	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611272	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611273	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611274	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611275	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611276	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611277	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611278	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611279	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611280	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611281	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611282	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611283	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611284	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611285	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611286	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611287	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611288	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611289	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611290	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611291	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611292	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611293	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611294	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611295	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611296	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611297	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611298	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611299	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611300	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611301	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611302	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611303	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611304	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611305	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611306	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611307	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611308	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611309	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611310	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611311	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611312	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611313	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611314	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611315	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611316	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611317	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611318	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611319	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611320	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611321	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611322	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611323	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611324	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611325	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611326	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611327	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611328	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611329	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611330	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611331	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611332	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611333	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611334	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611335	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611336	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611337	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611338	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611339	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611340	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611341	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611342	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611343	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611344	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611345	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611346	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611347	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611348	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611349	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611350	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611351	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611352	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611353	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611354	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611355	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611356	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611357	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611358	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611359	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611360	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611361	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611362	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611363	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611364	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611365	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611366	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611367	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611368	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611369	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611370	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611371	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611372	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611373	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611374	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611375	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611376	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611377	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611378	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611379	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611380	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611381	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611382	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611383	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611384	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611385	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611386	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611387	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611388	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611389	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611390	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611391	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611392	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611393	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611394	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611395	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611396	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611397	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611398	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611399	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611400	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611401	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611402	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611403	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611404	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611405	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611406	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611407	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611408	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611409	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611410	1	0	4190001;4100032;3000019	300;1;2	4190001;4100032;3000019	300;1;2	12;1;60	0;0;0	1
611411	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
611412	1	0	4190001;4100032;3000019	50;1;2	4190001;4100032;3000019	50;1;2	12;1;60	0;0;0	1
