id	groupId	place	unlockPlace	levelList	hardLevel1	hardLevel2	starCondition	starConditionNum	starConditionRound	fristRewards	fristRewardsNum	hardRewards1	hardRewardsNum1	hardRewards2	hardRewardsNum2	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
2339002	339	2	0	94963;94964			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·沉壁·二	絕境·沉壁·二	Abyssal (Obscurity) II	絶境・絶壁Ⅱ	머월·인페르노II 	วิกฤต·กำแพงหนา·2
2339003	339	3	0	94965;94966			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·沉壁·三	絕境·沉壁·三	Abyssal (Obscurity) III	絶境・絶壁Ⅲ	머월·인페르노III 	วิกฤต·กำแพงหนา·3
2339004	339	4	0	94967;94968			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·沉壁·四	絕境·沉壁·四	Abyssal (Obscurity) IV	絶境・絶壁Ⅳ	머월·인페르노IV	วิกฤต·กำแพงหนา·4
2339005	339	5	0	94969;94970			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·沉壁·五	絕境·沉壁·五	Abyssal (Obscurity) V	絶境・絶壁Ⅴ	머월·인페르노V	วิกฤต·กำแพงหนา·5
2339006	339	6	0	94971;94972			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·沉壁·六	絕境·沉壁·六	Abyssal (Obscurity) VI	絶境・絶壁Ⅵ	머월·인페르노VI 	วิกฤต·กำแพงหนา·6
2339007	339	7	2339006	94973;94974			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·沉壁·七	絕境·沉壁·七	Abyssal (Obscurity) VII	絶境・絶壁Ⅶ	머월·인페르노VII 	วิกฤต·กำแพงหนา·7
2339008	339	8	2339007	94975;94976			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·沉壁·八	絕境·沉壁·八	Abyssal (Obscurity) VIII	絶境・絶壁Ⅷ	머월·인페르노VIII 	วิกฤต·กำแพงหนา·8
2339009	339	9	2339008	94977;94978			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·沉壁·九	絕境·沉壁·九	Abyssal (Obscurity) IX	絶境・絶壁Ⅸ	머월·인페르노IX	วิกฤต·กำแพงหนา·9
2339010	339	10	2339009	94979;94980			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·沉壁·十	絕境·沉壁·十	Abyssal (Obscurity) X	絶境・絶壁Ⅹ	머월·인페르노X	วิกฤต·กำแพงหนา·10
2439001	439	1	0	94981;94982			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	纯黑之界·沉壁·一	純黑之界·沉壁·一	Abyssal Realm (Obscurity) I	純黒ノ境・絶壁Ⅰ	순흑의 경계·머월I	ดินแดนทมิฬ·กำแพงหนา·1
2439002	439	2	2439001	94983;94984			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	纯黑之界·沉壁·二	純黑之界·沉壁·二	Abyssal Realm (Obscurity) II	純黒ノ境・絶壁Ⅱ	순흑의 경계·머월II	ดินแดนทมิฬ·กำแพงหนา·2
2439003	439	3	2439002	94985;94986						4100032;5112001;4105023;3000003	5;60;5;70000					1	纯黑之界·沉壁·三	純黑之界·沉壁·三	Abyssal Realm (Obscurity) III	純黒ノ境・絶壁Ⅲ	순흑의 경계·머월III	ดินแดนทมิฬ·กำแพงหนา·3
2412001	412	1	0	92281;92282			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	纯黑之界·雾沼·一	純黑之界·霧沼·一	Abyssal Realm (Fogmarsh) I	純黒ノ境・霧沼Ⅰ	순흑의 경계·안개의 늪I	ดินแดนทมิฬ·บึงแห่งหมอก·1
2412002	412	2	2412001	92283;92284			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	纯黑之界·雾沼·二	純黑之界·霧沼·二	Abyssal Realm (Fogmarsh) II	純黒ノ境・霧沼Ⅱ	순흑의 경계·안개의 늪II	ดินแดนทมิฬ·บึงแห่งหมอก·2
2412003	412	3	2412002	92285;92286						4100032;5112001;4105023;3000003	5;60;5;70000					1	纯黑之界·雾沼·三	純黑之界·霧沼·三	Abyssal Realm (Fogmarsh) III	純黒ノ境・霧沼Ⅲ	순흑의 경계·안개의 늪III	ดินแดนทมิฬ·บึงแห่งหมอก·3
2140001	140	1	0	93001;93002			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	失序·一	失序·一	Disorder I	混沌Ⅰ	디소더I 	สูญสมดุล·1
2140002	140	2	0	93003;93004			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	失序·二	失序·二	Disorder II	混沌Ⅱ	디소더II	สูญสมดุล·2
2140003	140	3	0	93005;93006			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	失序·三	失序·三	Disorder III	混沌Ⅲ	디소더III	สูญสมดุล·3
2140004	140	4	0	93007;93008			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	失序·四	失序·四	Disorder IV	混沌Ⅳ	디소더IV	สูญสมดุล·4
2140005	140	5	0	93009;93010			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	失序·五	失序·五	Disorder V	混沌Ⅴ	디소더V	สูญสมดุล·5
2140006	140	6	0	93011;93012			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	失序·六	失序·六	Disorder VI	混沌Ⅵ	디소더VI 	สูญสมดุล·6
2140007	140	7	0	93013;93014			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	失序·七	失序·七	Disorder VII	混沌Ⅶ	디소더VII	สูญสมดุล·7
2140008	140	8	0	93015;93016			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	失序·八	失序·八	Disorder VIII	混沌Ⅷ	디소더VIII	สูญสมดุล·8
2140009	140	9	0	93017;93018			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	失序·九	失序·九	Disorder IX	混沌Ⅸ	디소더IX	สูญสมดุล·9
2140010	140	10	2140009	93019;93020			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	失序·十	失序·十	Disorder X	混沌Ⅹ	디소더X	สูญสมดุล·10
2240001	240	1	0	93031;93032			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·失序·一	困難·失序·一	Hard (Disorder) I	困難・混沌Ⅰ	디소더·하드I 	ยาก·สูญสมดุล·1
2240002	240	2	0	93033;93034			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·失序·二	困難·失序·二	Hard (Disorder) II	困難・混沌Ⅱ	디소더·하드II	ยาก·สูญสมดุล·2
2240003	240	3	0	93035;93036			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·失序·三	困難·失序·三	Hard (Disorder) III	困難・混沌Ⅲ	디소더·하드III	ยาก·สูญสมดุล·3
2240004	240	4	0	93037;93038			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·失序·四	困難·失序·四	Hard (Disorder) IV	困難・混沌Ⅳ	디소더·하드IV	ยาก·สูญสมดุล·4
2240005	240	5	0	93039;93040			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·失序·五	困難·失序·五	Hard (Disorder) V	困難・混沌Ⅴ	디소더·하드V	ยาก·สูญสมดุล·5
2240006	240	6	0	93041;93042			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·失序·六	困難·失序·六	Hard (Disorder) VI	困難・混沌Ⅵ	디소더·하드VI 	ยาก·สูญสมดุล·6
2240007	240	7	2240006	93043;93044			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·失序·七	困難·失序·七	Hard (Disorder) VII	困難・混沌Ⅶ	디소더·하드VII	ยาก·สูญสมดุล·7
2240008	240	8	2240007	93045;93046			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·失序·八	困難·失序·八	Hard (Disorder) VIII	困難・混沌Ⅷ	디소더·하드VIII	ยาก·สูญสมดุล·8
2240009	240	9	2240008	93047;93048			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·失序·九	困難·失序·九	Hard (Disorder) IX	困難・混沌Ⅸ	디소더·하드IX	ยาก·สูญสมดุล·9
2240010	240	10	2240009	93049;93050			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·失序·十	困難·失序·十	Hard (Disorder) X	困難・混沌Ⅹ	디소더·하드X	ยาก·สูญสมดุล·10
2340001	340	1	0	93061;93062			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·失序·一	絕境·失序·一	Abyssal (Disorder) I	絶境・混沌Ⅰ	디소더·인페르노I 	วิกฤต·สูญสมดุล·1
2340002	340	2	0	93063;93064			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·失序·二	絕境·失序·二	Abyssal (Disorder) II	絶境・混沌Ⅱ	디소더·인페르노II	วิกฤต·สูญสมดุล·2
2340003	340	3	0	93065;93066			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·失序·三	絕境·失序·三	Abyssal (Disorder) III	絶境・混沌Ⅲ	디소더·인페르노III	วิกฤต·สูญสมดุล·3
2340004	340	4	0	93067;93068			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·失序·四	絕境·失序·四	Abyssal (Disorder) IV	絶境・混沌Ⅳ	디소더·인페르노IV	วิกฤต·สูญสมดุล·4
2340005	340	5	0	93069;93070			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·失序·五	絕境·失序·五	Abyssal (Disorder) V	絶境・混沌Ⅴ	디소더·인페르노V	วิกฤต·สูญสมดุล·5
2340006	340	6	0	93071;93072			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·失序·六	絕境·失序·六	Abyssal (Disorder) VI	絶境・混沌Ⅵ	디소더·인페르노VI 	วิกฤต·สูญสมดุล·6
2340007	340	7	2340006	93073;93074			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·失序·七	絕境·失序·七	Abyssal (Disorder) VII	絶境・混沌Ⅶ	디소더·인페르노VII	วิกฤต·สูญสมดุล·7
2340008	340	8	2340007	93075;93076			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·失序·八	絕境·失序·八	Abyssal (Disorder) VIII	絶境・混沌Ⅷ	디소더·인페르노VIII	วิกฤต·สูญสมดุล·8
2340009	340	9	2340008	93077;93078			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·失序·九	絕境·失序·九	Abyssal (Disorder) IX	絶境・混沌Ⅸ	디소더·인페르노IX	วิกฤต·สูญสมดุล·9
2340010	340	10	2340009	93079;93080			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·失序·十	絕境·失序·十	Abyssal (Disorder) X	絶境・混沌Ⅹ	디소더·인페르노X	วิกฤต·สูญสมดุล·10
2440001	440	1	0	93081;93082			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	挑战·失序·一	挑戰·失序·一	Challenge (Disorder) I	挑戦・混沌Ⅰ	도전·디소더I 	ท้าทาย·สูญสมดุล·1
2440002	440	2	2440001	93083;93084			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	挑战·失序·二	挑戰·失序·二	Challenge (Disorder) II	挑戦・混沌Ⅱ	도전·디소더II	ท้าทาย·สูญสมดุล·2
2440003	440	3	2440002	93085;93086						4100032;5112001;4105023;3000003	5;60;5;70000					1	挑战·失序·三	挑戰·失序·三	Challenge (Disorder) III	挑戦・混沌Ⅲ	도전·디소더III	ท้าทาย·สูญสมดุล·3
2141001	141	1	0	93101;93102			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	无归·一	無歸·一	Marooned I	不帰Ⅰ	논레페토I 	ไร้ทางกลับ·1
2141002	141	2	0	93103;93104			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	无归·二	無歸·二	Marooned II	不帰Ⅱ	논레페토II	ไร้ทางกลับ·2
2141003	141	3	0	93105;93106			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	无归·三	無歸·三	Marooned III	不帰Ⅲ	논레페토III	ไร้ทางกลับ·3
2141004	141	4	0	93107;93108			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	无归·四	無歸·四	Marooned IV	不帰Ⅳ	논레페토IV	ไร้ทางกลับ·4
2141005	141	5	0	93109;93110			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	无归·五	無歸·五	Marooned V	不帰Ⅴ	논레페토V	ไร้ทางกลับ·5
2141006	141	6	0	93111;93112			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	无归·六	無歸·六	Marooned VI	不帰Ⅵ	논레페토VI 	ไร้ทางกลับ·6
2141007	141	7	0	93113;93114			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	无归·七	無歸·七	Marooned VII	不帰Ⅶ	논레페토VII	ไร้ทางกลับ·7
2141008	141	8	0	93115;93116			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	无归·八	無歸·八	Marooned VIII	不帰Ⅷ	논레페토VIII	ไร้ทางกลับ·8
2141009	141	9	0	93117;93118			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	无归·九	無歸·九	Marooned IX	不帰Ⅸ	논레페토IX	ไร้ทางกลับ·9
2141010	141	10	2141009	93119;93120			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	无归·十	無歸·十	Marooned X	不帰Ⅹ	논레페토X	ไร้ทางกลับ·10
2441001	441	1	0	93181;93182			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	挑战·无归·一	挑戰·無歸·一	Challenge (Marooned) I	挑戦・不帰Ⅰ	도전·논레페토I 	ท้าทาย·ไร้ทางกลับ·1
2441002	441	2	2441001	93183;93184			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	挑战·无归·二	挑戰·無歸·二	Challenge (Marooned) II	挑戦・不帰Ⅱ	도전·논레페토II	ท้าทาย·ไร้ทางกลับ·2
2441003	441	3	2441002	93185;93186						4100032;5112001;4105023;3000003	5;60;5;70000					1	挑战·无归·三	挑戰·無歸·三	Challenge (Marooned) III	挑戦・不帰Ⅲ	도전·논레페토III	ท้าทาย·ไร้ทางกลับ·3
2241001	241	1	0	93131;93132			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·无归·一	困難·無歸·一	Hard (Marooned) I	困難・不帰Ⅰ	논레페토·하드I 	ยาก·ไร้ทางกลับ·1
2241002	241	2	0	93133;93134			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·无归·二	困難·無歸·二	Hard (Marooned) II	困難・不帰Ⅱ	논레페토·하드II	ยาก·ไร้ทางกลับ·2
2241003	241	3	0	93135;93136			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·无归·三	困難·無歸·三	Hard (Marooned) III	困難・不帰Ⅲ	논레페토·하드III	ยาก·ไร้ทางกลับ·3
2241004	241	4	0	93137;93138			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·无归·四	困難·無歸·四	Hard (Marooned) IV	困難・不帰Ⅳ	논레페토·하드IV	ยาก·ไร้ทางกลับ·4
2241005	241	5	0	93139;93140			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·无归·五	困難·無歸·五	Hard (Marooned) V	困難・不帰Ⅴ	논레페토·하드V	ยาก·ไร้ทางกลับ·5
2241006	241	6	0	93141;93142			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·无归·六	困難·無歸·六	Hard (Marooned) VI	困難・不帰Ⅵ	논레페토·하드VI 	ยาก·ไร้ทางกลับ·6
2241007	241	7	2241006	93143;93144			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·无归·七	困難·無歸·七	Hard (Marooned) VII	困難・不帰Ⅶ	논레페토·하드VII	ยาก·ไร้ทางกลับ·7
2241008	241	8	2241007	93145;93146			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·无归·八	困難·無歸·八	Hard (Marooned) VIII	困難・不帰Ⅷ	논레페토·하드VIII	ยาก·ไร้ทางกลับ·8
2241009	241	9	2241008	93147;93148			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·无归·九	困難·無歸·九	Hard (Marooned) IX	困難・不帰Ⅸ	논레페토·하드IX	ยาก·ไร้ทางกลับ·9
2241010	241	10	2241009	93149;93150			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·无归·十	困難·無歸·十	Hard (Marooned) X	困難・不帰Ⅹ	논레페토·하드X	ยาก·ไร้ทางกลับ·10
2341001	341	1	0	93161;93162			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·无归·一	絕境·無歸·一	Abyssal (Marooned) I	絶境・不帰Ⅰ	논레페토·인페르노I 	วิกฤต·ไร้ทางกลับ·1
2341002	341	2	0	93163;93164			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·无归·二	絕境·無歸·二	Abyssal (Marooned) II	絶境・不帰Ⅱ	논레페토·인페르노II	วิกฤต·ไร้ทางกลับ·2
2341003	341	3	0	93165;93166			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·无归·三	絕境·無歸·三	Abyssal (Marooned) III	絶境・不帰Ⅲ	논레페토·인페르노III	วิกฤต·ไร้ทางกลับ·3
2341004	341	4	0	93167;93168			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·无归·四	絕境·無歸·四	Abyssal (Marooned) IV	絶境・不帰Ⅳ	논레페토·인페르노IV	วิกฤต·ไร้ทางกลับ·4
2341005	341	5	0	93169;93170			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·无归·五	絕境·無歸·五	Abyssal (Marooned) V	絶境・不帰Ⅴ	논레페토·인페르노V	วิกฤต·ไร้ทางกลับ·5
2341006	341	6	0	93171;93172			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·无归·六	絕境·無歸·六	Abyssal (Marooned) VI	絶境・不帰Ⅵ	논레페토·인페르노VI 	วิกฤต·ไร้ทางกลับ·6
2341007	341	7	2341006	93173;93174			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·无归·七	絕境·無歸·七	Abyssal (Marooned) VII	絶境・不帰Ⅶ	논레페토·인페르노VII	วิกฤต·ไร้ทางกลับ·7
2341008	341	8	2341007	93175;93176			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·无归·八	絕境·無歸·八	Abyssal (Marooned) VIII	絶境・不帰Ⅷ	논레페토·인페르노VIII	วิกฤต·ไร้ทางกลับ·8
2341009	341	9	2341008	93177;93178			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·无归·九	絕境·無歸·九	Abyssal (Marooned) IX	絶境・不帰Ⅸ	논레페토·인페르노IX	วิกฤต·ไร้ทางกลับ·9
