Id,TargetType,TargetId,,Application,Show,VoiceTitle,,VoiceText,,ShowType,StandbyTime,Group,UnlockCondition,SkinClickVoice,UnlockText
8003638,2,301300401,炽爱-午后闲暇丨技能·技能名字,0,0,voicerole_title_8003638,技能·其三,voicerole_text_8003638,敢扰乱天界秩序的邪物，我已经将你的罪行记下来了！,0,0,301300401,0,,
8003639,2,301300401,炽爱-午后闲暇丨爆气·技能名字,0,0,voicerole_title_8003639,灵魂解放·其三,voicerole_text_8003639,你犯下的罪行一条也不会少记下的，等着接受神罚吧！,1,0,301300401,0,,
8003640,2,301300401,炽爱-午后闲暇丨胜利,0,1,voicerole_title_8003640,胜利,voicerole_text_8003640,扫清无序之人，是我的使命！,1,0,301300401,0,,
8003641,2,301300401,炽爱-午后闲暇丨羁绊·其一,0,1,voicerole_title_8003641,好感度·其一,voicerole_text_8003641,我最喜欢的东西是秩序，当然，我也遵守秩序。,1,0,301300401,"301300401,2",,voicerole_unlocktext_1
8003642,2,301300401,炽爱-午后闲暇丨羁绊·其二,0,1,voicerole_title_8003642,好感度·其二,voicerole_text_8003642,过去天界也有很多无法无天的人，所以神就委托我来管理纪律。,1,0,301300401,"301300401,4",,voicerole_unlocktext_2
8003643,2,301300401,炽爱-午后闲暇丨羁绊·其三,0,1,voicerole_title_8003643,好感度·其三,voicerole_text_8003643,我的朋友吗……？不，她们不是我的朋友，哼，基本上，我不需要什么朋友。,1,0,301300401,"301300401,7",,voicerole_unlocktext_3
8003644,2,301300401,炽爱-午后闲暇丨羁绊·其四,0,1,voicerole_title_8003644,好感度·其四,voicerole_text_8003644,不必那么刻板？不然会没有朋友？……那种东西，怎么样都无所谓……哼！……啊啊，当然，您非要想成为我的朋友也可以，只是！要好好遵守规则！,1,0,301300401,"301300401,9",,voicerole_unlocktext_4
8003645,2,301300401,炽爱-午后闲暇丨剧情对话·其一,0,0,voicerole_title_8003645,剧情对话·其一,voicerole_text_8003645,,0,0,301300401,0,,
8003646,2,301300401,炽爱-午后闲暇丨剧情对话·其二,0,0,voicerole_title_8003646,剧情对话·其二,voicerole_text_8003646,,0,0,301300401,0,,
8003647,2,301300401,炽爱-午后闲暇丨剧情对话·其三,0,0,voicerole_title_8003647,剧情对话·其三,voicerole_text_8003647,,0,0,301300401,0,,
8003648,2,301300401,炽爱-午后闲暇丨剧情对话·其四,0,0,voicerole_title_8003648,剧情对话·其四,voicerole_text_8003648,,0,0,301300401,0,,
8003649,2,301300401,炽爱-午后闲暇丨研发公司,0,0,voicerole_title_8003649,研发公司,voicerole_text_8003649,INCHI GAME,0,0,301300401,0,,
8003650,2,301300401,炽爱-午后闲暇丨发行公司,0,0,voicerole_title_8003650,发行公司,voicerole_text_8003650,Bilibili,0,0,301300401,0,,
8003651,2,301300401,炽爱-午后闲暇丨工作室名,0,0,voicerole_title_8003651,工作室名,voicerole_text_8003651,AOI Studio,0,0,301300401,0,,
8003652,2,301300401,炽爱-午后闲暇丨游戏名称,0,0,voicerole_title_8003652,游戏名称,voicerole_text_8003652,千年之旅 ELF,0,0,301300401,0,,
8003653,2,3014011,艾斯塔利亚丨登陆问候,0,1,voicerole_title_8003653,登陆问候,voicerole_text_8003653,嗯，回来了吗，开始工作吧！,1,0,3014011,0,,
8003654,2,3014011,艾斯塔利亚丨闲置·其一,0,1,voicerole_title_8003654,闲置·其一,voicerole_text_8003654,不要睡觉……还有很多工作要做。,1,0,3014011,0,,
8003655,2,3014011,艾斯塔利亚丨闲置·其二,0,1,voicerole_title_8003655,闲置·其二,voicerole_text_8003655,好好休息吧。,1,0,3014011,0,,
8003656,2,3014011,艾斯塔利亚丨提示·代办事项,0,1,voicerole_title_8003656,提示·代办事项,voicerole_text_8003656,身为您的助手，告诉您有事务未确认，也是理所当然的吧。,1,0,3014011,0,,
8003657,2,3014011,艾斯塔利亚丨提示·活动,0,0,voicerole_title_8003657,提示·活动,voicerole_text_8003657,身为您的助手，告诉您有事务未确认，也是理所当然的吧。,1,0,3014011,0,,
8003658,2,3014011,艾斯塔利亚丨生日祝福,0,1,voicerole_title_8003658,生日祝福,voicerole_text_8003658,今天是您的生日吗，在神的名义下祝你健康。,1,0,3014011,0,,
8003659,2,3014011,艾斯塔利亚丨秘书任职:主页·其一,0,1,voicerole_title_8003659,秘书任职:主页·其一,voicerole_text_8003659,嗯，回来了吗，开始工作吧！,1,0,3014011,0,,
8003660,2,3014011,艾斯塔利亚丨秘书任职:主页·其二,0,0,voicerole_title_8003660,秘书任职:主页·其二,voicerole_text_8003660,好好休息吧。,1,0,3014011,0,,
8003661,2,3014011,艾斯塔利亚丨秘书任职:管理·其一,0,0,voicerole_title_8003661,秘书任职:管理·其一,voicerole_text_8003661,都向神祈祷吧。,1,0,3014011,0,,
8003662,2,3014011,艾斯塔利亚丨秘书任职:管理·其二,0,0,voicerole_title_8003662,秘书任职:管理·其二,voicerole_text_8003662,希望大家都能好好相处吧。,1,0,3014011,0,,
8003663,2,3014011,艾斯塔利亚丨秘书任职:出击·其一,0,1,voicerole_title_8003663,秘书任职:出击·其一,voicerole_text_8003663,愿神指引我等走向胜利！,1,0,3014011,0,,
8003664,2,3014011,艾斯塔利亚丨秘书任职:出击·其二,0,1,voicerole_title_8003664,秘书任职:出击·其二,voicerole_text_8003664,请劝善惩恶……,1,0,3014011,0,,
8003665,2,3014011,艾斯塔利亚丨秘书任职:日常·其一,0,1,voicerole_title_8003665,秘书任职:日常·其一,voicerole_text_8003665,点心还是小吃？这不符合禁欲的戒律。,1,0,3014011,0,,
8003666,2,3014011,艾斯塔利亚丨秘书任职:日常·其二,0,1,voicerole_title_8003666,秘书任职:日常·其二,voicerole_text_8003666,好好休息吧。,1,0,3014011,0,,
8003667,2,3014011,艾斯塔利亚丨初次相遇,0,1,voicerole_title_8003667,初次相遇,voicerole_text_8003667,杰西斯教会第124任教皇。接受神的祝福吧！,1,0,3014011,0,,
8003668,2,3014011,艾斯塔利亚丨再次相遇,0,1,voicerole_title_8003668,再次相遇,voicerole_text_8003668,回忆过去的事情……啊，真是凄惨的记忆……,1,0,3014011,0,,
8003669,2,3014011,艾斯塔利亚丨等级提升,0,1,voicerole_title_8003669,等级提升,voicerole_text_8003669,信仰更加深厚了。,1,0,3014011,0,,
8003670,2,3014011,艾斯塔利亚丨技能强化,0,1,voicerole_title_8003670,技能强化,voicerole_text_8003670,过去的布道，记忆的追溯。,1,0,3014011,0,,
8003671,2,3014011,艾斯塔利亚丨突破,0,1,voicerole_title_8003671,突破,voicerole_text_8003671,能力提升……感谢您。,1,0,3014011,0,,
8003672,2,3014011,艾斯塔利亚丨觉醒,0,1,voicerole_title_8003672,觉醒,voicerole_text_8003672,这样的话就能引导更多的人了，真的非常感谢。,1,0,3014011,0,,
8003673,2,3014011,艾斯塔利亚丨对话·其一,0,1,voicerole_title_8003673,对话·其一,voicerole_text_8003673,余之装束？哪里不对吗？,1,0,3014011,0,1,
8003674,2,3014011,艾斯塔利亚丨对话·其二,0,1,voicerole_title_8003674,对话·其二,voicerole_text_8003674,如果想听神的话，就请您握住余的手吧。,1,0,3014011,0,1,
8003675,2,3014011,艾斯塔利亚丨对话·其三,0,1,voicerole_title_8003675,对话·其三,voicerole_text_8003675,有空的话，来和余一起翻阅教典吧。,1,0,3014011,0,1,
8003676,2,3014011,艾斯塔利亚丨派遣·开始,0,0,voicerole_title_8003676,派遣·开始,voicerole_text_8003676,,1,0,3014011,0,,
8003677,2,3014011,艾斯塔利亚丨派遣·回归,0,0,voicerole_title_8003677,派遣·回归,voicerole_text_8003677,,1,0,3014011,0,,
8003678,2,3014011,艾斯塔利亚丨打工·开始,0,0,voicerole_title_8003678,工作·开始,voicerole_text_8003678,,1,0,3014011,0,,
8003679,2,3014011,艾斯塔利亚丨打工·结束,0,0,voicerole_title_8003679,工作·结束,voicerole_text_8003679,,0,0,3014011,0,,
8003680,2,3014011,艾斯塔利亚丨打工中·其一,0,0,voicerole_title_8003680,工作中·其一,voicerole_text_8003680,,1,0,3014011,0,,
8003681,2,3014011,艾斯塔利亚丨打工中·其二,0,0,voicerole_title_8003681,工作中·其二,voicerole_text_8003681,,1,0,3014011,0,,
8003682,2,3014011,艾斯塔利亚丨编队·其一,0,1,voicerole_title_8003682,编队·其一,voicerole_text_8003682,教皇艾斯塔利亚，降临！,1,0,3014011,0,,
8003683,2,3014011,艾斯塔利亚丨编队·其二,0,1,voicerole_title_8003683,编队·其二,voicerole_text_8003683,为神而战。,1,0,3014011,0,,
8003684,2,3014011,艾斯塔利亚丨技能·技能名字,0,0,voicerole_title_8003684,技能·其一,voicerole_text_8003684,恶徒啊，跪下！,0,0,3014011,0,,
8003685,2,3014011,艾斯塔利亚丨爆气·技能名字,0,1,voicerole_title_8003685,灵魂解放·其一,voicerole_text_8003685,在这美丽的大地上进行污行的罪人啊，悔改吧！,1,0,3014011,0,,
8003686,2,3014011,艾斯塔利亚丨技能·技能名字,0,0,voicerole_title_8003686,技能·其二,voicerole_text_8003686,神啊，请赐予力量吧。,0,0,3014011,0,,
8003687,2,3014011,艾斯塔利亚丨爆气·技能名字,0,1,voicerole_title_8003687,灵魂解放·其二,voicerole_text_8003687,信仰的力量……神明在上，我等的行为不会辜负您的期待。,1,0,3014011,0,,
8003688,2,3014011,艾斯塔利亚丨技能·技能名字,0,0,voicerole_title_8003688,技能·其三,voicerole_text_8003688,,0,0,3014011,0,,
8003689,2,3014011,艾斯塔利亚丨爆气·技能名字,0,0,voicerole_title_8003689,灵魂解放·其三,voicerole_text_8003689,,1,0,3014011,0,,
8003690,2,3014011,艾斯塔利亚丨胜利,0,1,voicerole_title_8003690,胜利,voicerole_text_8003690,神啊……您终于肯回应您最忠诚的信徒了吗。,1,0,3014011,0,,
8003691,2,3014011,艾斯塔利亚丨羁绊·其一,0,1,voicerole_title_8003691,好感度·其一,voicerole_text_8003691,余相信神，因为神曾经引导我等走向光明。,1,0,3014011,"3014011,2",,voicerole_unlocktext_1
8003692,2,3014011,艾斯塔利亚丨羁绊·其二,0,1,voicerole_title_8003692,好感度·其二,voicerole_text_8003692,您相信什么？莉莉娅？呵呵，不对吗？,1,0,3014011,"3014011,4",,voicerole_unlocktext_2
8003693,2,3014011,艾斯塔利亚丨羁绊·其三,0,1,voicerole_title_8003693,好感度·其三,voicerole_text_8003693,我等圣职被神所抛弃，那场圣龙战争真正的幕后黑手竟是余所信奉的神……余久久无法相信。,1,0,3014011,"3014011,7",,voicerole_unlocktext_3
8003694,2,3014011,艾斯塔利亚丨羁绊·其四,0,1,voicerole_title_8003694,好感度·其四,voicerole_text_8003694,侍主大人啊，余已经能窥见了，您所相信的到底是什么……这次换您来指引余走向未来了。,1,0,3014011,"3014011,9",,voicerole_unlocktext_4
8003695,2,3014011,艾斯塔利亚丨剧情对话·其一,0,0,voicerole_title_8003695,剧情对话·其一,voicerole_text_8003695,,0,0,3014011,0,,
8003696,2,3014011,艾斯塔利亚丨剧情对话·其二,0,0,voicerole_title_8003696,剧情对话·其二,voicerole_text_8003696,,0,0,3014011,0,,
8003697,2,3014011,艾斯塔利亚丨剧情对话·其三,0,0,voicerole_title_8003697,剧情对话·其三,voicerole_text_8003697,,0,0,3014011,0,,
8003698,2,3014011,艾斯塔利亚丨剧情对话·其四,0,0,voicerole_title_8003698,剧情对话·其四,voicerole_text_8003698,,0,0,3014011,0,,
8003699,2,3014011,艾斯塔利亚丨研发公司,0,0,voicerole_title_8003699,研发公司,voicerole_text_8003699,,0,0,3014011,0,,
8003700,2,3014011,艾斯塔利亚丨发行公司,0,0,voicerole_title_8003700,发行公司,voicerole_text_8003700,,0,0,3014011,0,,
8003701,2,3014011,艾斯塔利亚丨工作室名,0,0,voicerole_title_8003701,工作室名,voicerole_text_8003701,,0,0,3014011,0,,
8003702,2,3014011,艾斯塔利亚丨游戏名称,0,0,voicerole_title_8003702,游戏名称,voicerole_text_8003702,,0,0,3014011,0,,
8003703,2,3016188,极焰丨登陆问候,0,1,voicerole_title_8003703,登陆问候,voicerole_text_8003703,欢迎回来，主公，有什么需要的，尽管吩咐我好了。,1,0,3016188,0,,
8003704,2,3016188,极焰丨闲置·其一,0,1,voicerole_title_8003704,闲置·其一,voicerole_text_8003704,主公…咦？睡着了吗？不披件外套会感冒的啊，生个火给您取取暖吧。,1,0,3016188,0,,
8003705,2,3016188,极焰丨闲置·其二,0,1,voicerole_title_8003705,闲置·其二,voicerole_text_8003705,有什么麻烦事，尽管交给我就好。,1,0,3016188,0,,
8003706,2,3016188,极焰丨提示·代办事项,0,1,voicerole_title_8003706,提示·代办事项,voicerole_text_8003706,主公，还有不少事需要您确认，当然，如果您有那个意愿的话，交给我也是没问题的。,1,0,3016188,0,,
8003707,2,3016188,极焰丨提示·活动,0,0,voicerole_title_8003707,提示·活动,voicerole_text_8003707,好像有一些特别的活动，主公，要不要一起去看看？,1,0,3016188,0,,
8003708,2,3016188,极焰丨生日祝福,0,1,voicerole_title_8003708,生日祝福,voicerole_text_8003708,在红簌国，生日当天一定要吃碗寿面才行，我虽然不擅长做饭，但煮碗面还是没问题的，主公，请稍候片刻，我这就去给您下面吃。,1,0,3016188,0,,
8003709,2,3016188,极焰丨秘书任职:主页·其一,0,1,voicerole_title_8003709,秘书任职:主页·其一,voicerole_text_8003709,愿意为您效劳！,1,0,3016188,0,,
8003710,2,3016188,极焰丨秘书任职:主页·其二,0,0,voicerole_title_8003710,秘书任职:主页·其二,voicerole_text_8003710,有什么麻烦事，尽管交给我就好。,1,0,3016188,0,,
8003711,2,3016188,极焰丨秘书任职:管理·其一,0,0,voicerole_title_8003711,秘书任职:管理·其一,voicerole_text_8003711,把大家当成是兵团，应该就没那么难了。,1,0,3016188,0,,
8003712,2,3016188,极焰丨秘书任职:管理·其二,0,0,voicerole_title_8003712,秘书任职:管理·其二,voicerole_text_8003712,全军听令！啊…很久没喊过这句话了，真怀念啊。,1,0,3016188,0,,
8003713,2,3016188,极焰丨秘书任职:出击·其一,0,1,voicerole_title_8003713,秘书任职:出击·其一,voicerole_text_8003713,谁是目标？请指示！,1,0,3016188,0,,
8003714,2,3016188,极焰丨秘书任职:出击·其二,0,1,voicerole_title_8003714,秘书任职:出击·其二,voicerole_text_8003714,准备好起飞了吗？,1,0,3016188,0,,
8003715,2,3016188,极焰丨秘书任职:日常·其一,0,1,voicerole_title_8003715,秘书任职:日常·其一,voicerole_text_8003715,主公，带我逛逛米伦吧。,1,0,3016188,0,,
8003716,2,3016188,极焰丨秘书任职:日常·其二,0,1,voicerole_title_8003716,秘书任职:日常·其二,voicerole_text_8003716,主公有什么要去的地方吗？起飞、降落，很简单的一回事。,1,0,3016188,0,,
8003717,2,3016188,极焰丨初次相遇,0,1,voicerole_title_8003717,初次相遇,voicerole_text_8003717,不灭之火！辰龙圣卫，极焰，等候您的命令！,1,0,3016188,0,,
8003718,2,3016188,极焰丨再次相遇,0,1,voicerole_title_8003718,再次相遇,voicerole_text_8003718,对这里的环境还是不太熟，好在我会飞，才不至于迷路。,1,0,3016188,0,,
8003719,2,3016188,极焰丨等级提升,0,1,voicerole_title_8003719,等级提升,voicerole_text_8003719,变强的道路，没有极限。,1,0,3016188,0,,
8003720,2,3016188,极焰丨技能强化,0,1,voicerole_title_8003720,技能强化,voicerole_text_8003720,本源之火，燃烧起来！,1,0,3016188,0,,
8003721,2,3016188,极焰丨突破,0,1,voicerole_title_8003721,突破,voicerole_text_8003721,可以更好地守护主公了。,1,0,3016188,0,,
8003722,2,3016188,极焰丨觉醒,0,1,voicerole_title_8003722,授星,voicerole_text_8003722,好热好热，感觉自己要喷发了！,1,0,3016188,0,,
8003723,2,3016188,极焰丨对话·其一,0,1,voicerole_title_8003723,对话·其一,voicerole_text_8003723,别、别碰我的角，它其实…很敏感，而且，会烫到主公的。,1,0,3016188,0,1,
8003724,2,3016188,极焰丨对话·其二,0,1,voicerole_title_8003724,对话·其二,voicerole_text_8003724,我的温度明明那么高，可主公的手，好温暖……,1,0,3016188,0,1,
8003725,2,3016188,极焰丨对话·其三,0,1,voicerole_title_8003725,对话·其三,voicerole_text_8003725,主公，这个动作在米伦是某种特别的礼仪吗？,1,0,3016188,0,1,
8003726,2,3016188,极焰丨派遣·开始,0,0,voicerole_title_8003726,派遣·开始,voicerole_text_8003726,,1,0,3016188,0,,
8003727,2,3016188,极焰丨派遣·回归,0,0,voicerole_title_8003727,派遣·回归,voicerole_text_8003727,,1,0,3016188,0,,
8003728,2,3016188,极焰丨打工·开始,0,0,voicerole_title_8003728,工作·开始,voicerole_text_8003728,,1,0,3016188,0,,
8003729,2,3016188,极焰丨打工·结束,0,0,voicerole_title_8003729,工作·结束,voicerole_text_8003729,,0,0,3016188,0,,
8003730,2,3016188,极焰丨打工中·其一,0,0,voicerole_title_8003730,工作中·其一,voicerole_text_8003730,,1,0,3016188,0,,
8003731,2,3016188,极焰丨打工中·其二,0,0,voicerole_title_8003731,工作中·其二,voicerole_text_8003731,,1,0,3016188,0,,
8003732,2,3016188,极焰丨编队·其一,0,1,voicerole_title_8003732,编队·其一,voicerole_text_8003732,出击，然后凯旋！,1,0,3016188,0,,
