taskAchId	reputationType	taskIcon	Numtype	taskContentType	taskContentId	taskContenNum	taskGroup	successorTasks	point	rewardId	rewardNum	openType	status	taskTitle	taskTitle_zh_TW	taskTitle_en_UK	taskTitle_ja_JP	taskTitle_ko_KR	taskTitle_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
4010213	4	104:task_overview_img_daily	40102	1402	0	38000000	40102	4010214	10	3000016;4199001	350;13	0	1	从营业报表中收取38000000个金币	從營業報表中收取38000000個金幣	Collect 38,000,000 Catto Coins from the Billing Report.	事業報告書で累計38000000新海コインを受け取る	매출 보고에서 골드 38000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 38,000,000​ เหรียญ​	从营业报表中收取38000000个金币	從營業報表中收取38000000個金幣	Collect 38,000,000 Catto Coins from the Billing Report.	事業報告書で累計38000000新海コインを受け取る	매출 보고에서 골드 38000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 38,000,000​ เหรียญ​
4010214	4	104:task_overview_img_daily	40102	1402	0	50000000	40102	4010215	10	3000016;4199001	375;14	0	1	从营业报表中收取50000000个金币	從營業報表中收取50000000個金幣	Collect 50,000,000 Catto Coins from the Billing Report.	事業報告書で累計50000000新海コインを受け取る	매출 보고에서 골드 50000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 50,000,000​ เหรียญ​	从营业报表中收取50000000个金币	從營業報表中收取50000000個金幣	Collect 50,000,000 Catto Coins from the Billing Report.	事業報告書で累計50000000新海コインを受け取る	매출 보고에서 골드 50000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 50,000,000​ เหรียญ​
4010215	4	104:task_overview_img_daily	40102	1402	0	64000000	40102	4010216	10	3000016;4199001	400;15	0	1	从营业报表中收取64000000个金币	從營業報表中收取64000000個金幣	Collect 64,000,000 Catto Coins from the Billing Report.	事業報告書で累計64000000新海コインを受け取る	매출 보고에서 골드 64000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 64,000,000​ เหรียญ​	从营业报表中收取64000000个金币	從營業報表中收取64000000個金幣	Collect 64,000,000 Catto Coins from the Billing Report.	事業報告書で累計64000000新海コインを受け取る	매출 보고에서 골드 64000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 64,000,000​ เหรียญ​
4010216	4	104:task_overview_img_daily	40102	1402	0	80000000	40102	4010217	10	3000016;4199001	425;16	0	1	从营业报表中收取80000000个金币	從營業報表中收取80000000個金幣	Collect 80,000,000 Catto Coins from the Billing Report.	事業報告書で累計80000000新海コインを受け取る	매출 보고에서 골드 80000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 80,000,000​ เหรียญ​	从营业报表中收取80000000个金币	從營業報表中收取80000000個金幣	Collect 80,000,000 Catto Coins from the Billing Report.	事業報告書で累計80000000新海コインを受け取る	매출 보고에서 골드 80000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 80,000,000​ เหรียญ​
4010217	4	104:task_overview_img_daily	40102	1402	0	100000000	40102	0	10	3000016;4199001	500;17	0	1	从营业报表中收取100000000个金币	從營業報表中收取100000000個金幣	Collect 100,000,000 Catto Coins from the Billing Report.	事業報告書で累計100000000新海コインを受け取る	매출 보고에서 골드 100000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 100,000,000​ เหรียญ​	从营业报表中收取100000000个金币	從營業報表中收取100000000個金幣	Collect 100,000,000 Catto Coins from the Billing Report.	事業報告書で累計100000000新海コインを受け取る	매출 보고에서 골드 100000000개 획득	ได้รับ​โกลด์​จาก​รายงาน​กิจการ​ 100,000,000​ เหรียญ​
4020101	4	104:task_overview_img_daily	40201	1403	0	10	40201	4020102	10	3000016;4199003	10;1	0	1	完成10个外卖订单	完成10個外賣訂單	Complete 10 delivery orders.	出前を10回完了する	배달 주문 10건 완료	ส่ง​ออเดอร์​สำเร็จ​ 10​ รายการ​	完成10个外卖订单	完成10個外賣訂單	Complete 10 delivery orders.	出前を10回完了する	배달 주문 10건 완료	ส่ง​ออเดอร์​สำเร็จ​ 10​ รายการ​
4020102	4	104:task_overview_img_daily	40201	1403	0	25	40201	4020103	10	3000016;4199003	20;2	0	1	完成25个外卖订单	完成25個外賣訂單	Complete 25 delivery orders.	出前を25回完了する	배달 주문 25건 완료	ส่ง​ออเดอร์​สำเร็จ​ 25​ รายการ​	完成25个外卖订单	完成25個外賣訂單	Complete 25 delivery orders.	出前を25回完了する	배달 주문 25건 완료	ส่ง​ออเดอร์​สำเร็จ​ 25​ รายการ​
4020103	4	104:task_overview_img_daily	40201	1403	0	40	40201	4020104	10	3000016;4199003	30;3	0	1	完成40个外卖订单	完成40個外賣訂單	Complete 40 delivery orders.	出前を40回完了する	배달 주문 40건 완료	ส่ง​ออเดอร์​สำเร็จ​ 40​ รายการ​	完成40个外卖订单	完成40個外賣訂單	Complete 40 delivery orders.	出前を40回完了する	배달 주문 40건 완료	ส่ง​ออเดอร์​สำเร็จ​ 40​ รายการ​
4020104	4	104:task_overview_img_daily	40201	1403	0	60	40201	4020105	10	3000016;4199003	40;4	0	1	完成60个外卖订单	完成60個外賣訂單	Complete 60 delivery orders.	出前を60回完了する	배달 주문 60건 완료	ส่ง​ออเดอร์​สำเร็จ​ 60​ รายการ​	完成60个外卖订单	完成60個外賣訂單	Complete 60 delivery orders.	出前を60回完了する	배달 주문 60건 완료	ส่ง​ออเดอร์​สำเร็จ​ 60​ รายการ​
4020105	4	104:task_overview_img_daily	40201	1403	0	80	40201	4020106	10	3000016;4199003	50;5	0	1	完成80个外卖订单	完成80個外賣訂單	Complete 80 delivery orders.	出前を80回完了する	배달 주문 80건 완료	ส่ง​ออเดอร์​สำเร็จ​ 80​ รายการ​	完成80个外卖订单	完成80個外賣訂單	Complete 80 delivery orders.	出前を80回完了する	배달 주문 80건 완료	ส่ง​ออเดอร์​สำเร็จ​ 80​ รายการ​
4020106	4	104:task_overview_img_daily	40201	1403	0	120	40201	4020107	10	3000016;4199003	60;6	0	1	完成120个外卖订单	完成120個外賣訂單	Complete 120 delivery orders.	出前を120回完了する	배달 주문 120건 완료	ส่ง​ออเดอร์​สำเร็จ​ 120​ รายการ​	完成120个外卖订单	完成120個外賣訂單	Complete 120 delivery orders.	出前を120回完了する	배달 주문 120건 완료	ส่ง​ออเดอร์​สำเร็จ​ 120​ รายการ​
4020107	4	104:task_overview_img_daily	40201	1403	0	160	40201	4020108	10	3000016;4199003	70;7	0	1	完成160个外卖订单	完成160個外賣訂單	Complete 160 delivery orders.	出前を160回完了する	배달 주문 160건 완료	ส่ง​ออเดอร์​สำเร็จ​ 160​ รายการ​	完成160个外卖订单	完成160個外賣訂單	Complete 160 delivery orders.	出前を160回完了する	배달 주문 160건 완료	ส่ง​ออเดอร์​สำเร็จ​ 160​ รายการ​
4020108	4	104:task_overview_img_daily	40201	1403	0	220	40201	4020109	10	3000016;4199003	80;8	0	1	完成220个外卖订单	完成220個外賣訂單	Complete 220 delivery orders.	出前を220回完了する	배달 주문 220건 완료	ส่ง​ออเดอร์​สำเร็จ​ 220​ รายการ​	完成220个外卖订单	完成220個外賣訂單	Complete 220 delivery orders.	出前を220回完了する	배달 주문 220건 완료	ส่ง​ออเดอร์​สำเร็จ​ 220​ รายการ​
4020109	4	104:task_overview_img_daily	40201	1403	0	280	40201	4020110	10	3000016;4199003	90;9	0	1	完成280个外卖订单	完成280個外賣訂單	Complete 280 delivery orders.	出前を280回完了する	배달 주문 280건 완료	ส่ง​ออเดอร์​สำเร็จ​ 280​ รายการ​	完成280个外卖订单	完成280個外賣訂單	Complete 280 delivery orders.	出前を280回完了する	배달 주문 280건 완료	ส่ง​ออเดอร์​สำเร็จ​ 280​ รายการ​
4020110	4	104:task_overview_img_daily	40201	1403	0	360	40201	4020111	10	3000016;4199003	100;10	0	1	完成360个外卖订单	完成360個外賣訂單	Complete 360 delivery orders.	出前を360回完了する	배달 주문 360건 완료	ส่ง​ออเดอร์​สำเร็จ​ 360​ รายการ​	完成360个外卖订单	完成360個外賣訂單	Complete 360 delivery orders.	出前を360回完了する	배달 주문 360건 완료	ส่ง​ออเดอร์​สำเร็จ​ 360​ รายการ​
4020111	4	104:task_overview_img_daily	40201	1403	0	440	40201	4020112	10	3000016;4199003	110;11	0	1	完成440个外卖订单	完成440個外賣訂單	Complete 440 delivery orders.	出前を440回完了する	배달 주문 440건 완료	ส่ง​ออเดอร์​สำเร็จ​ 440​ รายการ​	完成440个外卖订单	完成440個外賣訂單	Complete 440 delivery orders.	出前を440回完了する	배달 주문 440건 완료	ส่ง​ออเดอร์​สำเร็จ​ 440​ รายการ​
4020112	4	104:task_overview_img_daily	40201	1403	0	520	40201	4020113	10	3000016;4199003	120;12	0	1	完成520个外卖订单	完成520個外賣訂單	Complete 520 delivery orders.	出前を520回完了する	배달 주문 520건 완료	ส่ง​ออเดอร์​สำเร็จ​ 520​ รายการ​	完成520个外卖订单	完成520個外賣訂單	Complete 520 delivery orders.	出前を520回完了する	배달 주문 520건 완료	ส่ง​ออเดอร์​สำเร็จ​ 520​ รายการ​
4020113	4	104:task_overview_img_daily	40201	1403	0	600	40201	0	10	3000016;4199003	130;13	0	1	完成600个外卖订单	完成600個外賣訂單	Complete 600 delivery orders.	出前を600回完了する	배달 주문 600건 완료	ส่ง​ออเดอร์​สำเร็จ​ 600​ รายการ​	完成600个外卖订单	完成600個外賣訂單	Complete 600 delivery orders.	出前を600回完了する	배달 주문 600건 완료	ส่ง​ออเดอร์​สำเร็จ​ 600​ รายการ​
4020201	4	104:task_overview_img_daily	40202	1404	1	5	40202	4020202	10	3000003	5000	0	1	完成昆士区的5个订单	完成昆士區的5個訂單	Complete 5 orders in Quince.	コンシ区の出前を5回完了する	퀸즈 타운의 주문 5건 완료	ส่ง​ออเดอร์​เขต​ควินซ์​ 5​ รายการ​	完成昆士区的5个订单	完成昆士區的5個訂單	Complete 5 orders in Quince.	コンシ区の出前を5回完了する	퀸즈 타운의 주문 5건 완료	ส่ง​ออเดอร์​เขต​ควินซ์​ 5​ รายการ​
