id	modeString	hitPos	bulletHit	floatWord	skillCamera	skillTowards	float	bossDebut	animatorControl	colour	position	direction	timeLineScale	battleScale	effectScale	WhetherLook	bonesLook	habitus	transHabitus	ifRepertory	bossTime	camPosition	camRotation	status
4046	4046	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4046	0	-0.6;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	0.5	2.11;1.04;4.7	0;-155;0	1
4047	4047	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4047	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	2.95;2.67;7	0;-155;0	1
4048	4048	0;0;0	0;1.92;0	0;1.92;0	0;0;0	0;0;0	1	0	4048	0	-0.6;1.86;6	10.6;-170;0	1	1.6	1	1	0	2	2	1	0.5	2.3;1.35;5	0;-155;0	1
4053	4053	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	0	0	4053	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
4054	4054	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	0	0	4053	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	2;1;4.5	0;-155;0	1
5015	5015	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	0	0	4015	0	-2.8;11.6;22.17	10.6;-170;0	0.1	0.25	4	1	0	4	4	1	0.5	8.9;11.52;23.83	0;-155;0	1
5022	5022	0;0;1.16	0;5;0.29	0;1.2;0	0;0;0	0;0;0	0	0	4022	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	4	4	1	0.5		0;-155;0	1
5021	5021	0;0;1.026	0;1.7;0.61	0;1.5;0	0;0;0	0;0;0	0	0	4021	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	3	3	1	0.5		0;-155;0	1
8001	8001	0;0;2.17	0;1.52;1.58	0;1.52;0	0;0;0	0;0;0	0	85	8001	0	-0.6;1.9;6.5	10.6;-170;0	0.4	1	1	1	0	3	3	1	2.8	2.45;1.1;6	0;-155;0	1
8002	8002	0;0;0.2	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8002	0	-0.6;1.45;3.72	10.6;-170;0	1	1.4	1	1	0	2	2	1	2.16	2.2;1.15;5	0;-155;0	1
418002	418002	0;0;0.2	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8002	0	-0.6;1.45;3.72	10.6;-170;0	1	1.4	1	1	0	2	2	1	2.16	2.2;1.15;5	0;-155;0	1
8003	8003	0;0;18	0;23;5.09	0;19;0	0;0;0	0;0;0	0	0	8003	0	-2.8;13.69;44.03	-15.7;-170;0	0.02	1	1	2	0	4	4	1	3.13	2.2;1.15;5	0;-155;0	1
518003	518003	0;0;18	0;23;5.09	0;19;0	0;0;0	0;0;0	0	0	518003	0	-2.8;13.69;44.03	-15.7;-170;0	0.02	1	1	2	0	4	4	1	0.5	11.5;32.6;39.8	-7.92;-155;0	1
528003	528003	0;0;18	0;23;5.09	0;19;0	0;0;0	0;0;0	0	0	528003	0	-2.8;13.69;44.03	-15.7;-170;0	0.02	1	1	2	0	4	4	1	0.5	11.5;32.6;39.8	-7.92;-155;0	1
538003	538003	0;0;18	0;23;5.09	0;19;0	0;0;0	0;0;0	0	0	538003	0	-2.8;13.69;44.03	-15.7;-170;0	0.02	1	1	2	0	4	4	1	0.5	11.5;32.6;39.8	-7.92;-155;0	1
518004	518004	0;0;0.3	0;4;0	0;0.5;0	0;0;0	0;0;0	0	0	518004	0	-0.6;8.06;12.6	10.6;-170;0	0.2	1	1	1	mofang_move_1_jnt	4	4	1	0.5		0;-155;0	1
528004	528004	0;0;0.3	0;4;0	0;5.5;0	0;0;0	0;0;0	0	0	528004	0	-0.6;8.06;12.6	10.6;-170;0	0.2	1	1	1	mofang_move_1_jnt	4	4	1	0.5		0;-155;0	1
538004	538004	0;0;0.3	0;4;0	0;5.5;0	0;0;0	0;0;0	0	0	538004	0	-0.6;8.06;12.6	10.6;-170;0	0.2	1	1	1	mofang_move_1_jnt	4	4	1	0.5		0;-155;0	1
8004	8004	0;0;0.3	0;4;0	0;0.5;0	0;0;0	0;0;0	0	0	8004	0	-0.6;8.06;12.6	10.6;-170;0	0.2	1	1	1	mofang_move_1_jnt	4	4	1	5.66		0;-155;0	1
800402	8004	0;0;0.3	0;4;0	0;0.5;0	0;0;0	0;0;0	0	0	8004	0	-0.6;8.06;12.6	10.6;-170;0	0.2	0.6	1	1	mofang_move_1_jnt	4	4	1	5.66		0;-155;0	1
8005	8005	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8005	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	0.5		0;-155;0	1
8006	8006	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8006	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	2.96	2.52;2.2;6.11	0;-155;0	1
428006	428006	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8006	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	2.96	2.52;2.2;6.11	0;-155;0	1
8007	8007	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8007	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	0.5		0;-155;0	1
8008	8008	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8008	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	0.5		0;-155;0	1
8009	8009	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	8009	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	0.5		0;-155;0	1
8010	8010	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	0	0	8010	0	-0.6;1.45;3.72	10.6;-170;0	1	1	1	1	0	4	4	1	0.5		0;-155;0	1
801090	8010	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	0	0	8010	0	-0.6;1.45;3.72	10.6;-170;0	1	1.3	1	1	0	4	4	1	0.5	1;1.55;2.32	0;-155;0	1
418010	418010	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	0	0	418010	0	-0.6;1.45;3.72	10.6;-170;0	1	1.45	1	1	0	4	4	1	0.5	2.32;1.55;5.29	0;-155;0	1
8011	8011	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	0	0	8011	0	-0.6;1.45;3.72	10.6;-170;0	1	2.3	1	1	0	4	4	1	0.5	1.67;0.86;3.21	0;-155;0	1
8013	8013	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	0	0	8013	0	-0.6;1.45;3.72	10.6;-170;0	1	1.5	1	1	0	4	4	1	0.5	4.2;2.56;9.88	0;-155;0	1
800102	800102	0;0;2.17	0;1.52;1.58	0;1.52;1.58	0;0;0	0;0;0	1	85	8001	0	-0.6;1.9;6.5	10.6;-170;0	0.4	1	1	1	0	3	3	1	2.8		0;-155;0	1
800103	800103	0;0;2.17	0;1.52;1.58	0;1.52;1.58	0;0;0	0;0;0	1	85	8001	0	-0.6;1.9;6.5	10.6;-170;0	0.4	1	1	1	0	3	3	1	2.8		0;-155;0	1
800104	800104	0;0;2.17	0;1.52;1.58	0;1.52;1.58	0;0;0	0;0;0	1	85	8001	0	-0.6;1.9;6.5	10.6;-170;0	0.4	1	1	1	0	3	3	1	2.8		0;-155;0	1
800105	800105	0;0;2.17	0;1.52;1.58	0;1.52;1.58	0;0;0	0;0;0	1	85	8001	0	-0.6;1.9;6.5	10.6;-170;0	0.4	1	1	1	0	3	3	1	2.8		0;-155;0	1
201008	201008	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101008	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201001	201001	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101001	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201002	201002	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101002	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201003	201003	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101003	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201004	201004	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101004	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201005	201005	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101005	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201006	201006	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101006	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
201009	201009	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101009	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
202001	202001	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102001	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
202002	202002	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102002	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
202003	202003	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102003	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
202004	202004	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102004	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
202005	202005	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102005	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
202006	202006	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102006	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
202008	202008	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	102008	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.13		0;-155;0	1
203001	203001	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103001	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
203002	203002	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103002	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
203005	203005	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103005	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
203006	203006	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103006	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
203007	203007	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103007	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
203008	203008	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103008	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
203010	203010	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	103010	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.83		0;-155;0	1
204001	204001	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	104001	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.5		0;-155;0	1
204002	204002	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	104002	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.5		0;-155;0	1
204005	204005	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	104005	0	-0.67;1.45;3.72	10.6;-170;0	1	1	1	1	0	2	2	1	3.5		0;-155;0	1
311002	311002	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1002	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311003	311003	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311004	311004	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1004	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311005	311005	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311006	311006	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311007	311007	0;0;0.26	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1007	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311009	311009	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1009	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311010	311010	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1010	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
311011	311011	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1011	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
2002	2002	0;0;0.28	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1002	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.8	2.15;0.75;5	0;-155;0	1
2003	2003	0;0;0.28	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.3		0;-155;0	1
2004	2004	0;0;0.28	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1004	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.43	1.5;0.75;3.6	0;-155;0	1
2005	2005	0;0;0.28	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	2.5	1	1	0	2	2	1	4.2	1.6;0.45;3.6	0;-155;0	1
2006	2006	0;0;0.28	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1006	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	4.03		0;-155;0	1
2007	2007	0;0;0.36	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1007	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.96	1.7;0.5;4.1	0;-155;0	1
2008	2008	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1008	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	0.5		0;-155;0	1
2009	2009	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1009	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.46		0;-155;0	1
2010	2010	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1010	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	0.5	1.8;1.4;5	0;-155;0	1
2011	2011	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1011	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	0.5	-0.1;1.15;4.25	0;180;0	1
2012	2012	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	0	0	1012	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	4.25		0;-155;0	1
2013	2013	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1013	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	4.25		0;-155;0	1
2014	2014	0;0;0.12	0;0.85;0.2	0;0.85;0.2	0;0;0	0;0;0	1	0	1014	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.8		0;-155;0	1
2015	2015	0;0;0.36	0;0.85;0.26	0;0.85;0.26	0;0;0	0;0;0	1	0	1015	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.8		0;-155;0	1
2016	2016	0;0;0.36	0;0.85;0.26	0;0.85;0.26	0;0;0	0;0;0	1	0	1016	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.1		0;-155;0	1
2017	2017	0;0;0.35	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1017	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.46		0;-155;0	1
2018	2018	0;0;0.35	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1018	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.8		0;-155;0	1
2019	2019	0;0;0.35	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1019	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.8		0;-155;0	1
2020	2020	0;0;0.35	0;0.5;0.2	0;0.5;0.2	0;0;0	0;0;0	1	0	1020	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.13	1.5;0.6;3.6	0;-155;0	1
2021	2021	0;0;0.3	0;1.3;0.15	0;1.3;0	0;0;0	0;0;0	1	0	1021	0	-0.79;2.01;5.76	10.6;-170;0	1	1.3	1	1	0	2	2	1	2.86	3.4;1.4;8	0;-155;0	1
2022	2022	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1022	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.8		0;-155;0	1
2023	2023	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1023	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.5	1.8;1.17;3.93	0;-155;0	1
2024	2024	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1024	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	4.03	1.75;1.32;4.45	0;-155;0	1
2025	1025	0;0;0.15	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	1025	0	-0.3;5.06;8.35	10.6;-170;0	1	0.8	1	1	0	1	1	1	4.13	3.38;3.55;8	0;-155;0	1
2026	2026	0;0;0.36	0;0.85;0.36	0;0.85;0.36	0;0;0	0;0;0	1	0	1026	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.86		0;-155;0	1
2027	2027	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1027	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.13		0;-155;0	1
2028	2028	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1028	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.5		0;-155;0	1
2029	2029	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1029	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	4.03		0;-155;0	1
2030	2030	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1030	0	-0.75;1.86;6	10.6;-170;0	1	12	0.25	1	0	2	2	1	3.83	0.23;0.1;0.53	0;-155;0	1
2040	2040	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1040	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.5	1.64;1.75;4.19	0;-155;0	1
2031	2031	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1031	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.86	2.4;1.2;5.6	0;-155;0	1
2041	2041	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1041	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.875	1	0	2	2	1	3.5		0;-155;0	1
2042	2042	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1042	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.875	1	0	2	2	1	3.23	0.9;0.3;2	0;-155;0	1
2043	2043	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1043	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.875	1	0	2	2	1	3.23		0;-155;0	1
2044	2044	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1044	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.16		0;-155;0	1
2045	2045	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1045	0	-0.75;1.86;6	10.6;-170;0	1	1.6	1	1	0	2	2	1	0.5		0;-155;0	1
2046	2046	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1046	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.33		0;-155;0	1
2050	2050	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1050	0	-0.75;1.86;6	10.6;-170;0	1	1.8	1	1	0	2	2	1	2.86		0;-155;0	1
2051	2051	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1051	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.83	1.4;0.95;3.3	0;-155;0	1
2052	2052	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1052	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.83	1.55;0.9;3.6	0;-155;0	1
2053	2053	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1053	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.7		0;-155;0	1
2056	2056	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1056	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.5		0;-155;0	1
2058	2058	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1058	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.03		0;-155;0	1
2059	2059	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1059	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.5		0;-155;0	1
2060	2060	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1060	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.5	1.5;1.5;3.6	0;-155;0	1
2102	2102	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1102	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3	2.1;1.2;4.6	0;-155;0	1
2103	2103	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1103	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.2	2.1;1.2;4.6	0;-155;0	1
2104	2104	0;0;0	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1104	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3	2.1;1.2;4.6	0;-155;0	1
461002	461002	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1002	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.8		0;-155;0	1
461003	461003	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.3		0;-155;0	1
461004	461004	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1004	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.43		0;-155;0	1
461005	461005	0;0;0.15	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1005	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	4.2		0;-155;0	1
461009	461009	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1009	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.46		0;-155;0	1
461010	461010	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1010	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
461011	461011	0;0;0	0;0.85;0	0;0.85;0	0;0;0	0;0;0	1	0	1011	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
461015	461015	0;0;0.26	0;0.85;0.26	0;0.85;0.26	0;0;0	0;0;0	1	0	1015	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	2.8		0;-155;0	1
461016	461016	0;0;0.26	0;0.85;0.26	0;0.85;0.26	0;0;0	0;0;0	1	0	1016	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.1		0;-155;0	1
411044	411044	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1044	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.16		0;-155;0	1
30101	30101	0;0;0	0;0;0	0;0;0	0;0;0	0;0;0	1	0	1016	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5		0;-155;0	1
411104	411104	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1104	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.46		0;-155;0	1
411053	411053	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1053	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.7		0;-155;0	1
414007	414007	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	4007	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.26	1.43;1.02;3.2	0;-155;0	1
424007	424007	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	4007	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.26	1.43;1.02;3.2	0;-155;0	1
