id	catballId	starRating	attAddTypeId	attAddNum	SkillId	consumeKindID	consumeKind	consumePropID	consumeProp	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
640500500	6405005	0			9200	670105005	0	0	0	1	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功概率<color=#00beb8>_#skillProbability_0_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功機率<color=#00beb8>_#skillProbability_0_</color>	It takes <color=#00beb8>_#skillTime_0_</color> sec to collect ingredients. Success probability is <color=#00beb8>_#skillProbability_0_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_</color>秒。成功率：<color=#00beb8>_#skillProbability_0_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_0_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_0_</color>​
640500501	6405005	1			9200	670105005	5	3000003	5000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500502	6405005	2			9200	670105005	10	3000003	10000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500503	6405005	3			9200	670105005	15	3000003	15000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500504	6405005	4			9200	670105005	20	3000003	20000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500505	6405005	5			9200	670105005	30	3000003	30000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500506	6405005	6			9200	670105005	40	3000003	40000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640100700	6401007	0			9300	670101007	0	0	0	1	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功概率<color=#00beb8>_#skillProbability_0_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功機率<color=#00beb8>_#skillProbability_0_</color>	It takes <color=#00beb8>_#skillTime_0_</color> sec to collect ingredients. Success probability is <color=#00beb8>_#skillProbability_0_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_</color>秒。成功率：<color=#00beb8>_#skillProbability_0_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_0_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_0_</color>​
640100701	6401007	1			9300	670101007	5	3000003	5000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640100702	6401007	2			9300	670101007	10	3000003	10000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640100703	6401007	3			9300	670101007	15	3000003	15000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640100704	6401007	4			9300	670101007	20	3000003	20000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640100705	6401007	5			9300	670101007	30	3000003	30000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640100706	6401007	6			9300	670101007	40	3000003	40000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400700	6404007	0			9300	670104007	0	0	0	1	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功概率<color=#00beb8>_#skillProbability_0_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功機率<color=#00beb8>_#skillProbability_0_</color>	It takes <color=#00beb8>_#skillTime_0_</color> sec to collect ingredients. Success probability is <color=#00beb8>_#skillProbability_0_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_</color>秒。成功率：<color=#00beb8>_#skillProbability_0_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_0_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_0_</color>​
