SkillId,,,Rank,Name,OwnerId,,Des,,TipDes,SkillType,,Tags,SkillTypeDes,IsImmediate,BattleStart,IniCd,Cd,ImmediateSkillShowOnly,Energy,UseCondition,MaxLevel,SkillTarget,SkillTargetValue,SkillTargetEffect,SkillTargetEffectShow,LevelSkills,SkillLevelEffectParamRefix,SkillEnergyEffectParamRefix,AutoUseCondition,AutoUsePriority,AutoUseEnergy,AutoSkillTarget,AutoSkillTargetValue,NextSkill,ShowId,Icon
301607891,昔莱饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301607891,301607891,0,0,0,,,,,,0,0,0
301611991,杜达·戴维饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301611991,301611991,0,0,0,,,,,,0,0,0
301613091,伊卡洛斯饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301613091,301613091,0,0,0,,,,,,0,0,0
301618791,异邦波斯菊饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301618791,301618791,0,0,0,,,,,,0,0,0
301618891,极焰饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301618891,301618891,0,0,0,,,,,,0,0,0
301618991,塔嘉娜饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301618991,301618991,0,0,0,,,,,,0,0,0
301700191,雪泉饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301700191,301700191,0,0,0,,,,,,0,0,0
301700291,雪不归饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301700291,301700291,0,0,0,,,,,,0,0,0
301619190,爱尔维拉技能等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301619190,301619190,0,0,0,,,,,,0,0,0
301619191,爱尔维拉饰品等级+1,0,,0,,0,0,0,0,4,0,,0,0,0,0,0,,0,0,0,0,0,301619191,301619191,0,0,0,,,,,,0,0,0
99999998,幻梦之境测试buff1,,,,,,,幻梦之境测试buff1，回合结束时给BOSS恢复最大生命值5%的血,,4,,,,0,0,0,1,,0,0,10,0,0,99999995,99999995,0,0,0,,,,,,0,,
99999997,幻梦之境测试buff2,,,,,,,幻梦之境测试buff2，回合结束时对所有敌人造成最大生命值5%的伤害,,4,,,,0,0,0,1,,0,0,10,0,0,99999994,99999994,0,0,0,,,,,,0,,
99999996,幻梦之境测试buff3,,,skillname_99999981,,,skill_des_99999981,不灭,,4,,,,0,0,0,1,,0,0,10,2,"2,3",99999981,99999993,0,0,0,,,,,,0,,heal_to_dam
99999995,幻梦之境测试buff4,,,skillname_99999995,,,skill_des_99999995,加速,,4,,,,0,0,0,1,,0,0,10,2,"2,3",99999980,99999992,0,0,0,,,,,,0,,haste
99999994,幻梦之境测试buff5,,,skillname_99999994,,,skill_des_99999994,幻梦之境测试buff5，提升10%攻击力,,4,,,,0,0,0,1,,0,0,10,2,"2,3",99999991,99999991,0,0,0,,,,,,0,,mythicdungeon_buff_Monster
99999993,幻梦之境测试buff6,,,skillname_99999993,,,skill_des_99999993,幻梦之境测试buff6，提升10防御力,,4,,,,0,0,0,1,,0,0,10,2,"2,3",99999990,99999990,0,0,0,,,,,,0,,armor_value_up
99999992,"通用回能技能,每次行动回合后+100",,,skillname_99999991,,,skill_des_99999991,,skill_tip_des_99999992,4,,,,0,0,0,1,,0,0,10,0,0,99999999,99999999,0,0,0,,,,,,0,,haste
99999991,"通用回能技能,每次行动回合后+100",,,skillname_99999991,,,skill_des_99999991,,skill_tip_des_99999991,4,,,,0,0,0,1,,0,0,10,0,0,"99999999,99999864",99999999,0,0,0,,,,,,0,,haste
99999989,为自身附加回合结束后扣血,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999989,99999989,0,0,0,,,,,,0,,
99999988,免疫控制,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999988,99999988,0,0,0,,,,,,0,,
99999987,免疫常规伤害,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999987,99999987,0,0,0,,,,,,0,,
99999986,非灵魂解放伤害,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999986,99999986,0,0,0,,,,,,0,,
99999985,免疫异常伤害,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999985,99999985,0,0,0,,,,,,0,,
99999984,免疫除了治疗量溢出伤害,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999984,99999984,0,0,0,,,,,,0,,
99999983,为自身附加溢出的治疗量转为伤害BUF,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"2,3",99999983,99999983,0,0,0,,,,,,0,,
99999982,对全体造成伤害,,,,,,,,,4,,,,0,0,0,1,,0,0,0,2,"1,3",99999982,99999982,0,0,0,,,,,,0,,
99999981,,不稳因素,,,,,,效果拥有者行动时，50%概率额外获得1次行动机会，50%概率跳过该次行动,,4,,,,0,0,0,1,,0,0,0,2,"2,6",,,,,,,,,,,,,mythicdungeon_buff_Witch
99999980,,振奋圣诗,,skillname_99999980,,,skill_des_99999980,效果拥有者提高50%回能效率，同时提高最大能量值300点,,4,,,,0,0,0,1,,0,0,0,"2,0","2,3;0",99999903;99999904,"99999903,99999904",,,,,,,,,,,HMStage_Anthem
99999979,,炽热之锋,,skillname_99999979,,,skill_des_99999979,效果拥有者提高50%灼烧效果，对处于灼烧状态中的目标造成伤害时，提高15%伤害加成,,4,,,,0,0,0,1,,0,0,0,2,"3,6","99999943,99999944",,,,,,,,,,,,HMStage_BlazingEdge
99999978,,蚀骨之歌,,skillname_99999978,,,skill_des_99999978,提高50%侵蚀效果，提升20%对敌方单位的侵蚀伤害,,4,,,,0,0,0,1,,0,0,0,2,"3,6","99999945,99999946",,,,,,,,,,,,HMStage_Bonepierce
99999977,,灵魂魔咒,,skillname_99999977,,,skill_des_99999977,减少50%的破防效果，对完全弱点击破状态的目标造成伤害提高100%,,4,,,,0,0,0,1,,0,0,0,2,"3,6","99999947,99999948",,,,,,,,,,,,HMStage_SoulHex
99999976,,双刃剑,,skillname_99999976,,,skill_des_99999976,回合开始时，效果拥有者提升50%伤害加成，持续1次行动，同时受到自身攻击力50%的真实伤害,,4,,,,0,0,0,1,,0,0,0,2,"2,3","99999949,99999950,99999951",,,,,,,,,,,,HMStage_DoubleEdgedBlade
99999975,,怒火,,skillname_99999975,,,skill_des_99999975,效果拥有者受到常规伤害后有50%概率被施加1层灼烧,,4,,,,0,0,0,1,,0,0,0,2,"3,6","99999952,99999953",,,,,,,,,,,,HMStage_Fury
99999974,,愈疗破敌,,skillname_99999974,,,skill_des_99999974,效果拥有者受到治疗时，对所有敌方目标造成恢复量的伤害，最高不超过自身攻击的500%,,4,,,,0,0,0,1,,0,0,0,2,"3,6","99999954,99999734",,,,,,,,,,,,HMStage_Healattack
99999973,,生命黄昏,,skillname_99999973,,,skill_des_99999973,效果拥有者入场后生命值上限提升300%，但受到的治疗效果减少75%，同时每次行动后损失12%最大生命值,,4,,,,0,0,0,1,,0,0,0,2,"3,6","99999956,99999957,99999958,99999959",,,,,,,,,,,,HMStage_Dusk
99999972,,流血的誓约,,skillname_99999972,,,skill_des_99999972,行动结束后，效果拥有者损失10%最大生命值，该效果无视护盾,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999905,99999906",99999905,,,,,,,,,,,HMStage_ScarletOath
99999971,,憎恶的选择,,skillname_99999971,,,skill_des_99999971,效果拥有者受到常规伤害后，提高20%攻击力，持续到战斗结束，最多叠加5层,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999907,99999908",99999907,,,,,,,,,,,HMStage_Loathing
99999970,,血雾干扰,,skillname_99999970,,,skill_des_99999970,当场上有单位死亡时，效果拥有者装备的星痕技能延长2回合冷却时间（未处于冷却状态的技能不受影响）,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999909,99999910",99999909,,,,,,,,,,,mythicdungeon_buff_Monster
99999969,,狩猎标记,,skillname_99999969,,,skill_des_99999969,效果拥有者行动后，若自身当前生命为场上最低，则对敌方全体施加嘲讽，持续1次行动,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999968,,酸雨,,skillname_99999968,,,skill_des_99999968,效果拥有者行动2次后，驱散自身所有增益状态,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999913,99999914",99999913,,,,,,,,,,,HMStage_AcidRain
99999967,,创伤深化,,skillname_99999967,,,skill_des_99999967,效果拥有者受到常规伤害后，伤害减免减少10%，最多叠加5层,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999915,99999917",,,,,,,,,,,,HMStage_Hemorrhage
99999966,,渴血本能,,skillname_99999966,,,skill_des_99999966,效果拥有者提升10%吸血效果,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999918,,,,,,,,,,,,mythicdungeon_buff_Monster
99999965,,脆弱,,skillname_99999965,,,skill_des_99999965,效果拥有者受到常规伤害后，降低10%防御，最多叠加5层,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999919,99999921",,,,,,,,,,,,mythicdungeon_buff_Monster
99999964,,嗜光,,skillname_99999964,,,skill_des_99999964,效果拥有者每当有灼烧被成功添加，攻击力提升8%，最高叠加5层,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999922,99999924",,,,,,,,,,,,atk_up
99999963,,弱火,,skillname_99999963,,,skill_des_99999963,效果拥有者受到的灼烧效果增加30%,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",99999925,,,,,,,,,,,,mythicdungeon_buff_Monster
99999962,,烈焰结界,,skillname_99999962,,,skill_des_99999962,效果拥有者每回合获得2层灼烧,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999927,99999928",,,,,,,,,,,,HMStage_Inferno
99999961,,烈焰击,,skillname_99999961,,,skill_des_99999961,效果拥有者造成常规伤害后，100%概率附加1层灼烧,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999929,99999930",,,,,,,,,,,,burn
99999960,,易燃,,skillname_99999960,,,skill_des_99999960,效果拥有者受到的灼烧效果提升30%,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",99999931,,,,,,,,,,,,burn
99999959,,重伤,,skillname_99999959,,,skill_des_99999959,效果拥有者治疗效果减少50%,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",99999932,,,,,,,,,,,,HMStage_Maim
99999958,,妖异救赎,,skillname_99999958,,,skill_des_99999958,效果拥有者获得异常状态时，回复生命上限12%的生命值，每次行动间隔至多触发1次,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999933,99999934",,,,,,,,,,,,heal_effect_up
99999957,,敌我同源,,skillname_99999957,,,skill_des_99999957,效果拥有者获得异常状态时，对效果施加者也同样附加1次,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMStage_Backlash
99999956,,扼喉,,skillname_99999956,,,skill_des_99999956,效果拥有者造成常规伤害后，30%概率对目标附加沉默2次行动，30%概率对目标附加封禁2次行动,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999937,99999940",,,,,,,,,,,,silent
99999955,,放逐,,skillname_99999955,,,skill_des_99999955,效果拥有者受到常规伤害时，45%概率使伤害来源星痕主动技能冷却时间+1，该效果对未进入CD的技能同样生效,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999941,99999942",,,,,,,,,,,,ban
99999954,,青铜钥匙,,skillname_99999954,,,skill_des_99999954,效果拥有者初始伤害加成降低80%，之后每次行动后提升35%伤害加成，最高叠加10层，该效果无法清除,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999960,99999961,99999963",,,,,,,,,,,,HMStage_BronzeKnife
99999953,,领域伤害,,skillname_99999953,,,skill_des_99999953,在领域内每次行动受到领域展开者50%攻击的伤害,,4,0,,0,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,mythicdungeon_buff_Monster
99999952,,噬心,,skillname_99999952,,,skill_des_99999952,效果拥有者受到常规伤害时，额外追加30%的真实伤害,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3","99999966,99999967",,,,,,,,,,,,HMStage_HeartDevour
99999951,,摄食恐惧,,skillname_99999951,,,skill_des_99999951,场上每存在1个异常状态提升效果拥有者10%攻击力，最高叠加10层，该效果行动开始时刷新,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999968,99999973",,,,,,,,,,,,atk_up
99999950,,荆棘皮肤,,skillname_99999950,,,skill_des_99999950,效果拥有者获得反伤提高20%,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999974,,,,,,,,,,,,HMStage_ThornedSkin
99999949,,再生术,,skillname_99999949,,,skill_des_99999949,效果拥有者受到治疗效果提升已损失生命同等比例,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999975,99999977",,,,,,,,,,,,heal_effect_up
99999948,,盾甲,,,,,,效果拥有者每次行动后获得生命最大值5%的护盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999947,,强健躯体,,,,,,效果拥有者受到治疗效果提升50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999946,,血契之愈,,,,,,效果拥有者受到治疗时，额外治疗当前生命值5%的生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999945,,沸血,,,,,,效果拥有者提升已损失生命同等比例的攻击力，该效果行动开始时刷新,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999944,,血微劲击,,skillname_99999944,,,skill_des_99999944,对生命低于35%的敌人，造成伤害提高30%,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999891,99999893",,,,,,,,,,,,HMStage_CrimsonThreshold
99999943,,生命抽取,,,,,,效果拥有者对攻击目标造成常规伤害后，转移目标10%当前生命值给予自身,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999942,,战斗狂热,,,,,,效果拥有者受到常规伤害后提升自身所受到伤害总值5%的攻击力，该效果每次受到常规伤害时刷新，不叠加,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999941,,护盾术,,,,,,效果拥有者行动后获得当前护盾值20%的额外护盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999940,,石肤术,,,,,,效果拥有者受到护盾效果提升20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999939,,弱绽闪庇,,skillname_99999939,,,skill_des_99999939,效果拥有者被完全弱点击破时，获得2层闪避状态,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999894,99999895",,,,,,,,,,,,HMStage_FrailguardEvasion
99999938,,红怒,,,,,,效果拥有者处于完全弱点击破状态时，获得攻击力提升20%，防御提升20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999937,,狂怒,,,,,,效果拥有者受到伤害后，获得攻击力提升2%，最高叠加999层,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999936,,余震,,,,,,效果拥有者自身拥有护盾时，将受到的常规伤害传递给所有敌方目标,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999935,,狂怒躯干,,,,,,效果拥有者受到常规伤害后，恢复最大生命值2%的生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999934,,黑暗吞噬,,,,,,效果拥有者获得吸血提升15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999933,,顺劈,,,,,,效果拥有者对拥有闪避的目标进行攻击时，同时对1名其她敌方目标进行1次相同的攻击,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999932,,启回跃迁,,,,,,效果拥有者行动后15%概率再动,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999931,,闪避姿态,,,,,,效果拥有者每行动一次，增加20%闪避几率，直到触发闪避后该状态消失,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999930,,伺机待发,,,,,,效果拥有者行动结束后，30%获得1层闪避或30%获得1次再动，该效果1次行动仅生效1次,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999929,,重压,,,,,,效果拥有者攻击附加自身最大生命值10%的真实伤害，最高不超过自身攻击力500%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999928,,药理阐述,,,,,,效果拥有者受到的治疗效果增加60%，受到治疗时，治疗来源攻击力+5%，持续5次行动,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999927,,鲜血链接,,,,,,效果拥有者使其她目标恢复生命时，自身回复恢复值的50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999926,,摧峰,,,,,,效果拥有者对目标造成常规伤害后，减少目标15%攻击力，持续2回合,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999925,,活力躯干,,,,,,效果拥有者每回合治疗效果提升5%，最高叠加5层,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999924,,生命溢出,,,,,,效果拥有者受到溢出的治疗将会100%转化成护盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923,,贪噬,,,,,,效果拥有者护盾存在时，行动后自身每存在1个负面效果减少敌方全体各20点能量，同时每存在1各负面效果增加自身20点能量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999922,,噬骨药丸,,,,,,效果拥有者受到治疗时，对全体敌方单位造成治疗量25%的真实伤害,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999921,,激励,,,,,,效果拥有者触发闪避/吸收时，提升10%攻击力，最高叠加10层,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999920,,灵巧,,,,,,效果拥有者行动后，若自身生命值高于30%，获得1层闪避,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999919,,失血焕命,,,,,,效果拥有者每回合回复已损失生命值30%的生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999918,,血咒律动,,,,,,效果拥有者每回合损失当前生命值15%的生命值,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80010011,,工会BOSS,,skillname_80010011,,,skill_des_80010011,受到侵蚀伤害加深,,4,0,,0,0,0,0,1,,0,0,0,2,"2,3",80010011,80010011,0,0,0,,,,,,,,mythicdungeon_buff_Monster
80010021,,工会BOSS,,skillname_80010021,,,skill_des_80010021,受到灼烧伤害加深,,4,0,,0,0,0,0,1,,0,0,0,2,"2,3",80010021,80010021,0,0,0,,,,,,,,mythicdungeon_buff_Monster
80010031,,工会BOSS,,skillname_80010031,,,skill_des_80010031,攻击力提高,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",80010031,80010031,0,0,0,,,,,,,,mythicdungeon_buff_Monster
80010041,,工会BOSS,,skillname_80010041,,,skill_des_80010041,防御力降低,,4,0,,0,0,0,0,1,,0,0,0,2,"2,3",80010041,80010041,0,0,0,,,,,,,,mythicdungeon_buff_Monster
80010051,,工会BOSS,,skillname_80010051,,,skill_des_80010051,受到的伤害加深,,4,0,,0,0,0,0,1,,0,0,0,2,"2,3",80010051,80010051,0,0,0,,,,,,,,mythicdungeon_buff_Monster
80010061,,工会BOSS,,skillname_80010061,,,skill_des_80010061,回合结束时额外恢复20能量,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",80010061,80010061,0,0,0,,,,,,,,mythicdungeon_buff_Monster
80010071,,工会BOSS,,skillname_80010071,,,skill_des_80010071,灵魂解放倍率提升,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",80010071,80010071,0,0,0,,,,,,,,mythicdungeon_buff_Monster
99999917,1-3引导专用,,,,,,,,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",99999863,,0,0,0,,,,,,,,
99999916,桃活动,,,skillname_99999916,,,skill_des_99999916,,,4,0,,0,0,0,0,1,,0,0,0,2,"3,6","99999865,99999867",,,,,,,,,,,,
99999915,桃活动,,,skillname_99999915,,,skill_des_99999915,,,4,0,,0,0,0,0,1,,0,0,0,2,"3,6","99999868,99999869",,,,,,,,,,,,
99999914,桃活动,,,skillname_99999914,,,skill_des_99999914,,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999870,,,,,,,,,,,,armor_value_up
99999913,桃活动,,,skillname_99999913,,,skill_des_99999913,,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999871,,,,,,,,,,,,act_count_up
99999912,桃活动,,,skillname_99999912,,,skill_des_99999912,,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999872,,,,,,,,,,,,atk_up
99999911,加弱破抵抗,,,skillname_99999911,,,skill_des_99999911,,,4,0,,0,0,0,0,1,,0,0,0,0,0,"99999873,99999874",,,,,,,,,,,,weak_resist_up
99999910,,,,,,,,,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999875,,,,,,,,,,,,
99999909,,,,,,,,,,4,0,,0,0,0,0,1,,0,0,0,2,"1,3",99999875,,,,,,,,,,,,
99999908,,,,,,,,,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999876,,,,,,,,,,,,
99999907,怪物攻击力提升80%,攻击UP,,skillname_99999907,,,skill_des_99999907,,,4,0,,0,0,0,0,1,,0,0,0,0,0,99999879,,,,,,,,,,,,HMStage_ATKUP
99999906,怪物暴击率提升50%，暴击伤害提升50%,暴暴暴,,skillname_99999906,,,skill_des_99999906,,,4,0,,0,0,0,0,1,,0,0,10,0,0,"99999880,99999881",,,,,,,,,,,,HMStage_CRITCDMGUP
99999905,怪物的攻击无视80%防御,护甲穿透UP,,skillname_99999905,,,skill_des_99999905,,,4,0,,0,0,0,0,1,,0,0,10,0,0,99999882,,,,,,,,,,,,HMStage_PenetrateUP
99999904,怪物速度提升80%,速度UP,,skillname_99999904,,,skill_des_99999904,,,4,0,,0,0,0,0,1,,0,0,10,0,0,99999883,,,,,,,,,,,,HMStage_SPDUP
99999903,怪物韧性抵抗提升80%,韧性抵抗UP,,skillname_99999903,,,skill_des_99999903,,,4,0,,0,0,0,0,1,,0,0,10,0,0,99999884,,,,,,,,,,,,HMStage_ResilienceRESUP
99999902,怪物防御力提升80%,防御UP,,skillname_99999902,,,skill_des_99999902,,,4,0,,0,0,0,0,1,,0,0,10,0,0,99999885,,,,,,,,,,,,HMStage_DEFUP
99999901,怪物异常抵抗提升80%,异常抵抗UP,,skillname_99999901,,,skill_des_99999901,,,4,0,,0,0,0,0,1,,0,0,10,0,0,"99999886,99999887,99999888",,,,,,,,,,,,HMStage_DebuffRESUP
99999900,怪物每回合行动2次,快脚,,skillname_99999900,,,skill_des_99999900,,,4,0,,0,0,0,0,1,,0,0,10,0,0,99999889,,,,,,,,,,,,HMStage_Accelerate
99999899,持有护盾加暴击率,无忧,,skillname_99999899,,,skill_des_99999899,,,4,0,,0,0,0,0,1,,0,0,10,2,"3,6",99999896,,,,,,,,,,,,
99999898,,护盾猛击,,skillname_99999898,,,skill_des_99999898,,,4,0,,0,0,0,0,1,,0,0,10,2,"3,6","99999898,99999899",,,,,,,,,,,,
99999897,与疗破敌的子技能,,,,,,,,,2,0,,0,0,0,0,1,,0,0,10,2,"1,3",99999955,,,,,,,,,,,,
99999896,新手助力,,,,,,,,,2,0,,0,0,0,0,1,,0,0,10,2,"2,1",99999730,,,,,,,,,,,,
99999895,,,,skillname_99999895,,,skill_des_99999895,,,4,0,,0,0,0,0,1,,0,0,10,2,"2,3","99999731,99999733",,,,,,,,,,,,mythicdungeon_buff_Witch
99999894,,,,skillname_99999894,,,skill_des_99999894,,,4,0,,0,0,0,0,1,,0,0,10,2,"1,3","99999735,99999737",,,,,,,,,,,,HMStage_Pain
99999893,爱尔维拉活动技能1,,,,,,skill_des_99999893,,,4,0,,0,0,0,0,1,,0,0,0,2,"3,6",99999738,,,,,,,,,,,,
99999892,爱尔维拉活动技能1,,,,,,skill_des_99999892,,,4,0,,0,0,0,0,1,,0,0,0,2,"3,6",99999739,,,,,,,,,,,,
99999891,幻梦固定 效果抵抗10%,,,skillname_99999891,,,skill_des_99999891,,,4,0,,0,0,0,0,1,,0,0,10,2,"2,3",99999740,,,,,,,,,,,,dodge
3200111,杰西斯技能1,杰西斯,,skillname_3200111,,单体,skill_des_3200111,0,skill_tip_des_3200111,1,,,,0,0,0,3,,0,0,10,1,"1,1,1",32001110,32001110,0,0,0,,,,,,0,2007103,ui_gw_jineng_zhu
3200112,杰西斯技能2,杰西斯,,skillname_3200112,,全体,skill_des_3200112,0,skill_tip_des_3200112,2,,,,0,0,1,2,,0,0,10,1,"1,1,1",32001120,32001120,0,0,0,,,,,,0,2007104,ui_gw_jineng_zhu
3200113,杰西斯豆技能,杰西斯,,skillname_3200113,,全体,skill_des_3200113,0,skill_tip_des_3200113,3,,,,0,0,2,1,,0,0,10,1,"1,1,1",32001130,32001130,0,0,0,,,,,,0,2007105,ui_gw_jineng_bao
32000111,暴食普攻,暴食,,skillname_32000111,,巨力横扫,skill_des_32000111,0,skill_tip_des_32000111,1,,,,0,0,0,0,,0,0,10,"2,2","1,1;1,2,303,0,0","320001110,320001112;320001113","320001110,320001111,320001112,320001113",0,0,0,"20015,3;20004,1,2;100020,1;20009,1;999,1","0,0,0,0,1",,,,0,2007002,ui_gw_jineng_zhu
32000112,暴食技能1,暴食,,skillname_32000112,,撼地击,skill_des_32000112,0,skill_tip_des_32000112,2,,,,0,0,0,5,,0,0,10,2,"1,1",320001120,"320001120,320001121,320001122",0,0,0,"20015,3;20004,1,2;100020,1;20009,1;999,1","0,0,0,2,0",,,,0,2007001,ui_gw_jineng_zhu
32000113,暴食奥义,暴食,,skillname_32000113,,食不我待,skill_des_32000113,0,skill_tip_des_32000113,3,,,,0,0,0,1,,300,0,10,2,"1,3","320001133,320001130","320001130,320001131,320001132",0,0,0,"20015,3;20004,1,2;100020,1;20009,1;999,1","9,9,9,9,9",300,,,0,2007006,ui_gw_jineng_bao
32000114,暴食即时1,暴食,,skillname_32000114,,增殖防御,skill_des_32000114,0,skill_tip_des_32000114,2,,,,1,0,0,5,,0,0,10,0,0,"320001140,320001141","320001140,320001141",0,0,0,"20015,3;20004,1,2;100020,1;20009,1;999,1","0,0,3,0,0",,,,0,2007003,ui_gw_jineng_zhu
32000115,暴食即时2,暴食,,skillname_32000115,,品尝美味,skill_des_32000115,0,skill_tip_des_32000115,2,,,,1,0,0,5,,0,0,10,"2,0","2,1,153,2,2;0","320001150,320001151,320001152;320001162,320001163","320001152,320001150,320001151",0,0,0,"20015,3;20004,1,2;100020,1;20009,1;999,1","5,0,0,0,0",,,,0,2007004,ui_gw_jineng_zhu
32000116,暴食即时3,暴食,,skillname_32000116,,饱食之欲,skill_des_32000116,0,skill_tip_des_32000116,4,,,,0,0,0,5,,0,0,10,0,0,"320001160,320001161",320001160,0,0,0,,,,,,0,0,ui_gw_jineng_bei
32000117,暴食即时,暴食,,skillname_32000117,,暴食,skill_des_32000117,0,skill_tip_des_32000117,2,,,,1,0,0,6,,0,0,10,0,0,"320001170,320001178",320001170,0,0,0,"20015,3;20004,1,2;100020,1;20009,1;999,1","0,4,0,0,0",,,,0,2007005,ui_gw_jineng_zhu
32000211,色欲普攻1,色欲,,skillname_32000211,,隐秘地刺,,0,skill_tip_des_32000211,1,,,,0,0,0,0,,0,0,10,2,"1,1",320002110,"320002110,320002111,320002180",0,0,0,"110030,1;999,1","0,1",,,,0,2007007,ui_gw_jineng_zhu
32000212,色欲技能1,色欲,,skillname_32000212,,普通aoe,skill_des_32000212,0,skill_tip_des_32000212,2,,,,0,0,0,5,,0,0,10,2,"1,3",320002120,"320002120,320002121,320002123",0,0,0,"110030,1;999,1","0,1",,,,0,2007050,ui_gw_jineng_zhu
32000213,色欲奥义,色欲,,skillname_32000213,,魅惑之光,skill_des_32000213,0,skill_tip_des_32000213,3,,,,0,0,0,1,,300,0,10,"2,0","1,3;0",320002130;320002132,"320002130,320002131,320002132,320002180",0,0,0,"110030,1;999,1","0,1",300,,,0,2007051,ui_gw_jineng_bao
