Id,ZChinese,Chinese,English,Japanese,TChinese,Korean
EffectName_301301920,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,Target: <color=#E7A23F>Single enemy</color>. Resilience DMG: <color=#c00041>[Param=4]%</color> of ATK,対象：<color=#E7A23F>敵1体</color>、攻撃力<color=#c00041>[Param=4]%</color>ぶんの根性値ダメージ,目標：<color=#E7A23F>敵方單體</color>，韌性傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301301921,常规伤害：<color=#c00041>[Param=4]%</color>倍率,常规伤害：<color=#c00041>[Param=4]%</color>倍率,Regular DMG: <color=#c00041>[Param=4]%</color> of ATK,通常ダメージ：<color=#c00041>[Param=4]%</color>攻撃力,常規傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301301922,<br><color=#FF00FF>[rand]%</color>概率对目标施加[param=2]层[buff=3001],<color=#FF00FF>[rand]%</color>概率对目标附加[param=2]层[buff=3001],<color=#FF00FF>[rand]%</color> chance to inflict [param=2] stack(s) of [buff=3001] on the target,<color=#FF00FF>[rand]%</color>の確率で対象に[buff=3001]を[param=2]スタック付与する,<color=#FF00FF>[rand]%</color>概率對目標附加[param=2]層[buff=3001],
EffectName_301301930,所凭依魔女每次受到常规伤害后，<color=#FF00FF>[rand]%</color>概率对攻击者施加[param=2]层[buff=3001],所凭依魔女受到常规伤害后<color=#FF00FF>[rand]%</color>概率对攻击者附加[param=2]层[buff=3001],"After taking regular DMG, <color=#FF00FF>[rand]%</color> chance for Nova to inflict [param=2] stack(s) of [buff=3001] to the attacker",憑依先の魔女がダメージを受けた時、<color=#FF00FF>[rand]%</color>の確率で対象に[buff=3001]を[param=2]スタック付与する,所憑依魔女受到常規傷害後<color=#FF00FF>[rand]%</color>概率對攻擊者附加[param=2]層[buff=3001],
EffectName_301301940,<br><color=#FF00FF>[rand]%</color>概率对目标施加[param=2]层[buff=3001],<color=#FF00FF>[rand]%</color>概率对目标附加[param=2]层[buff=3001],<color=#FF00FF>[rand]%</color> chance to inflict [param=2] stack(s) of [buff=3001] on the target,<color=#FF00FF>[rand]%</color>の確率で対象に[buff=3001]を[param=2]スタック付与する,<color=#FF00FF>[rand]%</color>概率對目標附加[param=2]層[buff=3001],
EffectName_301301950,<br>场上任意目标每拥有1个来源不同的<color=#E40D08>[buff=3001#]</color>效果，本技能[att=136]提高<color=#c00041>[Param=3]%</color>,场上任意目标每拥有1个来源不同的<color=#E40D08>[buff=3001#]</color>，该技能提高[att=136]<color=#c00041>[Param=3]%</color>,Each different <color=#E40D08>Burn</color> inflicts <color=#c00041>[att=136] +[Param=3]%</color>,対象が持つ異なる効果から付与された<color=#E40D08>火傷</color>1スタックにつき、このスキルの[att=136]が<color=#c00041>[Param=3]%</color>UPする,場上任意目標每擁有1個來源不同的<color=#E40D08>灼燒</color>，該技能提高[att=136]<color=#c00041>[Param=3]%</color>,
EffectName_301301960,所凭依魔女每次受到常规伤害后，<color=#FF00FF>[rand]%</color>概率对攻击者施加[param=2]层[buff=3001],所凭依魔女受到常规伤害后<color=#FF00FF>[rand]%</color>概率对攻击者附加[param=2]层[buff=3001],"After taking regular DMG, <color=#FF00FF>[rand]%</color> chance for Nova to inflict [param=2] stack(s) of [buff=3001] to the attacker",憑依先の魔女がダメージを受けた時、<color=#FF00FF>[rand]%</color>の確率で対象に[buff=3001]を[param=2]スタック付与する,所憑依魔女受到常規傷害後<color=#FF00FF>[rand]%</color>概率對攻擊者附加[param=2]層[buff=3001],
EffectName_301302000,所凭依魔女行动开始时，若生命大于[condition=1=2]%，[att=102]和[att=103]各提升<color=#c00041>[formula=50+(8*level)]%</color>，持续到下1次行动开始,所凭依魔女行动开始时生命大于[condition=1=2]%时，提升[att=102]、[att=103]各<color=#c00041>[formula=50+(8*level)]%</color>，持续到下1次行动开始,"<color=#c00041>[att=102] +[formula=50+(8*level)]%</color>, <color=#c00041>[att=103] +[formula=50+(8*level)]%</color> when Nova's HP is above [condition=1=2]% till next action",行動開始前、憑依先魔女のHPが[condition=1=2]%以上の場合、[att=102]、[att=103]がそれぞれ<color=#c00041>[formula=50+(8*level)]%</color>UPする。次の行動開始前まで持続,所憑依魔女行動開始時生命大於[condition=1=2]%時，提升[att=102]、[att=103]各<color=#c00041>[formula=50+(8*level)]%</color>，持續到下1次行動開始,
EffectName_301302001,,, ,,,
EffectName_301302002,,,0,,,
EffectName_301302003,,,0,,,
EffectName_301302010,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,Target: <color=#E7A23F>Single enemy</color>. Resilience DMG: <color=#c00041>[Param=4]%</color> of ATK,対象：<color=#E7A23F>敵1体</color>、攻撃力<color=#c00041>[Param=4]%</color>ぶんの根性値ダメージ,目標：<color=#E7A23F>敵方單體</color>，韌性傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301302011,常规伤害：<color=#c00041>[Param=4]%</color>倍率,常规伤害：<color=#c00041>[Param=4]%</color>倍率,Regular DMG: <color=#c00041>[Param=4]%</color> of ATK,通常ダメージ：<color=#c00041>[Param=4]%</color>攻撃力,常規傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301302012,<br>对目标施加[buff=301302060],对目标附加[param=2]层[buff=301302060],Inflict [param=2] stack(s) of [buff=301302060] on the target,対象に[buff=301302060]を[param=2]スタック付与する,對目標附加[param=2]層[buff=301302060],
EffectName_301302020,所凭依魔女[att=147]提高<color=#c00041>[Param=3]%</color>,所凭依魔女提高[att=147]<color=#c00041>[Param=3]%</color>,Nova's <color=#c00041>[att=147] +[Param=3]</color>,"憑依先の魔女の[att=147]が<color=#c00041>[Param=3]%</color>UPする,[time]",所憑依魔女提高[att=147]<color=#c00041>[Param=3]%</color>,
EffectName_301302030,每上阵1名人子星痕，我方全体魔女[att=102]提升<color=#c00041>[Param=3]%</color>,友方全体每上阵1名人子星痕，提升[att=102]<color=#c00041>[Param=3]%</color>,All allies' <color=#c00041>[att=102] +[Param=3]%</color> when there is 1 Earthborn Aster in battle,友方全体每上阵1名人子星痕，ステータス上昇[att=102]<color=#c00041>[Param=3]%</color>,友方全體每上陣1名人子星痕，提升[att=102]<color=#c00041>[Param=3]%</color>,
EffectName_301302040,每上阵1名人子星痕，[att=147]额外提高<color=#c00041>[Param=3]%</color>,每上阵一名人子星痕，额外提高[att=147]<color=#c00041>[Param=3]%</color>,Each Earthborn Aster inflicts <color=#c00041>[att=147] +[Param=3]%</color>,編成された人子ゴスペル1体につき、[att=147]が追加で<color=#c00041>[Param=3]%</color>UPする,每上陣一名人子星痕，額外提高[att=147]<color=#c00041>[Param=3]%</color>,
EffectName_301302050,当我方上阵3名人子星痕时，我方全体魔女[att=103]提升<color=#fe7058>[Param=3]%</color>,当友方全体上阵人子星痕达到3名时，提升我方全体[att=103]<color=#fe7058>[Param=3]%</color>,All allies' <color=#fe7058>[att=103] +[Param=3]%</color> when there are 3 Earthborn Asters in battle,3体以上の人子ゴスペルが編成されている場合、味方全体の[att=103]が<color=#fe7058>[Param=3]%</color>UPする,當友方全體上陣人子星痕達到3名時，提升我方全體[att=103]<color=#fe7058>[Param=3]%</color>,
EffectName_301302051,当我方上阵6名人子星痕时，我方全体魔女[att=102]提升<color=#c00041>[Param=3]%</color>,当友方全体上阵6名人子星痕时，提升我方全体[att=102]<color=#c00041>[Param=3]%</color>,All allies' <color=#c00041>[att=102] +[Param=3]%</color> when there are 6 Earthborn Asters in battle,6体以上の人子ゴスペルが編成されている場合、味方全体の[att=102]が<color=#c00041>[Param=3]%</color>UPする,當友方全體上陣6名人子星痕時，提升我方全體[att=102]<color=#c00041>[Param=3]%</color>,
EffectName_301302060,<color=#F9680D>号令</color>：负面效果，每次被攻击时，使攻击者恢复[att=101]上限<color=#11B44B>[param=4]%</color>的生命值，[time],"号令：攻击[301302060]拥有者的目标恢复自身最大生命值[param=4]%的生命值,[time]","Command: When attacking the holder of [301302060], restores [param=4]% of Max HP, [time]","号令：[301302060]状態の対象を攻撃した時、自身の最大HP[param=4]%ぶんのHPを回復する,[time]","號令：攻擊[301302060]擁有者的目標恢復自身最大生命值[param=4]%的生命值,[time]",
EffectName_301302070,<br>对目标施加[param=2]层[buff=301302060]，[buff=301302060]持续时间增加<color=#c00041>1</color>,对目标附加[param=2]层[buff=301302060]，[buff=301302060]持续时间在原有基础上+1,"Inflict [param=2] stack(s) of [buff=301302060] on the target, extending the duration by 1 action",対象に[buff=301302060]を[param=2]スタック付与する。[buff=301302060]の持続ターン+1,對目標附加[param=2]層[buff=301302060]，[buff=301302060]持續時間在原有基礎上+1,
EffectName_301302200,魔女每次行动结束时，[att=109]提升<color=#c00041>[formula=15+(3*level)]%</color>，<color=#FF00FF>该效果最高叠加5层</color>,每次行动后提升[att=109]<color=#c00041>[formula=20+(4*level)]%</color>，<color=#FF00FF>该效果最高叠加5层</color>,"<color=#c00041>[att=109] +[formula=20+(4*level)]%</color> after each action, up to <color=#FF00FF>5</color> stacks",毎回の行動終了後に[att=109]が<color=#c00041>[formula=20+(4*level)]%</color>UPする。この効果は最大<color=#FF00FF>5スタック</color>まで付与できる,每次行動後提升[att=109]<color=#c00041>[formula=20+(4*level)]%</color>，<color=#FF00FF>該效果最高疊加5層</color>,
EffectName_301302201,,,0,,,
EffectName_301302202,,,0,,,
EffectName_301302210,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,Target: <color=#E7A23F>Single enemy</color>. Resilience DMG: <color=#c00041>[Param=4]%</color> of ATK,対象：<color=#E7A23F>敵1体</color>、攻撃力<color=#c00041>[Param=4]%</color>ぶんの根性値ダメージ,目標：<color=#E7A23F>敵方單體</color>，韌性傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301302211,常规伤害：<color=#c00041>[Param=4]%</color>倍率,常规伤害：<color=#c00041>[Param=4]%</color>倍率,Regular DMG: <color=#c00041>[Param=4]%</color> of ATK,通常ダメージ：<color=#c00041>[Param=4]%</color>攻撃力,常規傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301302212,<br>对目标施加[param=2]层[buff=3007],<color=#FF00FF>[rand]%</color>概率对目标附加[param=2]层[buff=3007],<color=#FF00FF>[rand]%</color> chance to inflict [param=2] stack(s) of [buff=3007] on the target,<color=#FF00FF>[rand]%</color>の確率で対象に[buff=3007]を[param=2]スタック付与する,<color=#FF00FF>[rand]%</color>概率對目標附加[param=2]層[buff=3007],
EffectName_301302220,所凭依魔女[att=109]提升<color=#c00041>[param=3]%</color>，[time],"增加[att=109]<color=#c00041>[param=3]%</color>,[time]",<color=#c00041>[att=109] +[param=3]%</color>,"[att=109]が<color=#c00041>[param=3]%</color>UPする,[time]","增加[att=109]<color=#c00041>[param=3]%</color>,[time]",
EffectName_301302230,所凭依魔女[att=101]上限提升<color=#17C913>[param=3]%</color>,所凭依魔女提升[att=101]上限<color=#17C913>[param=3]%</color>,Nova's <color=#17C913>[att=101] +[param=3]%</color>,憑依先の魔女の[att=101]が<color=#17C913>[param=3]%</color>UPする,所憑依魔女提升[att=101]<color=#17C913>[param=3]%</color>,
EffectName_301302231,[att=103]提升<color=#fe7058>[Param=3]%</color>,提升[att=103]<color=#fe7058>[Param=3]%</color>,<color=#fe7058>[att=103] +[Param=3]%</color>,ステータス上昇[att=103]<color=#fe7058>[Param=3]%</color>,提升[att=103]<color=#fe7058>[Param=3]%</color>,
EffectName_301302240,<color=#FF00FF>[rand]%</color>概率对目标施加[buff=3008],同时<color=#FF00FF>[rand]%</color>概率对目标附加[param=2]层[buff=3008],<color=#FF00FF>[rand]%</color> chance to inflict [param=2] stack(s) of [buff=3008] on the target,<color=#FF00FF>[rand]%</color>の確率で対象に[param=2]を[buff=3008]スタック付与する,同時<color=#FF00FF>[rand]%</color>概率對目標附加[param=2]層[buff=3008],
EffectName_301302250,并获得[buff=4015]<color=#fe7058>[Param=3]%</color>，[time],"同时对自身赋予<color=#fe7058>[Param=3]%</color>[buff=4015],[time]","[buff=4015] <color=#fe7058>[Param=3]%</color>, [time]","自身に[buff=4015]を<color=#fe7058>[Param=3]%</color>付与する,[time]","同時對自身賦予<color=#fe7058>[Param=3]%</color>[buff=4015],[time]",
EffectName_301302260,所凭依魔女[att=101]上限提升<color=#17C913>[param=3]%</color>,所凭依魔女提升[att=101]上限<color=#17C913>[param=3]%</color>,Nova's <color=#17C913>[att=101] +[param=3]%</color>,憑依先の魔女の[att=101]が<color=#17C913>[param=3]%</color>UPする,所憑依魔女提升[att=101]<color=#17C913>[param=3]%</color>,
EffectName_301302261,[att=103]提升<color=#fe7058>[Param=3]%</color>,提升[att=103]<color=#fe7058>[Param=3]%</color>,<color=#fe7058>[att=103] +[Param=3]%</color>,ステータス上昇[att=103]<color=#fe7058>[Param=3]%</color>,提升[att=103]<color=#fe7058>[Param=3]%</color>,
EffectName_301302300,战斗首次造成常规伤害时，[att=118]提升<color=#c00041>[Param=3]%</color>,战斗首次造成常规伤害时，提升[att=118]<color=#c00041>[Param=3]%</color>,<color=#c00041>[att=118] +[Param=3]%</color> upon dealing regular DMG for the first time,戦闘で初めてダメージを与えた時、[att=118]が<color=#c00041>[Param=3]%</color>UPする,戰鬥首次造成常規傷害時，提升[att=118]<color=#c00041>[Param=3]%</color>,
EffectName_301302310,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,目标：<color=#E7A23F>敌方单体</color>，弱点系数：<color=#c00041>[Param=4]%</color>,Target: <color=#E7A23F>Single enemy</color>. Resilience DMG: <color=#c00041>[Param=4]%</color> of ATK,対象：<color=#E7A23F>敵1体</color>、攻撃力<color=#c00041>[Param=4]%</color>ぶんの根性値ダメージ,目標：<color=#E7A23F>敵方單體</color>，韌性傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301302311,常规伤害：<color=#c00041>[Param=4]%</color>倍率,常规伤害：<color=#c00041>[Param=4]%</color>倍率,Regular DMG: <color=#c00041>[Param=4]%</color> of ATK,通常ダメージ：<color=#c00041>[Param=4]%</color>攻撃力,常規傷害：<color=#c00041>[Param=4]%</color>攻擊力,
EffectName_301302312,<br>若该技能击杀目标则重置冷却时间,若该技能击杀目标则重置冷却时间,Resets CD if this skill kills the target,このスキルで敵を倒した場合、このスキルのターンがリセットされる,若該技能擊殺目標則重置冷卻時間,
EffectName_301302320,所凭依魔女[att=102]提升<color=#c00041>[Param=3]%</color>,所凭依魔女提升[att=102]<color=#c00041>[Param=3]%</color>,Nova's <color=#c00041>[att=102] +[Param=3]%</color>,憑依先の魔女の[att=102]が<color=#c00041>[Param=3]%</color>UPする,所憑依魔女提升[att=102]<color=#c00041>[Param=3]%</color>,
EffectName_301302330,所凭依魔女[att=118]提升<color=#c00041>[Param=3]%</color>,所凭依魔女提升[att=118]<color=#c00041>[Param=3]%</color>,Nova's <color=#c00041>[att=118] +[Param=3]%</color>,憑依先の魔女の[att=118]が<color=#c00041>[Param=3]%</color>UPする,所憑依魔女提升[att=118]<color=#c00041>[Param=3]%</color>,
EffectName_301302340,若攻击目标拥有[buff=4002]时，[att=112]额外提高<color=#c00041>[Param=3]%</color>,当目标有[buff=4002]时，额外提高[att=112]<color=#c00041>[Param=3]%</color>,Extra <color=#c00041>[att=112] +[Param=3]%</color> when the target is affected by [buff=4002],対象が[buff=4002]を付与されている時、[att=112]が追加で<color=#c00041>[Param=3]%</color>UPする,當目標有[buff=4002]時，額外提高[att=112]<color=#c00041>[Param=3]%</color>,
EffectName_301302350,同时所凭依魔女可再次行动,同时获得再动,An extra action,再行動を獲得する,同時獲得再動,
EffectName_301302351,本技能[buff=4003],该技能必中,This skill is an Absolute Hit,このスキルには必中が適用される,該技能必中,
