Id,AttrId,Desattr,,,Desc1,DescName,TargetType,Attrlv,Pvp,RefixValue,RefixPercent,RefixFixValue,RefixValueGrown,RefixPercentGrown,RefixFixValueGrown,SkillId,Icon
10000689,102,,杜达·戴维,9,,,"5,3016119",0,0,"20,20",,,,,,,
10000690,103,,杜达·戴维,10,,,"5,3016119",0,0,"8,8",,,,,,,
10000691,102,,塔嘉娜,1,,,"5,3016189",0,0,"20,20",,,,,,,
10000692,103,,塔嘉娜,2,,,"5,3016189",0,0,"8,8",,,,,,,
10000693,102,,塔嘉娜,3,,,"5,3016189",0,0,"20,20",,,,,,,
10000694,103,,塔嘉娜,4,,,"5,3016189",0,0,"8,8",,,,,,,
10000695,102,,塔嘉娜,5,,,"5,3016189",0,0,"20,20",,,,,,,
10000696,103,,塔嘉娜,6,,,"5,3016189",0,0,"8,8",,,,,,,
10000697,102,,塔嘉娜,7,,,"5,3016189",0,0,"20,20",,,,,,,
10000698,103,,塔嘉娜,8,,,"5,3016189",0,0,"8,8",,,,,,,
10000699,102,,塔嘉娜,9,,,"5,3016189",0,0,"20,20",,,,,,,
10000700,103,,塔嘉娜,10,,,"5,3016189",0,0,"8,8",,,,,,,
10000701,102,,卡洛蒂,1,,,"5,3014028",0,0,"20,20",,,,,,,
10000702,103,,卡洛蒂,2,,,"5,3014028",0,0,"8,8",,,,,,,
10000703,102,,卡洛蒂,3,,,"5,3014028",0,0,"20,20",,,,,,,
10000704,103,,卡洛蒂,4,,,"5,3014028",0,0,"8,8",,,,,,,
10000705,102,,卡洛蒂,5,,,"5,3014028",0,0,"20,20",,,,,,,
10000706,103,,卡洛蒂,6,,,"5,3014028",0,0,"8,8",,,,,,,
10000707,102,,卡洛蒂,7,,,"5,3014028",0,0,"20,20",,,,,,,
10000708,103,,卡洛蒂,8,,,"5,3014028",0,0,"8,8",,,,,,,
10000709,102,,卡洛蒂,9,,,"5,3014028",0,0,"20,20",,,,,,,
10000710,103,,卡洛蒂,10,,,"5,3014028",0,0,"8,8",,,,,,,
10000711,102,,黑音,1,,,"5,3013011",0,0,"20,20",,,,,,,
10000712,103,,黑音,2,,,"5,3013011",0,0,"8,8",,,,,,,
10000713,102,,黑音,3,,,"5,3013011",0,0,"20,20",,,,,,,
10000714,103,,黑音,4,,,"5,3013011",0,0,"8,8",,,,,,,
10000715,102,,黑音,5,,,"5,3013011",0,0,"20,20",,,,,,,
10000716,103,,黑音,6,,,"5,3013011",0,0,"8,8",,,,,,,
10000717,102,,黑音,7,,,"5,3013011",0,0,"20,20",,,,,,,
10000718,103,,黑音,8,,,"5,3013011",0,0,"8,8",,,,,,,
10000719,102,,黑音,9,,,"5,3013011",0,0,"20,20",,,,,,,
10000720,103,,黑音,10,,,"5,3013011",0,0,"8,8",,,,,,,
10000721,102,,白夜,1,,,"5,3013012",0,0,"20,20",,,,,,,
10000722,103,,白夜,2,,,"5,3013012",0,0,"8,8",,,,,,,
10000723,102,,白夜,3,,,"5,3013012",0,0,"20,20",,,,,,,
10000724,103,,白夜,4,,,"5,3013012",0,0,"8,8",,,,,,,
10000725,102,,白夜,5,,,"5,3013012",0,0,"20,20",,,,,,,
10000726,103,,白夜,6,,,"5,3013012",0,0,"8,8",,,,,,,
10000727,102,,白夜,7,,,"5,3013012",0,0,"20,20",,,,,,,
10000728,103,,白夜,8,,,"5,3013012",0,0,"8,8",,,,,,,
10000729,102,,白夜,9,,,"5,3013012",0,0,"20,20",,,,,,,
10000730,103,,白夜,10,,,"5,3013012",0,0,"8,8",,,,,,,
10000731,102,,诺亚,1,,,"5,3016022",0,0,"20,20",,,,,,,
10000732,103,,诺亚,2,,,"5,3016022",0,0,"8,8",,,,,,,
10000733,102,,诺亚,3,,,"5,3016022",0,0,"20,20",,,,,,,
10000734,103,,诺亚,4,,,"5,3016022",0,0,"8,8",,,,,,,
10000735,102,,诺亚,5,,,"5,3016022",0,0,"20,20",,,,,,,
10000736,103,,诺亚,6,,,"5,3016022",0,0,"8,8",,,,,,,
10000737,102,,诺亚,7,,,"5,3016022",0,0,"20,20",,,,,,,
10000738,103,,诺亚,8,,,"5,3016022",0,0,"8,8",,,,,,,
10000739,102,,诺亚,9,,,"5,3016022",0,0,"20,20",,,,,,,
10000740,103,,诺亚,10,,,"5,3016022",0,0,"8,8",,,,,,,
10000741,102,,爱尔维拉,1,,,"5,3016191",0,0,"20,20",,,,,,,
10000742,103,,爱尔维拉,2,,,"5,3016191",0,0,"8,8",,,,,,,
10000743,102,,爱尔维拉,3,,,"5,3016191",0,0,"20,20",,,,,,,
10000744,103,,爱尔维拉,4,,,"5,3016191",0,0,"8,8",,,,,,,
10000745,102,,爱尔维拉,5,,,"5,3016191",0,0,"20,20",,,,,,,
10000746,103,,爱尔维拉,6,,,"5,3016191",0,0,"8,8",,,,,,,
10000747,102,,爱尔维拉,7,,,"5,3016191",0,0,"20,20",,,,,,,
10000748,103,,爱尔维拉,8,,,"5,3016191",0,0,"8,8",,,,,,,
10000749,102,,爱尔维拉,9,,,"5,3016191",0,0,"20,20",,,,,,,
10000750,103,,爱尔维拉,10,,,"5,3016191",0,0,"8,8",,,,,,,
30130010,0,0,格蕾,英灵羽饰,,,0,0,0,,,,,,,30130010,
30130030,0,0,阿涅克丝,雷兽之尾,,,0,0,0,,,,,,,30130030,
30130040,0,0,炽爱,秩序羽翼,,,0,0,0,,,,,,,30130040,
30130060,0,0,水仙,人鱼耳的模型,,,0,0,0,,,,,,,30130060,
30130070,0,0,菲莉希亚,游侠勋章,,,0,0,0,,,,,,,30130070,
30130080,0,0,梅露特,红色咔呢,,,0,0,0,,,,,,,30130080,
30130090,0,0,奈奈芙,魔术师帽,,,0,0,0,,,,,,,30130090,
30130140,0,0,玛瑙,药香绒尾,,,0,0,0,,,,,,,30130140,
30130150,0,0,哀歌,白蕊纸贴,,,0,0,0,,,,,,,30130150,
30130170,0,0,波斯菊,兔子的耳朵,,,0,0,0,,,,,,,30130170,
30130180,0,0,爱琳,优雅缎带,,,0,0,0,,,,,,,30130180,
30130190,0,0,库萝心,偶像纹身贴纸,,,0,0,0,,,,,,,30130190,
30130200,0,0,维达,女巫肤色,,,0,0,0,,,,,,,30130200,
30130220,0,0,莱拉,骑士肩甲,,,0,0,0,,,,,,,30130220,
30130230,0,0,芙洛拉,精灵飘带,,,0,0,0,,,,,,,30130230,
30130250,0,0,多萝西,平衡呆毛,,,0,0,0,,,,,,,30130250,
30140010,0,0,普琳普顿,胡狼尾饰,,,0,0,0,,,,,,,30140010,
30140030,0,0,焰心,澄澈之心,,,0,0,0,,,,,,,30140030,
30140040,0,0,索菲,白犀号角,,,0,0,0,,,,,,,30140040,
30140050,0,0,弥生,天明鹿角,,,0,0,0,,,,,,,30140050,
30140120,0,0,未来,绿色领结,,,0,0,0,,,,,,,30140120,
30140160,0,0,杏林,紧急创可贴,,,0,0,0,,,,,,,30140160,
30140180,0,0,诗娅,旅行腰包,,,0,0,0,,,,,,,30140180,
30140190,0,0,艾什尔,魅影腰带,,,0,0,0,,,,,,,30140190,
30140200,0,0,阿波菲斯,冷酷贴纸,,,0,0,0,,,,,,,30140200,
30140210,0,0,纳菲,小恶魔尾,,,0,0,0,,,,,,,30140210,
30140220,0,0,丘吉尔,爱神礼帽,,,0,0,0,,,,,,,30140220,
30140230,0,0,神光,曜日天冠,,,0,0,0,,,,,,,30140230,
30140240,0,0,雷雷,忍者面罩,,,0,0,0,,,,,,,30140240,
30140250,0,0,安普莎,魔偶发型,,,0,0,0,,,,,,,30140250,
30140260,0,0,库萝爱,炎之獠牙,,,0,0,0,,,,,,,30140260,
30140270,0,0,贝拉,命定宣告,,,0,0,0,,,,,,,30140270,
30140290,0,0,贝儿,童话甜点,,,0,0,0,,,,,,,30140290,
30140300,0,0,安娜,纯洁恋情,,,0,0,0,,,,,,,30140300,
30150020,0,0,丹妮,崇高龙尾,,,0,0,0,,,,,,,30150020,
30150040,0,0,耶坦尼娅,水色睿智,,,0,0,0,,,,,,,30150040,
30150060,0,0,希夕莉,纯洁祈愿,,,0,0,0,,,,,,,30150060,
30150070,0,0,萨拉,夜之肌肤,,,0,0,0,,,,,,,30150070,
30150080,0,0,牧,“尽头”,,,0,0,0,,,,,,,30150080,
30160090,0,0,吉拉蒂亚,纯白龙尾,,,0,0,0,,,,,,,30160090,
30160110,0,0,卡萝琳,鬼魅幽兰,,,0,0,0,,,,,,,30160110,
30160130,0,0,克尔苏娜,青蛙发带,,,0,0,0,,,,,,,30160130,
30160170,0,0,罗莎莉,颂诗胸针,,,0,0,0,,,,,,,30160170,
30160230,0,0,佩内洛普,怠惰的愿珠,,,0,0,0,,,,,,,30160230,
30160310,0,0,小闪,深渊眼眸,,,0,0,0,,,,,,,30160310,
30160380,0,0,仙蒂,小熊帽,,,0,0,0,,,,,,,30160380,
30160780,0,0,昔莱,堕落之触,,,0,0,0,,,,,,,30160780,
30161300,0,0,伊卡洛斯,航海眼罩,,,0,0,0,,,,,,,30161300,
30140090,0,0,桃,青铜面具,,,0,0,0,,,,,,,30140090,
30140310,0,0,伊拉,青鸟之翎,,,0,0,0,,,,,,,30140310,
30161870,0,0,异邦波斯菊,卯兔布偶,,,0,0,0,,,,,,,30161870,
30160680,0,0,贝卡丝,世界之泪,,,0,0,0,,,,,,,30160680,
30160100,0,0,瑞比娅,流民万用刀,,,0,0,0,,,,,,,,
30160240,0,0,塞蕾丝蒂娜,荣耀弯角,,,0,0,0,,,,,,,,
30160200,0,0,奈奥米,古董眼镜,,,0,0,0,,,,,,,30160200,
30160490,0,0,艾琳娜,世界之泪,,,0,0,0,,,,,,,,
30140110,0,0,艾斯塔利亚,聆听者的秘钥,,,0,0,0,,,,,,,,
30161880,0,0,极焰,决心,,,0,0,0,,,,,,,,
30140020,0,0,黛比,迷声金铃,,,0,0,0,,,,,,,30140020,
30160160,0,0,露易丝,糖果腰包,,,0,0,0,,,,,,,,
30140060,0,0,恋花,远行腿环,,,0,0,0,,,,,,,,
30140170,0,0,花梨,引路蝶,,,0,0,0,,,,,,,,
30130130,0,0,菲尔盖娜,虔诚之握,,,0,0,0,,,,,,,,
30150010,0,0,诺维雅,瑰丽之人,,,0,0,0,,,,,,,,
30170010,0,0,雪泉,纯白蝴蝶,,,0,0,0,,,,,,,,
30170020,0,0,雪不归,雪之花,,,0,0,0,,,,,,,,
30161190,0,0,杜达·戴维,无名的胸针,,,0,0,0,,,,,,,,
30161890,0,0,塔嘉娜,灰烬的咏叹,,,0,0,0,,,,,,,,
30140280,0,0,卡洛蒂,星雪袖套,,,0,0,0,,,,,,,,
30161910,0,0,爱尔维拉,圣之光色,,,0,0,0,,,,,,,30161910,
30130011,0,0,格蕾,技能等级+1,,,0,0,0,,,,,,,301300190,
30130031,0,0,阿涅克丝,技能等级+1,,,0,0,0,,,,,,,301300390,
30130041,0,0,炽爱,技能等级+1,,,0,0,0,,,,,,,301300490,
30130061,0,0,水仙,技能等级+1,,,0,0,0,,,,,,,301300690,
30130071,0,0,菲莉希亚,技能等级+1,,,0,0,0,,,,,,,301300790,
30130081,0,0,梅露特,技能等级+1,,,0,0,0,,,,,,,301300890,
30130091,0,0,奈奈芙,技能等级+1,,,0,0,0,,,,,,,301300990,
30130141,0,0,玛瑙,技能等级+1,,,0,0,0,,,,,,,301301490,
30130151,0,0,哀歌,技能等级+1,,,0,0,0,,,,,,,301301590,
30130171,0,0,波斯菊,技能等级+1,,,0,0,0,,,,,,,301301790,
30130181,0,0,爱琳,技能等级+1,,,0,0,0,,,,,,,301301890,
30130191,0,0,库萝心,技能等级+1,,,0,0,0,,,,,,,301301990,
30130201,0,0,维达,技能等级+1,,,0,0,0,,,,,,,301302090,
30130221,0,0,莱拉,技能等级+1,,,0,0,0,,,,,,,301302290,
30130231,0,0,芙洛拉,技能等级+1,,,0,0,0,,,,,,,301302390,
30130251,0,0,多萝西,技能等级+1,,,0,0,0,,,,,,,301302590,
30140011,0,0,普琳普顿,技能等级+1,,,0,0,0,,,,,,,301400190,
30140031,0,0,焰心,技能等级+1,,,0,0,0,,,,,,,301400390,
30140041,0,0,索菲,技能等级+1,,,0,0,0,,,,,,,301400490,
30140051,0,0,弥生,技能等级+1,,,0,0,0,,,,,,,301400590,
30140121,0,0,未来,技能等级+1,,,0,0,0,,,,,,,301401290,
30140161,0,0,杏林,技能等级+1,,,0,0,0,,,,,,,301401690,
30140181,0,0,诗娅,技能等级+1,,,0,0,0,,,,,,,301401890,
30140191,0,0,艾什尔,技能等级+1,,,0,0,0,,,,,,,301401990,
30140201,0,0,阿波菲斯,技能等级+1,,,0,0,0,,,,,,,301402090,
30140211,0,0,纳菲,技能等级+1,,,0,0,0,,,,,,,301402190,
30140221,0,0,丘吉尔,技能等级+1,,,0,0,0,,,,,,,301402290,
30140231,0,0,神光,技能等级+1,,,0,0,0,,,,,,,301402390,
30140241,0,0,雷雷,技能等级+1,,,0,0,0,,,,,,,301402490,
30140251,0,0,安普莎,技能等级+1,,,0,0,0,,,,,,,301402590,
30140261,0,0,库萝爱,技能等级+1,,,0,0,0,,,,,,,301402690,
30140271,0,0,贝拉,技能等级+1,,,0,0,0,,,,,,,301402790,
30140291,0,0,贝儿,技能等级+1,,,0,0,0,,,,,,,301402990,
30140301,0,0,安娜,技能等级+1,,,0,0,0,,,,,,,301403090,
30150021,0,0,丹妮,技能等级+1,,,0,0,0,,,,,,,301500290,
30150041,0,0,耶坦尼娅,技能等级+1,,,0,0,0,,,,,,,301500490,
30150061,0,0,希夕莉,技能等级+1,,,0,0,0,,,,,,,301500690,
30150071,0,0,萨拉,技能等级+1,,,0,0,0,,,,,,,301500790,
30150081,0,0,牧,技能等级+1,,,0,0,0,,,,,,,301500890,
30160091,0,0,吉拉蒂亚,技能等级+1,,,0,0,0,,,,,,,301600990,
30160111,0,0,卡萝琳,技能等级+1,,,0,0,0,,,,,,,301601190,
30160131,0,0,克尔苏娜,技能等级+1,,,0,0,0,,,,,,,301601390,
30160171,0,0,罗莎莉,技能等级+1,,,0,0,0,,,,,,,301601790,
30160231,0,0,佩内洛普,技能等级+1,,,0,0,0,,,,,,,301602390,
30160311,0,0,小闪,技能等级+1,,,0,0,0,,,,,,,301603190,
30160381,0,0,仙蒂,技能等级+1,,,0,0,0,,,,,,,301603890,
30160781,0,0,昔莱,技能等级+1,,,0,0,0,,,,,,,301607890,
30161301,0,0,伊卡洛斯,技能等级+1,,,0,0,0,,,,,,,301613090,
30140091,0,0,桃,技能等级+1,,,0,0,0,,,,,,,301400990,
30140311,0,0,伊拉,技能等级+1,,,0,0,0,,,,,,,301403190,
30161871,0,0,异邦波斯菊,技能等级+1,,,0,0,0,,,,,,,301618790,
30160681,0,0,贝卡丝,技能等级+1,,,0,0,0,,,,,,,301606890,
30160101,0,0,瑞比娅,技能等级+1,,,0,0,0,,,,,,,301601090,
30160241,0,0,塞蕾丝蒂娜,技能等级+1,,,0,0,0,,,,,,,301602490,
30160201,0,0,奈奥米,技能等级+1,,,0,0,0,,,,,,,301602090,
30160491,0,0,艾琳娜,技能等级+1,,,0,0,0,,,,,,,301604990,
30140111,0,0,艾斯塔利亚,技能等级+1,,,0,0,0,,,,,,,301401190,
30161881,0,0,极焰,技能等级+1,,,0,0,0,,,,,,,301618890,
30140021,0,0,黛比,技能等级+1,,,0,0,0,,,,,,,301400290,
30160161,0,0,露易丝,技能等级+1,,,0,0,0,,,,,,,301601690,
30140061,0,0,恋花,技能等级+1,,,0,0,0,,,,,,,301400690,
30140171,0,0,花梨,技能等级+1,,,0,0,0,,,,,,,301401790,
30130131,0,0,菲尔盖娜,技能等级+1,,,0,0,0,,,,,,,301301390,
30150011,0,0,诺维雅,技能等级+1,,,0,0,0,,,,,,,301500190,
30170011,0,0,雪泉,技能等级+1,,,0,0,0,,,,,,,301700190,
30170021,0,0,雪不归,技能等级+1,,,0,0,0,,,,,,,301700290,
30161191,0,0,杜达·戴维,技能等级+1,,,0,0,0,,,,,,,301611990,
30161891,0,0,塔嘉娜,技能等级+1,,,0,0,0,,,,,,,301618990,
30140281,0,0,卡洛蒂,技能等级+1,,,0,0,0,,,,,,,301402890,
30161911,0,0,爱尔维拉,技能等级+1,,,0,0,0,,,,,,,301619190,
30100001,102,AttrRefix_name_102_3,,攻+5%,,,2,0,0,,"50,50",,,"50,50",,,
30100002,101,AttrRefix_name_101_3,,血+5%,,,2,0,0,,"50,50",,,"50,50",,,
30100003,103,AttrRefix_name_103_3,,防+5%,,,2,0,0,,"50,50",,,"50,50",,,
30100004,104,AttrRefix_name_104_3,,韧+5%,,,2,0,0,,"50,50",,,"50,50",,,
30100005,105,,,速度+1,,,2,0,0,"1,1",,,"1,1",,,,
30100006,102,AttrRefix_name_102_3,,攻+10%,,,2,0,0,,"100,100",,,"100,100",,,
30100007,101,AttrRefix_name_101_3,,血+10%,,,2,0,0,,"100,100",,,"100,100",,,
30100008,103,AttrRefix_name_103_3,,防+10%,,,2,0,0,,"100,100",,,"100,100",,,
30100009,104,AttrRefix_name_104_3,,韧+10%,,,2,0,0,,"100,100",,,"100,100",,,
30100010,105,,,速度+1,,,2,0,0,"1,1",,,"1,1",,,,
9999,0,0,卡洛蒂,技能等级+1,,,0,0,0,,,,,,,30130033,
30200001,102,AttrRefix_name_102_3,心契词条,攻+5%,,,2,0,0,,"50,50",,,"50,50",,,
30200002,101,AttrRefix_name_101_3,心契词条,血+5%,,,2,0,0,,"50,50",,,"50,50",,,
30200003,103,AttrRefix_name_103_3,心契词条,防+5%,,,2,0,0,,"50,50",,,"50,50",,,
30200004,104,AttrRefix_name_104_3,心契词条,韧+5%,,,2,0,0,,"50,50",,,"50,50",,,
810100,101,,,,,,1,,,,"-500,-500",,,,,,hp_reduce
810101,101,,,,,,1,,,,"40,40",,,,,,hp_up
810102,101,,,,,,1,,,,"60,60",,,,,,hp_up
810103,101,,,,,,1,,,,"80,80",,,,,,hp_up
810104,101,,,,,,1,,,,"100,100",,,,,,hp_up
810111,101,,,,,,1,,,,"60,60",,,,,,hp_up
810112,101,,,,,,1,,,,"90,90",,,,,,hp_up
810113,101,,,,,,1,,,,"120,120",,,,,,hp_up
810114,101,,,,,,1,,,,"150,150",,,,,,hp_up
810121,101,,,,,,1,,,,"80,80",,,,,,hp_up
810122,101,,,,,,1,,,,"120,120",,,,,,hp_up
810123,101,,,,,,1,,,,"160,160",,,,,,hp_up
810124,101,,,,,,1,,,,"200,200",,,,,,hp_up
810201,102,,,,,,1,,,,"40,40",,,,,,atk_up
810202,102,,,,,,1,,,,"60,60",,,,,,atk_up
810203,102,,,,,,1,,,,"80,80",,,,,,atk_up
810204,102,,,,,,1,,,,"100,100",,,,,,atk_up
810211,102,,,,,,1,,,,"60,60",,,,,,atk_up
810212,102,,,,,,1,,,,"90,90",,,,,,atk_up
810213,102,,,,,,1,,,,"120,120",,,,,,atk_up
810214,102,,,,,,1,,,,"150,150",,,,,,atk_up
810221,102,,,,,,1,,,,"80,80",,,,,,atk_up
810222,102,,,,,,1,,,,"120,120",,,,,,atk_up
810223,102,,,,,,1,,,,"160,160",,,,,,atk_up
810224,102,,,,,,1,,,,"200,200",,,,,,atk_up
810301,103,,,,,,1,,,,"40,40",,,,,,additional_armor_up
810302,103,,,,,,1,,,,"60,60",,,,,,additional_armor_up
810303,103,,,,,,1,,,,"80,80",,,,,,additional_armor_up
810304,103,,,,,,1,,,,"100,100",,,,,,additional_armor_up
810311,103,,,,,,1,,,,"60,60",,,,,,additional_armor_up
810312,103,,,,,,1,,,,"90,90",,,,,,additional_armor_up
810313,103,,,,,,1,,,,"120,120",,,,,,additional_armor_up
810314,103,,,,,,1,,,,"150,150",,,,,,additional_armor_up
810321,103,,,,,,1,,,,"80,80",,,,,,additional_armor_up
810322,103,,,,,,1,,,,"120,120",,,,,,additional_armor_up
810323,103,,,,,,1,,,,"160,160",,,,,,additional_armor_up
810324,103,,,,,,1,,,,"200,200",,,,,,additional_armor_up
810401,104,,,,,,1,,,,"40,40",,,,,,weak_resist_up
810402,104,,,,,,1,,,,"60,60",,,,,,weak_resist_up
810403,104,,,,,,1,,,,"80,80",,,,,,weak_resist_up
810404,104,,,,,,1,,,,"100,100",,,,,,weak_resist_up
810411,104,,,,,,1,,,,"60,60",,,,,,weak_resist_up
810412,104,,,,,,1,,,,"90,90",,,,,,weak_resist_up
810413,104,,,,,,1,,,,"120,120",,,,,,weak_resist_up
810414,104,,,,,,1,,,,"150,150",,,,,,weak_resist_up
810421,104,,,,,,1,,,,"80,80",,,,,,weak_resist_up
810422,104,,,,,,1,,,,"120,120",,,,,,weak_resist_up
810423,104,,,,,,1,,,,"160,160",,,,,,weak_resist_up
810424,104,,,,,,1,,,,"200,200",,,,,,weak_resist_up
810501,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810502,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810503,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810504,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810511,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810512,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810513,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810514,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810521,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810522,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810523,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810524,105,,,,,,1,,,,"20,20",,,,,,act_count_up
810701,107,,,,,,1,,,"20,20",,,,,,,abnormal_all_up
810702,107,,,,,,1,,,"30,30",,,,,,,abnormal_all_up
810703,107,,,,,,1,,,"40,40",,,,,,,abnormal_all_up
810704,107,,,,,,1,,,"50,50",,,,,,,abnormal_all_up
810711,107,,,,,,1,,,"30,30",,,,,,,abnormal_all_up
810712,107,,,,,,1,,,"45,45",,,,,,,abnormal_all_up
810713,107,,,,,,1,,,"60,60",,,,,,,abnormal_all_up
810714,107,,,,,,1,,,"75,75",,,,,,,abnormal_all_up
810721,107,,,,,,1,,,"40,40",,,,,,,abnormal_all_up
810722,107,,,,,,1,,,"60,60",,,,,,,abnormal_all_up
810723,107,,,,,,1,,,"80,80",,,,,,,abnormal_all_up
810724,107,,,,,,1,,,"100,100",,,,,,,abnormal_all_up
810801,108,,,,,,1,,,"20,20",,,,,,,abnormal_resist_all_up
810802,108,,,,,,1,,,"30,30",,,,,,,abnormal_resist_all_up
810803,108,,,,,,1,,,"40,40",,,,,,,abnormal_resist_all_up
810804,108,,,,,,1,,,"50,50",,,,,,,abnormal_resist_all_up
810811,108,,,,,,1,,,"30,30",,,,,,,abnormal_resist_all_up
810812,108,,,,,,1,,,"45,45",,,,,,,abnormal_resist_all_up
810813,108,,,,,,1,,,"60,60",,,,,,,abnormal_resist_all_up
810814,108,,,,,,1,,,"75,75",,,,,,,abnormal_resist_all_up
810821,108,,,,,,1,,,"40,40",,,,,,,abnormal_resist_all_up
810822,108,,,,,,1,,,"60,60",,,,,,,abnormal_resist_all_up
810823,108,,,,,,1,,,"80,80",,,,,,,abnormal_resist_all_up
810824,108,,,,,,1,,,"100,100",,,,,,,abnormal_resist_all_up
810901,109,,,,,,1,,,"20,20",,,,,,,weak_efficiency _up
810902,109,,,,,,1,,,"30,30",,,,,,,weak_efficiency _up
810903,109,,,,,,1,,,"40,40",,,,,,,weak_efficiency _up
810904,109,,,,,,1,,,"50,50",,,,,,,weak_efficiency _up
810921,109,,,,,,1,,,"40,40",,,,,,,weak_efficiency _up
810922,109,,,,,,1,,,"60,60",,,,,,,weak_efficiency _up
810923,109,,,,,,1,,,"80,80",,,,,,,weak_efficiency _up
810924,109,,,,,,1,,,"100,100",,,,,,,weak_efficiency _up
811321,113,,,,,,1,,,"40,40",,,,,,,damage_resist_up
811322,113,,,,,,1,,,"60,60",,,,,,,damage_resist_up
811323,113,,,,,,1,,,"80,80",,,,,,,damage_resist_up
811324,113,,,,,,1,,,"100,100",,,,,,,damage_resist_up
811401,114,,,,,,1,,,"20,20",,,,,,,fixed_armor_up
811402,114,,,,,,1,,,"30,30",,,,,,,fixed_armor_up
811403,114,,,,,,1,,,"40,40",,,,,,,fixed_armor_up
811404,114,,,,,,1,,,"50,50",,,,,,,fixed_armor_up
811421,114,,,,,,1,,,"40,40",,,,,,,fixed_armor_up
811422,114,,,,,,1,,,"60,60",,,,,,,fixed_armor_up
811423,114,,,,,,1,,,"80,80",,,,,,,fixed_armor_up
811424,114,,,,,,1,,,"100,100",,,,,,,fixed_armor_up
811611,116,,,,,,1,,,"30,30",,,,,,,penetration_percentage_up
811612,116,,,,,,1,,,"45,45",,,,,,,penetration_percentage_up
811613,116,,,,,,1,,,"60,60",,,,,,,penetration_percentage_up
811614,116,,,,,,1,,,"75,75",,,,,,,penetration_percentage_up
812001,120,,,,,,1,,,"20,20",,,,,,,def_enhance_up
812002,120,,,,,,1,,,"30,30",,,,,,,def_enhance_up
812003,120,,,,,,1,,,"40,40",,,,,,,def_enhance_up
812004,120,,,,,,1,,,"50,50",,,,,,,def_enhance_up
812011,120,,,,,,1,,,"30,30",,,,,,,def_enhance_up
812012,120,,,,,,1,,,"45,45",,,,,,,def_enhance_up
812013,120,,,,,,1,,,"60,60",,,,,,,def_enhance_up
812014,120,,,,,,1,,,"75,75",,,,,,,def_enhance_up
812101,121,,,,,,1,,,"20,20",,,,,,,hp_heal_round
812102,121,,,,,,1,,,"30,30",,,,,,,hp_heal_round
812103,121,,,,,,1,,,"40,40",,,,,,,hp_heal_round
812104,121,,,,,,1,,,"50,50",,,,,,,hp_heal_round
812111,121,,,,,,1,,,"30,30",,,,,,,hp_heal_round
812112,121,,,,,,1,,,"45,45",,,,,,,hp_heal_round
812113,121,,,,,,1,,,"60,60",,,,,,,hp_heal_round
812114,121,,,,,,1,,,"75,75",,,,,,,hp_heal_round
812121,121,,,,,,1,,,"40,40",,,,,,,hp_heal_round
812122,121,,,,,,1,,,"60,60",,,,,,,hp_heal_round
812123,121,,,,,,1,,,"80,80",,,,,,,hp_heal_round
812124,121,,,,,,1,,,"100,100",,,,,,,hp_heal_round
812321,123,,,,,,1,,,"40,40",,,,,,,skill_attack_damage_up
812322,123,,,,,,1,,,"60,60",,,,,,,skill_attack_damage_up
812323,123,,,,,,1,,,"80,80",,,,,,,skill_attack_damage_up
812324,123,,,,,,1,,,"100,100",,,,,,,skill_attack_damage_up
812421,124,,,,,,1,,,"40,40",,,,,,,skill_damage_up
812422,124,,,,,,1,,,"60,60",,,,,,,skill_damage_up
812423,124,,,,,,1,,,"80,80",,,,,,,skill_damage_up
812424,124,,,,,,1,,,"100,100",,,,,,,skill_damage_up
813301,133,,,,,,1,,,"20,20",,,,,,,thorns_enhance_up
813302,133,,,,,,1,,,"30,30",,,,,,,thorns_enhance_up
813303,133,,,,,,1,,,"40,40",,,,,,,thorns_enhance_up
813304,133,,,,,,1,,,"50,50",,,,,,,thorns_enhance_up
813321,133,,,,,,1,,,"40,40",,,,,,,thorns_enhance_up
813322,133,,,,,,1,,,"60,60",,,,,,,thorns_enhance_up
813323,133,,,,,,1,,,"80,80",,,,,,,thorns_enhance_up
813324,133,,,,,,1,,,"100,100",,,,,,,thorns_enhance_up
813401,134,,,,,,1,,,"20,20",,,,,,,shield_enhance_up
813402,134,,,,,,1,,,"30,30",,,,,,,shield_enhance_up
813403,134,,,,,,1,,,"40,40",,,,,,,shield_enhance_up
813404,134,,,,,,1,,,"50,50",,,,,,,shield_enhance_up
813521,135,,,,,,1,,,"40,40",,,,,,,shield_enhance_up
813522,135,,,,,,1,,,"60,60",,,,,,,shield_enhance_up
813523,135,,,,,,1,,,"80,80",,,,,,,shield_enhance_up
813524,135,,,,,,1,,,"100,100",,,,,,,shield_enhance_up
