StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes
30405,30404,1,stage_name_30405,0-5,传道记忆5,,3,1,2,304050,"304051,304052,304053",304054,0,0,,,,"1000004,35",9900,"1,410000",0,304,30405,0,304051;304052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"304052,50030405",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30405,
30406,30405,1,stage_name_30406,0-6,传道记忆6,,3,1,2,304060,"304061,304062,304063",304064,0,0,,,,"1000004,40",9900,"1,470000",0,304,30406,0,304061;304062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"304062,50030406",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30406,
30501,10202,1,stage_name_30501,0-1,君王记忆1,,3,1,0,305010,"305011,305012,305013",305014,0,0,,,,"1000004,20",9900,"1,58000",0,305,30501,0,305011,,0,"0,101,-450;0,102,-450;0,103,-450;0,104,-450;0,105,-240",0,0,0,"305012,50030501",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30501,
30502,30501,1,stage_name_30502,0-2,君王记忆2,,3,1,0,305020,"305021,305022,305023",305024,0,0,,,,"1000004,25",9900,"1,83000",0,305,30502,0,305021,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,0,"305022,50030502",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30502,
30503,30502,1,stage_name_30503,0-3,君王记忆3,,3,1,0,305030,"305031,305032,305033",305034,0,0,,,,"1000004,25",9900,"1,165000",0,305,30503,0,305031,,0,"0,101,-250;0,102,-250;0,103,-250;0,104,-250;0,105,-75",0,0,0,"305032,50030503",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30503,
30504,30503,1,stage_name_30504,0-4,君王记忆4,,3,1,2,305040,"305041,305042,305043",305044,0,0,,,,"1000004,30",9900,"1,284000",0,305,30504,0,305041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,0,"305042,50030504",,,,"ui_bk_gq_zi_biao_4,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30504,
30505,30504,1,stage_name_30505,0-5,君王记忆5,,3,1,2,305050,"305051,305052,305053",305054,0,0,,,,"1000004,35",9900,"1,410000",0,305,30505,0,305051;305052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"305052,50030505",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30505,
30506,30505,1,stage_name_30506,0-6,君王记忆6,,3,1,2,305060,"305061,305062,305063",305064,0,0,,,,"1000004,40",9900,"1,470000",0,305,30506,0,305061;305062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"305062,50030506",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30506,
30601,10202,1,stage_name_30601,0-1,仆从记忆1,,3,1,0,306010,"306011,306012,306013",306014,0,0,,,,"1000004,20",9900,"1,58000",0,306,30601,0,306011,,0,"0,101,-450;0,102,-450;0,103,-450;0,104,-450;0,105,-240",0,0,0,"306012,50030601",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30601,
30602,30601,1,stage_name_30602,0-2,仆从记忆2,,3,1,0,306020,"306021,306022,306023",306024,0,0,,,,"1000004,25",9900,"1,83000",0,306,30602,0,306021,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,0,"306022,50030602",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30602,
30603,30602,1,stage_name_30603,0-3,仆从记忆3,,3,1,0,306030,"306031,306032,306033",306034,0,0,,,,"1000004,25",9900,"1,165000",0,306,30603,0,306031,,0,"0,101,-250;0,102,-250;0,103,-250;0,104,-250;0,105,-75",0,0,0,"306032,50030603",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30603,
30604,30603,1,stage_name_30604,0-4,仆从记忆4,,3,1,2,306040,"306041,306042,306043",306044,0,0,,,,"1000004,30",9900,"1,284000",0,306,30604,0,306041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,0,"306042,50030604",,,,"ui_bk_gq_zi_biao_4,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30604,
30605,30604,1,stage_name_30605,0-5,仆从记忆5,,3,1,2,306050,"306051,306052,306053",306054,0,0,,,,"1000004,35",9900,"1,410000",0,306,30605,0,306051;306052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"306052,50030605",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30605,
30606,30605,1,stage_name_30606,0-6,仆从记忆6,,3,1,2,306060,"306061,306062,306063",306064,0,0,,,,"1000004,40",9900,"1,470000",0,306,30606,0,306061;306062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"306062,50030606",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30606,
30701,10202,1,stage_name_30701,0-1,诞生记忆1,,3,1,0,307010,"307011,307012,307013",307014,0,0,,,,"1000004,20",9900,"1,58000",0,307,30701,0,307011,,0,"0,101,-450;0,102,-450;0,103,-450;0,104,-450;0,105,-240",0,0,0,"307012,50030701",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30701,
30702,30701,1,stage_name_30702,0-2,诞生记忆2,,3,1,0,307020,"307021,307022,307023",307024,0,0,,,,"1000004,25",9900,"1,83000",0,307,30702,0,307021,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,0,"307022,50030702",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30702,
30703,30702,1,stage_name_30703,0-3,诞生记忆3,,3,1,0,307030,"307031,307032,307033",307034,0,0,,,,"1000004,25",9900,"1,165000",0,307,30703,0,307031,,0,"0,101,-250;0,102,-250;0,103,-250;0,104,-250;0,105,-75",0,0,0,"307032,50030703",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30703,
30704,30703,1,stage_name_30704,0-4,诞生记忆4,,3,1,2,307040,"307041,307042,307043",307044,0,0,,,,"1000004,30",9900,"1,284000",0,307,30704,0,307041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,0,"307042,50030704",,,,"ui_bk_gq_zi_biao_4,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30704,
30705,30704,1,stage_name_30705,0-5,诞生记忆5,,3,1,2,307050,"307051,307052,307053",307054,0,0,,,,"1000004,35",9900,"1,410000",0,307,30705,0,307051;307052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"307052,50030705",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30705,
30706,30705,1,stage_name_30706,0-6,诞生记忆6,,3,1,2,307060,"307061,307062,307063",307064,0,0,,,,"1000004,40",9900,"1,470000",0,307,30706,0,307061;307062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"307062,50030706",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_30706,
30801,10202,1,stage_name_30801,0-1,人子记忆1,,3,1,0,308010,"308011,308012,308013",308014,0,0,,,,"1000004,20",9900,"1,58000",0,308,30801,0,308011,,0,"0,101,-450;0,102,-450;0,103,-450;0,104,-450;0,105,-240",0,0,0,"308012,50030801",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30801,
30802,30801,1,stage_name_30802,0-2,人子记忆2,,3,1,0,308020,"308021,308022,308023",308024,0,0,,,,"1000004,25",9900,"1,83000",0,308,30802,0,308021,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,0,"308022,50030802",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30802,
30803,30802,1,stage_name_30803,0-3,人子记忆3,,3,1,0,308030,"308031,308032,308033",308034,0,0,,,,"1000004,25",9900,"1,165000",0,308,30803,0,308031,,0,"0,101,-250;0,102,-250;0,103,-250;0,104,-250;0,105,-75",0,0,0,"308032,50030803",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30803,
30804,30803,1,stage_name_30804,0-4,人子记忆4,,3,1,2,308040,"308041,308042,308043",308044,0,0,,,,"1000004,30",9900,"1,284000",0,308,30804,0,308041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,0,"308042,50030804",,,,"ui_bk_gq_zi_biao_4,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30804,
30805,30804,1,stage_name_30805,0-5,人子记忆5,,3,1,2,308050,"308051,308052,308053",308054,0,0,,,,"1000004,35",9900,"1,410000",0,308,30805,0,308051;308052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"308052,50030805",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30805,
30806,30805,1,stage_name_30806,0-6,人子记忆6,,3,1,2,308060,"308061,308062,308063",308064,0,0,,,,"1000004,40",9900,"1,470000",0,308,30806,0,308061;308062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"308062,50030806",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120081,0,0,,,,1979204,,steage_des_30806,
30901,10202,1,stage_name_30901,0-1,受难记忆1,,3,1,0,309010,"309011,309012,309013",309014,0,0,,,,"1000004,20",9900,"1,58000",0,309,30901,0,309011,,0,"0,101,-450;0,102,-450;0,103,-450;0,104,-450;0,105,-240",0,0,0,"309012,50030901",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30901,
30902,30901,1,stage_name_30902,0-2,受难记忆2,,3,1,0,309020,"309021,309022,309023",309024,0,0,,,,"1000004,25",9900,"1,83000",0,309,30902,0,309021,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,0,"309022,50030902",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30902,
30903,30902,1,stage_name_30903,0-3,受难记忆3,,3,1,0,309030,"309031,309032,309033",309034,0,0,,,,"1000004,25",9900,"1,165000",0,309,30903,0,309031,,0,"0,101,-250;0,102,-250;0,103,-250;0,104,-250;0,105,-75",0,0,0,"309032,50030903",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30903,
30904,30903,1,stage_name_30904,0-4,受难记忆4,,3,1,2,309040,"309041,309042,309043",309044,0,0,,,,"1000004,30",9900,"1,284000",0,309,30904,0,309041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,0,"309042,50030904",,,,"ui_bk_gq_zi_biao_4,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30904,
30905,30904,1,stage_name_30905,0-5,受难记忆5,,3,1,2,309050,"309051,309052,309053",309054,0,0,,,,"1000004,35",9900,"1,410000",0,309,30905,0,309051;309052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"309052,50030905",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30905,
30906,30905,1,stage_name_30906,0-6,受难记忆6,,3,1,2,309060,"309061,309062,309063",309064,0,0,,,,"1000004,40",9900,"1,470000",0,309,30906,0,309061;309062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"309062,50030906",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120082,0,0,,,,1979205,,steage_des_30906,
31001,10202,1,stage_name_31001,0-1,神子记忆1,,3,1,0,310010,"310011,310012,310013",310014,0,0,,,,"1000004,20",9900,"1,58000",0,310,31001,0,310011,,0,"0,101,-450;0,102,-450;0,103,-450;0,104,-450;0,105,-240",0,0,0,"310012,50031001",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_31001,
31002,31001,1,stage_name_31002,0-2,神子记忆2,,3,1,0,310020,"310021,310022,310023",310024,0,0,,,,"1000004,25",9900,"1,83000",0,310,31002,0,310021,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,0,"310022,50031002",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_31002,
31003,31002,1,stage_name_31003,0-3,神子记忆3,,3,1,0,310030,"310031,310032,310033",310034,0,0,,,,"1000004,25",9900,"1,165000",0,310,31003,0,310031,,0,"0,101,-250;0,102,-250;0,103,-250;0,104,-250;0,105,-75",0,0,0,"310032,50031003",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_31003,
31004,31003,1,stage_name_31004,0-4,神子记忆4,,3,1,2,310040,"310041,310042,310043",310044,0,0,,,,"1000004,30",9900,"1,284000",0,310,31004,0,310041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,0,"310042,50031004",,,,"ui_bk_gq_zi_biao_4,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_31004,
31005,31004,1,stage_name_31005,0-5,神子记忆5,,3,1,2,310050,"310051,310052,310053",310054,0,0,,,,"1000004,35",9900,"1,410000",0,310,31005,0,310051;310052,,0,"0,101,-50;0,102,-50;0,103,-50;0,104,-50;0,105,8",0,0,0,"310052,50031005",,,,"ui_bk_gq_zi_biao_5,ui_gq_main_1_1,ui_cj_tc_bk_4,ui_cj_tc_tiao_bk_4",8120086,0,0,,,,1979208,,steage_des_31005,
31006,31005,1,stage_name_31006,0-6,神子记忆6,,3,1,2,310060,"310061,310062,310063",310064,0,0,,,,"1000004,40",9900,"1,470000",0,310,31006,0,310061;310062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,0,"310062,50031006",,,,"ui_bk_gq_zi_biao_6,ui_gq_main_1_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_31006,
33001,10412,1,stage_name_33001,0-1,符文之地1,,3,1,0,330010,"330011,330012,330013",330014,0,0,,,,"1000004,25",9900,"1,70000",0,330,33001,0,330011,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,"1190027,0,0;1190028,0,0","330012,50033001",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33001,
33002,33001,1,stage_name_33002,0-2,符文之地2,,3,1,0,330020,"330021,330022,330023",330024,0,0,,,,"1000004,30",9900,"1,158000",0,330,33002,0,330041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,"1190017,0,0;1190018,0,0;1190027,0,0;1190028,0,0","330022,50033002",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33002,
33003,33002,1,stage_name_33003,0-3,符文之地3,,3,1,0,330030,"330031,330032,330033",330034,0,0,,,,"1000004,40",9900,"1,450000",0,330,33003,0,330061;330062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,"1190007,0,0;1190008,0,0;1190017,0,0;1190018,0,0","330032,50033003",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33003,
33101,10412,1,stage_name_33001,0-1,符文之地1,,3,1,0,330010,"330011,330012,330013",330014,0,0,,,,"1000004,25",9900,"1,70000",0,331,33101,0,330011,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,"1190021,0,0;1190026,0,0","331012,50033101",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33101,
33102,33101,1,stage_name_33002,0-2,符文之地2,,3,1,0,330020,"330021,330022,330023",330024,0,0,,,,"1000004,30",9900,"1,158000",0,331,33102,0,330041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,"1190011,0,0;1190016,0,0;1190021,0,0;1190026,0,0","331022,50033102",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33102,
33103,33102,1,stage_name_33003,0-3,符文之地3,,3,1,0,330030,"330031,330032,330033",330034,0,0,,,,"1000004,40",9900,"1,450000",0,331,33103,0,330061;330062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,"1190001,0,0;1190006,0,0;1190011,0,0;1190016,0,0","331032,50033103",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33103,
33201,10412,1,stage_name_33001,0-1,符文之地1,,3,1,0,330010,"330011,330012,330013",330014,0,0,,,,"1000004,25",9900,"1,70000",0,332,33201,0,330011,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,"1190023,0,0;1190024,0,0","332012,50033201",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33201,
33202,33201,1,stage_name_33002,0-2,符文之地2,,3,1,0,330020,"330021,330022,330023",330024,0,0,,,,"1000004,30",9900,"1,158000",0,332,33202,0,330041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,"1190013,0,0;1190014,0,0;1190023,0,0;1190024,0,0","332022,50033202",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33202,
33203,33202,1,stage_name_33003,0-3,符文之地3,,3,1,0,330030,"330031,330032,330033",330034,0,0,,,,"1000004,40",9900,"1,450000",0,332,33203,0,330061;330062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,"1190003,0,0;1190004,0,0;1190013,0,0;1190014,0,0","332032,50033203",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33203,
33301,10412,1,stage_name_33001,0-1,符文之地1,,3,1,0,330010,"330011,330012,330013",330014,0,0,,,,"1000004,25",9900,"1,70000",0,333,33301,0,330011,,0,"0,101,-350;0,102,-350;0,103,-350;0,104,-350;0,105,-140",0,0,"1190022,0,0;1190025,0,0","333012,50033301",,,,"ui_bk_gq_zi_biao_1,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33301,
33302,33301,1,stage_name_33002,0-2,符文之地2,,3,1,0,330020,"330021,330022,330023",330024,0,0,,,,"1000004,30",9900,"1,158000",0,333,33302,0,330041,,0,"0,101,-150;0,102,-150;0,103,-150;0,104,-150;0,105,-30",0,0,"1190012,0,0;1190015,0,0;1190022,0,0;1190025,0,0","333022,50033302",,,,"ui_bk_gq_zi_biao_2,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33302,
33303,33302,1,stage_name_33003,0-3,符文之地3,,3,1,0,330030,"330031,330032,330033",330034,0,0,,,,"1000004,40",9900,"1,450000",0,333,33303,0,330061;330062,,0,"0,101,50;0,102,50;0,103,50;0,104,50;0,105,28",0,0,"1190002,0,0;1190005,0,0;1190012,0,0;1190015,0,0","333032,50033303",,,,"ui_bk_gq_zi_biao_3,ui_gq_main_0_1,ui_cj_tc_bk_5,ui_cj_tc_tiao_bk_5",8120086,0,0,,,,1979208,,steage_des_33303,
60101,,1,stage_name_60101,0-1,BOSS-1,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,601011,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60102,60101,1,stage_name_60101,0-2,BOSS-1,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,601021,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60103,60102,1,stage_name_60101,0-3,BOSS-1,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,601031,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60104,60103,1,stage_name_60101,0-4,BOSS-1,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,601041,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60105,60104,1,stage_name_60101,0-5,BOSS-1,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,601051,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60201,,1,stage_name_60201,0-1,BOSS-2,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,602011,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60202,60201,1,stage_name_60201,0-2,BOSS-2,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,602021,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60203,60202,1,stage_name_60201,0-3,BOSS-2,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,602031,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60204,60203,1,stage_name_60201,0-4,BOSS-2,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,602041,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60205,60204,1,stage_name_60201,0-5,BOSS-2,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,602051,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60301,,1,stage_name_60301,0-1,BOSS-3,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,603011,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60302,60301,1,stage_name_60301,0-2,BOSS-3,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,603021,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60303,60302,1,stage_name_60301,0-3,BOSS-3,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,603031,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60304,60303,1,stage_name_60301,0-4,BOSS-3,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,603041,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60305,60304,1,stage_name_60301,0-5,BOSS-3,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,603051,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60401,,1,stage_name_60401,0-1,BOSS-4,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,604011,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
60402,60401,1,stage_name_60401,0-2,BOSS-4,,8,1,1,0,0,0,0,"10116,1",,,,"1000015,1",600,"40,20000",0,0,0,0,604021,,0,0,0,0,0,0,0,0,,8120060,2,0,,0,0,1979208,,,,
